PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5
M;C132_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;3058;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT011_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;337;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;766
DO;52XA107;;FLD;;;C-5100 pump alarm (toxic gas);Yes;ИСТИНА;ЛОЖЬ;;420;;;;;;;0;;;;11;ИСТИНА;57086;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.04;1;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;500
M;100_116_2;;;;;51HS157;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;0;;;;715;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;100_118_2;;;;;51HS157;;ЛОЖЬ;ЛОЖЬ;;118;;;;;;;0;;;;589;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2464_C;;;;;Field/Panel (0=cmdOPEN);;ЛОЖЬ;ЛОЖЬ;;2464;;;;;;;0;;;;1101;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C260_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;2915;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2464_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;2464;;;;;;;0;;;;1099;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52HS021A1_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;610;;;;;;;0;;;;463;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;877
M;172_176_2;;;;;51YT005_BadPV_FL;;ЛОЖЬ;ЛОЖЬ;;176;;;;;;;0;;;;632;ЛОЖЬ;0;;;;;;;0=BadPV;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;514_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;;10 ms;1;;116;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS038F;;COM;;;DCS AUTO MODE BLOCK;No;ЛОЖЬ;ИСТИНА;;434;;;;;;;0;;;;3264;ЛОЖЬ;0;None;;;;;;1=DCScmdBLOCK;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;97
M;350_372_1;;;;;52HS142;;ЛОЖЬ;ЛОЖЬ;;372;;;;;;;0;;;;1721;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;458_460_1;;;;;5200-PH T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;0;;;;2020;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT022_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;396;;;;;;;0;;;;269;ИСТИНА;57303;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;698
M;378_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;378;;;;;;;0;;;;1690;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
BI;41-Hour;;SYS;;;Hour;No;ЛОЖЬ;;;24;;Byte;;;;;;;;;5;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;372_530_2;;;;;52GT008_RR;;ЛОЖЬ;ЛОЖЬ;;530;;;;;;;0;;;;1698;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C116_2_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;116;;;;;;;0;;;;3124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C144_7_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;144;;;;;;;0;;;;3016;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52HX035_MD;;COM;;;FAN MODE;No;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;538;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;952
M;C606_2_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;850;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C132_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;3065;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;146_13;;;;;;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;739;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XY040A_TF;;COM;;;CHANELL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;832;;;;;;;0;;;;62;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;529
M;C255_4;;;;;Compiler marker (288, 252);;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;1008;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT007_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;221;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;650
DI;41-ExtComFaultCC1;;SYS;;;Ext com fault Com ch 1;Yes;ЛОЖЬ;;;20;;;;;;;;;;;6;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;589
M;132_148_1;;;;;51XA147_FL;;ЛОЖЬ;ЛОЖЬ;;148;;;;;;;0;;;;676;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XS035;;COM;;;"1B3 ""RUNNING""";No;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;535;ИСТИНА;57199;None;;;;;;1=RUNNING;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;949
DO;52GT003_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;0;;;;201;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;630
M;422_434_1;;;;;52HS059A_FL;;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;0;;;;1908;ЛОЖЬ;0;;;;;;;0=cmdSTART;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;124_186_3;;;;;51HS142_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;186;;;;;;;0;;;;646;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;260_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;1472;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;264_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;264;;;;;;;0;;;;1449;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;156_160_1;;;;;51YT003_FL;;ЛОЖЬ;ЛОЖЬ;;160;;;;;;;0;;;;1401;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;606_19;;;;;;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;;10 ms;1;;164;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52HS059B;;FLD;;;Button 1LCSA1. Vent. off (1АВ1,1АВ2);Yes;ИСТИНА;ЛОЖЬ;;422;;;;;;;;;;;153;ЛОЖЬ;57087;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.06;17;2;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;482
DO;52GA029;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;1;;;;320;ИСТИНА;57324;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;749
M;C514_2_3;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;2342;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;462_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;1927;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;154_168_1;;;;;51YA001/002_FL;;ЛОЖЬ;ЛОЖЬ;;168;;;;;;;0;;;;149;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;454_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;0;;;;1975;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;422_432_2;;;;;52HS059B_FL;;ЛОЖЬ;ЛОЖЬ;;432;;;;;;;0;;;;767;ЛОЖЬ;0;;;;;;;0=cmdSTOP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C128_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;128;;;;;;;0;;;;3077;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C410_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;2629;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XA110;;FLD;;;C-5200 pump alarm (toxic gas);Yes;ИСТИНА;ЛОЖЬ;;460;;;;;;;0;;;;14;ИСТИНА;57088;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;41.04;1;7;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;503
M;450_458_3;;;;;52GA018_FL;;ЛОЖЬ;ЛОЖЬ;;458;;;;;;;0;;;;1928;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;398_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;398;;;;;;;0;;;;1782;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;358_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;;100 ms;10;;744;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
T;474_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;474;;;;;;;;10 ms;1;;88;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;280_290_1;;;;;52HS060A_FL;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;1597;ЛОЖЬ;0;;;;;;;0=cmdSTART;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;354_408_2;;;;;5100-OU-02 T.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;408;;;;;;;0;;;;2124;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;160_168_3;;;;;51YT003/004;;ЛОЖЬ;ЛОЖЬ;;168;;;;;;;0;;;;808;ЛОЖЬ;0;;;;;;;0=TRIP no S/R;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;2475_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2475;;;;;;;;1 s;30;;12;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;464_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;464;;;;;;;0;;;;2004;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;250_506_4;;;;;FGS_511_1.52HS140;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;2056;ЛОЖЬ;0;;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;292_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;;10 ms;1;;8;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C392_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;0;;;;2673;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;406_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;406;;;;;;;0;;;;1804;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2490_D;;;;;Trip signal (0=Trip);;ЛОЖЬ;ЛОЖЬ;;2490;;;;;;;0;;;;713;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;52GT030_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;502;;;;;;;0;;;;3195;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;FGS_511_1;28
M;C156_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;156;;;;;;;0;;;;2965;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;174_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;1115;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
M;C150_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;150;;;;;;;0;;;;2986;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;424_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;424;;;;;;;0;;;;1869;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C138_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;0;;;;3037;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DI;41-ExtComFaultCC4;;SYS;;;Ext com fault Com ch 4;Yes;ЛОЖЬ;;;20;;;;;;;;;;;9;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;592
T;394_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;394;;;;;;;;100 ms;10;;776;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;
DO;52GT016_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;279;ИСТИНА;57307;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;708
M;C380_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;380;;;;;;;0;;;;2724;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;606_24;;;;;;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;1073;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C422_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;422;;;;;;;0;;;;2583;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;474_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;474;;;;;;;0;;;;1840;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;350_374_1;;;;;52HS142;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;0;;;;1722;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;144_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;144;;;;;;;;100 ms;10;;76;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C436_2_E;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;436;;;;;;;0;;;;888;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C376_1;;;;;Compiler marker (256, 43);;ЛОЖЬ;ЛОЖЬ;;376;;;;;;;0;;;;2730;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;530_532_1;;;;;5100_RR_FL_1;;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;0;;;;2135;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_511_1.51XA158_2;;FSC;;;IB-51-1-FIRE ALARM;Yes;ЛОЖЬ;ЛОЖЬ;;800;;;;;;;0;;;;102;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_001_1;FGS_511_1;1;;;;;;;;;;;;;;;;
DO;52HX038AL_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;0;;;;533;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;947
M;C112_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;3138;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;2465_G;;;;;Bit 1;;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;732;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C174_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;2930;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C114_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;3134;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C110_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;110;;;;;;;0;;;;3151;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52XY020B;;MCC;;;Z-5107 gate valve closing;Yes;ИСТИНА;ЛОЖЬ;;606;;;;;;;0;;;;105;ИСТИНА;57089;None;;;;;;1=cmdCLOSE;;;;;;;Undefined;491;3428;;41.05;15;2;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_511_1;546
M;146_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;727;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
T;434_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;434;;;;;;;;100 ms;50;;412;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2462_5;;;;;Compiler marker (336, 156);;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;975;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_511_1.52XA144_1;;FSC;;;IB-51-1-T.GAS ALARM;Yes;ЛОЖЬ;ЛОЖЬ;;820;;;;;;;0;;;;129;ЛОЖЬ;0;None;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;FGS_001_1;FGS_511_1;11;;;;;;;;;;;;;;;;
