PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7
DO;58XV082_A;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;1852;;;;;;;1;;;;7238;ИСТИНА;45785;None;;;;;;1=NORMAL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2839;;;;;;;;;;;;;;;;
DO;20HS551A_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1704;;;;;;;0;;;;4251;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2656;;;;;;;;;;;;;;;;
DO;20HS525_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;1310;;;;;;;0;;;;1793;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2572;;;;;;;;;;;;;;;;
M;2440_C;;;;;In 3 (0=Trip);;ЛОЖЬ;ЛОЖЬ;;2440;;;;;;;0;;;;206;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT427_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;282;;;;;;;0;;;;1098;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1273;;;;;;;;;;;;;;;;
AI;20YT019;;FLD;;;T-2003;Yes;ИСТИНА;ЛОЖЬ;;754;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;1036;ЛОЖЬ;44652;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;32.04;17;5;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;12001;;;;;;;;;;;;;;;;
M;C832_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;832;;;;;;;0;;;;8475;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20YT027_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;770;;;;;;;0;;;;1484;ИСТИНА;45189;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1895;;;;;;;;;;;;;;;;
M;758_802_4;;;;;20YT021_BadPV_FL;;ЛОЖЬ;ЛОЖЬ;;802;;;;;;;0;;;;6363;ЛОЖЬ;0;;;;;;;0=BadPV;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1220_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1220;;;;;;;0;;;;4788;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS489D_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;868;;;;;;;0;;;;5956;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2192;;;;;;;;;;;;;;;;
M;C1808_3_Q;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1808;;;;;;;0;;;;858;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;58PSH124;;FLD;;;DELUGE VALVE 20XV-856 DISCHARGE PRESS.;Yes;ИСТИНА;ЛОЖЬ;;330;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;308;ЛОЖЬ;44653;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;32.03;11;10;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;11317;;;;;;;;;;;;;;;;
DO;20YT405_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;1018;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1193;;;;;;;;;;;;;;;;
M;C524_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;9408;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;402_513_5;;;;;20HS864H_FL;;ЛОЖЬ;ЛОЖЬ;;513;;;;;;;0;;;;2789;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;828_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;828;;;;;;;0;;;;4890;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;531_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;531;;;;;;;0;;;;9068;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1810_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1810;;;;;;;0;;;;2803;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58HS025D_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;836;;;;;;;0;;;;141;ИСТИНА;45653;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2777;;;;;;;;;;;;;;;;
DO;20YT003_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;734;;;;;;;0;;;;1508;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2011;;;;;;;;;;;;;;;;
M;526_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;2817;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C946_8;;;;;Compiler marker (248, 169);;ЛОЖЬ;ЛОЖЬ;;946;;;;;;;0;;;;8058;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;120_136_1;;;;;20XA537_FL;;ЛОЖЬ;ЛОЖЬ;;136;;;;;;;0;;;;2590;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C804_1_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;804;;;;;;;0;;;;6691;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;552_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;552;;;;;;;;100 ms;10;;1044;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C442_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;442;;;;;;;0;;;;9822;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1022_1057_5;;;;;20YT611;;ЛОЖЬ;ЛОЖЬ;;1057;;;;;;;0;;;;10272;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20YT201_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;426;;;;;;;0;;;;10962;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;EPKS_CCB;FGS_001_2;99;;;;;;;;;;;;;;;;
M;C132_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;10757;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2480_4;;;;;Compiler marker (192, 144);;ЛОЖЬ;ЛОЖЬ;;2480;;;;;;;0;;;;726;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;FGS_001_2.20HS862F;;FSC;;;Ack for fire H&B (2000#1) (FDAP-C);Yes;ЛОЖЬ;ЛОЖЬ;;100;;;;;;;0;;;;6256;ЛОЖЬ;0;None;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;FGS_001_1;FGS_001_2;0;;;;;;;;
DI;20HS558D;;FLD;;;DELUGE VALVE 20XV-558 RESET;Yes;ИСТИНА;ЛОЖЬ;;542;;;;;;;;;;;307;ЛОЖЬ;44655;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.06;7;12;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;572;;;;;;;;;;;;;;;;
M;1312_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1312;;;;;;;0;;;;7073;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1788_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1788;;;;;;;0;;;;5466;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;58PSH116;;FLD;;;DELUGE VALVE 58XV-092 DISCHARGE PRESS.;Yes;ИСТИНА;ЛОЖЬ;;354;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;284;ЛОЖЬ;44656;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;32.03;11;4;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;11293;;;;;;;;;;;;;;;;
M;C932_3_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;932;;;;;;;0;;;;8116;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58HS088E_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;582;;;;;;;0;;;;4942;ИСТИНА;44957;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1506;;;;;;;;;;;;;;;;
M;874_880_1;;;;;20HS490A_FL;;ЛОЖЬ;ЛОЖЬ;;880;;;;;;;0;;;;7654;ЛОЖЬ;0;;;;;;;0=cmdOPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;58HS088E;;FLD;;;DELUGE VALVE 58XV-088 TEST;Yes;ИСТИНА;ЛОЖЬ;;582;;;;;;;;;;;336;ЛОЖЬ;44657;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.06;9;9;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;;;1;ЛОЖЬ;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;585;;;;;;;;;;;;;;;;
M;C524_3_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;9403;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XY554A;;MCC;;;OPEN 20XV 554;Yes;ИСТИНА;ЛОЖЬ;;1768;;;;;;;0;;;;410;ИСТИНА;44658;None;;;;;;1=cmdOPEN;;;;;;;Undefined;491;3428;;32.12;3;3;1;Appl;;;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;711;;;;;;;;;;;;;;;;
M;460_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;0;;;;4366;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C810_2_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;8554;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XA907R;;FLD;;;NEXT R-2001;Yes;ИСТИНА;ЛОЖЬ;;376;;;;;;;0;;;;107;ИСТИНА;44659;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.15;1;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;828;;;;;;;;;;;;;;;;
M;570_604_1;;;;;58XV024_FL_S;;ЛОЖЬ;ЛОЖЬ;;604;;;;;;;0;;;;4064;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;236_386_3;;;;;20YT402_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;386;;;;;;;0;;;;3237;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HS856B_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;326;;;;;;;0;;;;5720;ИСТИНА;44250;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1327;;;;;;;;;;;;;;;;
T;812_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;812;;;;;;;;100 ms;5;;1368;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1824_5_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1824;;;;;;;0;;;;838;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C852_3_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;852;;;;;;;0;;;;8417;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;882_888_2;;;;;20HS516B_FL;;ЛОЖЬ;ЛОЖЬ;;888;;;;;;;0;;;;7616;ЛОЖЬ;0;;;;;;;0=cmdOPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C498_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;498;;;;;;;0;;;;9513;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;474_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;474;;;;;;;0;;;;7156;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C266_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;10450;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;938_944_2;;;;;58HS086B_FL;;ЛОЖЬ;ЛОЖЬ;;944;;;;;;;0;;;;7671;ЛОЖЬ;0;;;;;;;0=cmdOPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;816_21;;;;;;;ЛОЖЬ;ЛОЖЬ;;816;;;;;;;0;;;;4498;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C738_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;738;;;;;;;0;;;;8934;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C832_1_N;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;832;;;;;;;0;;;;8476;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1028_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1028;;;;;;;;100 ms;5;;1592;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1726_4_B;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1726;;;;;;;0;;;;2482;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;10314;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1764_6_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1764;;;;;;;0;;;;2444;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58XA131A;;COM;;;LP DV failure-signal to DCS;No;ЛОЖЬ;ЛОЖЬ;;880;;;;;;;1;;;;5173;ИСТИНА;45410;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;2338;;;;;;;;;;;;;;;;
T;488_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;488;;;;;;;;100 ms;10;;328;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1728_3_Q;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1728;;;;;;;0;;;;2508;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1016_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1016;;;;;;;0;;;;7973;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;944_946_1;;;;;58XV086_FL_S;;ЛОЖЬ;ЛОЖЬ;;946;;;;;;;0;;;;7472;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C548_3_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;548;;;;;;;0;;;;9317;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C330_4_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;10166;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C356_1_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;356;;;;;;;0;;;;10069;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;770_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;770;;;;;;;;100 ms;10;;452;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2480_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2480;;;;;;;0;;;;149;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;468_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;468;;;;;;;0;;;;4362;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1310_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1310;;;;;;;0;;;;7074;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_001_2.58PAH104;;FSC;;;HP DV opened-FDAP-C,F lamp;Yes;ЛОЖЬ;ЛОЖЬ;;854;;;;;;;0;;;;3709;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;FGS_001_1;FGS_001_2;116;;;;;;;;
M;722_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;722;;;;;;;0;;;;560;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C502_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;0;;;;9497;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XA556HA;;FLD;;;STEAM CURTAIN FOR H-2005B;Yes;ИСТИНА;ЛОЖЬ;;1810;;;;;;;0;;;;236;ИСТИНА;44660;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;32.16;5;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;893;;;;;;;;;;;;;;;;
M;1828_17;;;;;;;ЛОЖЬ;ЛОЖЬ;;1828;;;;;;;0;;;;5491;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;58PSH144_MOC;;COM;;;MO CONFIRM;No;ЛОЖЬ;ЛОЖЬ;;886;;;;;;;0;;;;5060;ИСТИНА;45242;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;FGS_001_2;1948;;;;;;;;;;;;;;;;
M;C114_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;114;;;;;;;0;;;;10837;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;902_904_1;;;;;58PAH132A_FL;;ЛОЖЬ;ЛОЖЬ;;904;;;;;;;0;;;;7635;ЛОЖЬ;0;;;;;;;0=DV OPENED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1808_3_O;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1808;;;;;;;0;;;;856;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
