PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8
R;1035_1037_2;;;;;Fail Step Num;;ЛОЖЬ;ЛОЖЬ;;1037;;Float;;;;;0;;;;6062;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C873_1_J;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;873;;Float;;;;;0;;;;4754;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1105_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1105;;;;;;;;1 s;0;;1024;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;408_1409_5;;;6000;;60HS919 (H-6051);;ЛОЖЬ;ЛОЖЬ;;1409;;;;;;;0;;;;3323;ЛОЖЬ;0;;;;;;;0=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C837_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;837;;;;;;;0;;;;5575;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60HS871_FU;;COM;6000;A_6000;C6001B COMP EMERG SP;No;ИСТИНА;ЛОЖЬ;;1614;;;;;;;0;;;;7508;ИСТИНА;29364;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1433
M;2496_B;;;;;AUTO SEQ CLOSE;;ЛОЖЬ;ЛОЖЬ;;2496;;;;;;;0;;;;1130;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;821_823_7;;;;;Step 2.3. Conditions;;ЛОЖЬ;ЛОЖЬ;;823;;;;;;;0;;;;2590;ЛОЖЬ;0;;;;;;;1=NO;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_2_G;;;5500;5500;Function block marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;3118;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;899_799_1;;;;;Step 4.11.5;;ЛОЖЬ;ЛОЖЬ;;799;;;;;;;0;;;;1972;ЛОЖЬ;0;;;;;;;1=PURGE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XY048_ESD;;COM;6000;;;No;ЛОЖЬ;ЛОЖЬ;;1448;;;;;;;0;;;;1052;ЛОЖЬ;0;None;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1846
M;C408_2_C;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;408;;;;;;;0;;;;8587;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C1175_1_L;;;;;Function block register;;ЛОЖЬ;ЛОЖЬ;;1175;;Float;;;;;0;;;;6690;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C415_3_B;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;415;;;;;;;0;;;;8827;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1320_2;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;8019;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;443_4;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;443;;;;;;;;100 ms;10;;2152;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XZSC017_MOC;;COM;6000;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;1317;;;;;;;0;;;;7986;ИСТИНА;29064;None;;;;;;1=CONFIRM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1572
M;1081_1071_7;;;;;Step 4.4.6. - NO;;ЛОЖЬ;ЛОЖЬ;;1071;;;;;;;0;;;;5723;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;416_1039_6;;;6000;;H6052 BURNER-ALARM;;ЛОЖЬ;ЛОЖЬ;;1039;;;;;;;0;;;;6306;ЛОЖЬ;0;;;;;;;1=FLAME ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C665_1_H;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;665;;;;;;;0;;;;4170;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;823_825_5;;;;;Elapsed Time;;ЛОЖЬ;ЛОЖЬ;;825;;Float;;;;;0;;;;4066;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1447_994_1;;;6000;;60XV047_CL;;ЛОЖЬ;ЛОЖЬ;;994;;;;;;;0;;;;6207;ЛОЖЬ;0;;;;;;;1=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;1011_1015_4;;;;;Step Num;;ЛОЖЬ;ЛОЖЬ;;1015;;Float;;;;;0;;;;5506;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2456_D;;;;;Trip 4;;ЛОЖЬ;ЛОЖЬ;;2456;;;;;;;0;;;;110;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1225_1453_6;;;;;H-6052-s6.3;;ЛОЖЬ;ЛОЖЬ;;1453;;;;;;;0;;;;7240;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C243_1_B;;;5500;5500;Function block marker;;ЛОЖЬ;ЛОЖЬ;;243;;;;;;;0;;;;9554;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C314_4;;;6000;;Compiler marker (197, 84);;ЛОЖЬ;ЛОЖЬ;;314;;;;;;;0;;;;9588;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BI;60PI381_P_LL;;COM;6000;;;No;ЛОЖЬ;ИСТИНА;;0;;Word;;;;;0;;;;7906;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;Fixed value;0;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;CC_UCB_4;ESD_551_1;15;;;;
T;398_6;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;398;;;;;;;;100 ms;5;;1700;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1424_8;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;1424;;;;;;;0;;;;3583;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1149_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1149;;;;;;;;1 s;0;;1208;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1117_1119_7;;;;;Step 4.3.8.2.;;ЛОЖЬ;ЛОЖЬ;;1119;;;;;;;0;;;;5948;ЛОЖЬ;0;;;;;;;1=NO;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;627_631_1;;;;;Step Completed;;ЛОЖЬ;ЛОЖЬ;;631;;;;;;;0;;;;2080;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C556_2_E;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;556;;;;;;;0;;;;1505;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C308_1_B;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;0;;;;3111;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C428_1_B;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;428;;;;;;;0;;;;2940;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60PDAHH810_CA;;COM;6000;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;514;;;;;;;0;;;;8882;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1722
M;231_2;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;231;;;;;;;0;;;;1226;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1151_1145_7;;;;;Step 4.3.8.4;;ЛОЖЬ;ЛОЖЬ;;1145;;;;;;;0;;;;5975;ЛОЖЬ;0;;;;;;;1=NO;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C444_3_F;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;444;;;;;;;0;;;;7800;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1438_1_1;;;6000;6000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1438;;;;;;;0;;;;3661;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;847_849_4;;;;;Step Num;;ЛОЖЬ;ЛОЖЬ;;849;;Float;;;;;0;;;;3910;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XY520;;MCC;6000;A_P6000;EMERGENCY SD P6056B;Yes;ИСТИНА;ЛОЖЬ;;358;;;;;;;0;;;;252;ИСТИНА;28482;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;15.10;3;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1325
M;801_863_7;;;;;H-6051 SEQ;;ЛОЖЬ;ЛОЖЬ;;863;;;;;;;0;;;;3093;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1151_1153_1;;;;;Step 4.3.8.4;;ЛОЖЬ;ЛОЖЬ;;1153;;;;;;;0;;;;6033;ЛОЖЬ;0;;;;;;;1=Comleted;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;416_3;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;416;;;;;;;0;;;;6260;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;510_526_2;;;6000;;60PALL803_I;;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;1411;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1071_1081_6;;;;;Pilot 2 -;;ЛОЖЬ;ЛОЖЬ;;1081;;;;;;;0;;;;7053;ЛОЖЬ;0;;;;;;;1=NO COND;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C659_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;659;;;;;;;0;;;;2755;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1415_5;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;1415;;;;;;;0;;;;7994;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;350_1472_1;;;6000;;ESD-6000 CLOSING VALVES;;ЛОЖЬ;ЛОЖЬ;;1472;;;;;;;0;;;;1346;ЛОЖЬ;0;;;;;;;0=CLOSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;294_4;;;5500;;;;ЛОЖЬ;ЛОЖЬ;;294;;;;;;;0;;;;1643;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1009_1011_6;;;;;RESET;;ЛОЖЬ;ЛОЖЬ;;1011;;;;;;;0;;;;6141;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;424_3;;;6000;;;;ЛОЖЬ;ЛОЖЬ;;424;;;;;;;;100 ms;5;;656;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;995_998_1;;;;;Check Valve Safe Pos;;ЛОЖЬ;ЛОЖЬ;;998;;;;;;;0;;;;295;ЛОЖЬ;0;;;;;;;1=NORMAL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1109_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1109;;;;;;;0;;;;6936;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C856_1_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;856;;;;;;;0;;;;4852;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60PALL957_CA;;COM;6000;A_6000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;594;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;759
M;C1061_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1061;;;;;;;0;;;;7000;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;55TI940_MOC;;COM;5500;;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;288;;;;;;;0;;;;397;ИСТИНА;28484;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;517
M;1645_6;;;;H-6052;;;ЛОЖЬ;ЛОЖЬ;;1645;;;;;;;0;;;;8313;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C893_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;893;;;;;;;0;;;;4686;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C975_1_L;;;6000;6000;Function block register;;ЛОЖЬ;ЛОЖЬ;;975;;Float;;;;;0;;;;1572;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;518_1600_2;;;6000;;60PALL814_I;;ЛОЖЬ;ЛОЖЬ;;1600;;;;;;;0;;;;7391;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60HS910A;;LCP;;;H6052 BURNERINITIATE ESD;Yes;ИСТИНА;ЛОЖЬ;;457;;;;;;;;;;;102;ИСТИНА;28485;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;15.03;13;15;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1111
DI;60C6001B_OOR_P;;COM;6000;A_6000;OIL SUPPLY PRS SD BYPASS;No;ЛОЖЬ;ИСТИНА;;550;;;;;;;0;;;;5283;ИСТИНА;28486;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;High;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;CC_UCB_3;ESD_551_1;4;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1406
M;1448_1449_3;;;6000;;FG TO MAIN BURN №3 H-6052;;ЛОЖЬ;ЛОЖЬ;;1449;;;;;;;0;;;;8156;ЛОЖЬ;0;;;;;;;1=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1478_1_3;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1478;;;;;;;0;;;;4330;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;55XY006_P;;COM;5500;A_5500;Low Pressure Steam from J-5501 to HP;No;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;0;;;;849;ЛОЖЬ;0;None;;;;;;1=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;Output;CC_UCB_1;ESD_551_1;34;;;;;;;;;;;;;;;;;;;;
M;C250_2_G;;;5500;5500;Function block marker;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;9537;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;348_1424_4;;;6000;;60HS907_I;;ЛОЖЬ;ЛОЖЬ;;1424;;;;;;;0;;;;3305;ЛОЖЬ;0;;;;;;;0=CLOSE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;310_308_3;;;6000;;H-6051-Bypass-6001;;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;0;;;;7869;ЛОЖЬ;0;;;;;;;1=Active;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1053_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1053;;;;;;;0;;;;7012;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;1133_1135_4;;;;;Step Num;;ЛОЖЬ;ЛОЖЬ;;1135;;Float;;;;;0;;;;5818;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60TAHH870C_FU;;COM;6000;A_6000;CM6001B DRV MOT PH W WDG;No;ИСТИНА;ЛОЖЬ;;1618;;;;;;;0;;;;7518;ИСТИНА;29374;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1443
DI;55HS901;;PNL;5500;A_P5500;LAMP TEST SP-2-1;No;ИСТИНА;ЛОЖЬ;;199;;;;;;;;;;;186;ИСТИНА;28442;None;;;;;;1=TEST;;;;;;;Undefined;;;;15.05;13;3;1;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1785
T;143_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;143;;;;;;;;1 s;30;;152;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;60LCA106_P;;COM;6000;A_6000;V-6003 normal range;No;ЛОЖЬ;ИСТИНА;;598;;;;;;;0;;;;4605;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Input;CC_UCB_2;ESD_551_1;14;;;;;;;;;;;;
M;979_801_2;;;6000;;H-6001 STARTED;;ЛОЖЬ;ЛОЖЬ;;801;;;;;;;0;;;;7786;ЛОЖЬ;0;;;;;;;1=STARTED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60UY867_1_F;;COM;;;LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1700;;;;;;;0;;;;3113;ИСТИНА;29056;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;ESD_551_1;1953
M;1035_1033_3;;;;;Abort Back;;ЛОЖЬ;ЛОЖЬ;;1033;;;;;;;0;;;;5884;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
