PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6
M;1320_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;1597;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;51PI893_LL;;COM;5100;A_C5140;LL TRIP SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;804;;Float;;;;;0;;;;376;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10283;;;;;;;;
DO;51PDAHH838A;;COM;5100;A_C5140;C5140 DPRS GAS CYL1;No;ЛОЖЬ;ЛОЖЬ;;742;;;;;;;0;;;;1388;ИСТИНА;26498;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;551;;;;;;;;
M;268_272_1;;;5100;;51TAHH903B_I;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;700;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C730_5_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;730;;;;;;;0;;;;3733;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51XY925B;;FLD;5100;A_C5140;C-5140 VALVE UNLOADERS;Yes;ИСТИНА;ЛОЖЬ;;790;;;;;;;0;;;;17;ИСТИНА;26212;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;14.07;13;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1166;;;;;;;;
M;C550_3_F;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;550;;;;;;;0;;;;3939;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51LI057A_TF;;COM;5100;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;332;;;;;;;0;;;;3413;ИСТИНА;26639;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1490;;;;;;;;
M;C840_1_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;840;;;;;;;0;;;;1845;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C878_2_A;;;5100;5100;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;878;;;;;;;0;;;;1495;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C742_5_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;742;;;;;;;0;;;;3683;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;390_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;905;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;816_818_4;;;5100;;51PI887B;;ЛОЖЬ;ЛОЖЬ;;818;;Float;;;;;0;;;;52;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2440_B;;;;;SIGNAL 2;;ЛОЖЬ;ЛОЖЬ;;2440;;;;;;;0;;;;623;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;51HS903A;;COM;5100;A_C5140;MOS ENABLED AREA 5140S;No;ЛОЖЬ;ЛОЖЬ;;107;;;;;;;0;;;;881;ИСТИНА;26499;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1220;;;;;;;;
M;C296_1_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;296;;;;;;;0;;;;2813;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;298_3;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;298;;;;;;;0;;;;1439;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C848_1_D;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;848;;;;;;;0;;;;55;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C798_4_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;798;;;;;;;0;;;;3659;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52TAHH992A_CA;;COM;5200;A_5200;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;476;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1034;;;;;;;;
DO;51PAHH081;;COM;5100;A_P5100;POLYS OF AMM PRS  P5105S;No;ЛОЖЬ;ЛОЖЬ;;428;;;;;;;0;;;;382;ИСТИНА;26501;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;595;;;;;;;;
DO;52XY006;;MCC;5200;A_P5200;P-5204S PUMP EMERG. STOP;Yes;ИСТИНА;ЛОЖЬ;;588;;;;;;;0;;;;207;ИСТИНА;26213;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;14.05;3;8;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1190;;;;;;;;
R;740_694_3;;;5100;;51TI834D;;ЛОЖЬ;ЛОЖЬ;;694;;Float;;;;;0;;;;788;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C842_3_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;842;;;;;;;0;;;;3511;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2410_B;;;;;OOS TIME;;ЛОЖЬ;ЛОЖЬ;;2410;;Word;;;;;0;;;;100;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52TI905A2_TF;;COM;5200;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;574;;;;;;;0;;;;3399;ИСТИНА;26638;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1476;;;;;;;;
DO;51TAHH834D_CA;;COM;5100;A_C5140;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;740;;;;;;;0;;;;1351;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;776;;;;;;;;
DI;51HS055A;;PNL;5100;A_5100;BUTTON  DISCONNECTION;Yes;ИСТИНА;ЛОЖЬ;;416;;;;;;;;;;;75;ИСТИНА;26214;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;14.03;11;4;1;Low;;Undefined;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1070;;;;;;;;
M;C582_1_G;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;582;;;;;;;0;;;;2564;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C364_1_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;364;;;;;;;0;;;;4157;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;306_3;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;1419;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C107_1;;;;;Compiler marker (288, 192);;ЛОЖЬ;ЛОЖЬ;;107;;;;;;;0;;;;3096;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C814_2_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;814;;;;;;;0;;;;3598;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;318_322_1;;;5100;;51TAHH936_I;;ЛОЖЬ;ЛОЖЬ;;322;;;;;;;0;;;;776;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;51PI082_HH;;COM;5100;A_5100;HH TRIP SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;324;;Float;;;;;0;;;;320;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10312;;;;;;;;
T;838_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;838;;;;;;;;100 ms;5;;1684;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C740_1_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;740;;;;;;;0;;;;2479;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;708_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;708;;;;;;;0;;;;1162;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;450_4;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;450;;;;;;;;100 ms;10;;1784;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;606_3;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;606;;;;;;;0;;;;1265;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;838_5;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;838;;;;;;;;100 ms;5;;1696;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;856_858_5;;;5100;;CAPACITY 90%;;ЛОЖЬ;ЛОЖЬ;;858;;;;;;;0;;;;2902;ЛОЖЬ;0;;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;52LI016_LL;;COM;5200;A_5200;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;528;;Float;;;;;0;;;;628;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10240;;;;;;;;
M;C306_1_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;2801;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;420_1;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;420;;;;;;;;100 ms;10;;292;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1334_1_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1334;;;;;;;0;;;;208;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C752_1;;;5100;5100;Compiler marker (176, 186);;ЛОЖЬ;ЛОЖЬ;;752;;;;;;;0;;;;3006;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C694_5_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;694;;;;;;;0;;;;3829;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1330_3_J;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;325;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;402_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;402;;;;;;;0;;;;924;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C282_1_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;282;;;;;;;0;;;;4303;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;52PI056_HH;;COM;5200;A_5200;HH TRIP SETPOINT (MPa-g);No;ЛОЖЬ;ЛОЖЬ;;590;;Float;;;;;0;;;;632;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10257;;;;;;;;
DO;51TI917A_MOC;;COM;5100;A_5100;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;304;;;;;;;0;;;;149;ИСТИНА;26503;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;708;;;;;;;;
DO;IB511_ESD1_T;;COM;;;TEMPERATURE ALARM;No;ЛОЖЬ;ЛОЖЬ;;18;;;;;;;0;;;;3140;ЛОЖЬ;0;None;;;;;;;State High;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1251;;;;;;;;
T;386_2;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;386;;;;;;;;100 ms;5;;2196;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;516_2;;;5200;;;;ЛОЖЬ;ЛОЖЬ;;516;;;;;;;;100 ms;5;;2336;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C424_3_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;424;;;;;;;0;;;;4059;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;VM 14.03/17/17;;SYS;;;;Yes;ЛОЖЬ;;;12;ИСТИНА;Float;0-5V (VM);0;100;;;;;;880;ЛОЖЬ;0;;None;None;None;None;;;;;;;;;Undefined;2.5;3.9;;14.03;17;17;1;Scan;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10481;;;;;;;;
M;710_1320_1;;;5100;;51PAHH833B_I;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;1609;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C716_1;;;5100;;Compiler marker (272, 60);;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;3750;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;788_9;;;5100;;;;ЛОЖЬ;ЛОЖЬ;;788;;;;;;;0;;;;76;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C764_1;;;5100;;Compiler marker (232, 138);;ЛОЖЬ;ЛОЖЬ;;764;;;;;;;0;;;;2943;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C816_4_C;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;816;;;;;;;0;;;;3588;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BI;14-TempCP1;;SYS;;;Temperature CP 1;Yes;ЛОЖЬ;;;17;;Word;;;;;;;;;8;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1618_1617_1;;;5100;A_C5140;common_alarm;;ЛОЖЬ;ЛОЖЬ;;1617;;;;;;;0;;;;45;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;51PI827D;;FLD;5100;;C-5140 PRES PURGE GAS;Yes;ИСТИНА;ЛОЖЬ;;704;ИСТИНА;Float;4-20mA;0;1;МПа;;;;;924;ЛОЖЬ;26637;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;14.05;5;11;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10431;;;;;;;;
M;C404_3_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;404;;;;;;;0;;;;4077;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;2420_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;2420;;;;;;;;100 ms;5;;0;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C402_1_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;402;;;;;;;0;;;;2698;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;51HS990_P;;COM;5100;A_C5140;C-5140S ACKNOWLEDGE HORN;No;ЛОЖЬ;ИСТИНА;;850;;;;;;;0;;;;3061;ЛОЖЬ;0;None;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;Input;CC_CCB_1;ESD_511_1;22;;;;;;;;;;;;
M;386_188_2;;;5100;;51TT987A;;ЛОЖЬ;ЛОЖЬ;;188;;;;;;;0;;;;1771;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;51TI917A_HH;;COM;5100;A_5100;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;304;;Float;;;;;0;;;;496;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10195;;;;;;;;
M;C598_3_G;;;5200;5200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;598;;;;;;;0;;;;3866;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52TI992B2_TF;;COM;5200;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;3331;ИСТИНА;26636;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1408;;;;;;;;
M;C358_1_E;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;358;;;;;;;0;;;;2744;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_3_F;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;4292;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;52TI903B2_TF;;COM;5200;;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;552;;;;;;;0;;;;3418;ИСТИНА;27208;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;1495;;;;;;;;
DO;51LI040_TF;;COM;5100;A_5100;TRANSM FAULT;No;ЛОЖЬ;ЛОЖЬ;;262;;;;;;;0;;;;127;ИСТИНА;26505;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;471;;;;;;;;
M;1322_11;;;;;;;ЛОЖЬ;ЛОЖЬ;;1322;;;;;;;0;;;;1658;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;51TI884D_H;;COM;5100;;H ALARM SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;796;;Float;;;;;0;;;;824;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;10310;;;;;;;;
DO;51TAHH991A_CA;;COM;5100;A_5100;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;308;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_511_1;866;;;;;;;;
M;C1320_1_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1320;;;;;;;0;;;;461;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1334_2_K;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1334;;;;;;;0;;;;2924;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C446_3_G;;;5100;5100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;446;;;;;;;0;;;;4031;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;
