PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9
BI;11-Second;;SYS;4100;;Second;No;ЛОЖЬ;;;15;;Byte;;;;;;;;;7;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;292_3;;;4100;;;;ЛОЖЬ;ЛОЖЬ;;292;;;;;;;0;;;;3701;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;510_936_1;;;4100;H-4101AB;41HA156A_I;;ЛОЖЬ;ЛОЖЬ;;936;;;;;;;0;;;;2076;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41PAHH956_CA;;COM;4100;A_C4103;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;282;;;;;;;0;;;;260;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;775;;;;;;;;;;;;
M;C392_3_F;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;392;;;;;;;0;;;;3454;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;925_1;;;4100;H-4101A;;;ЛОЖЬ;ЛОЖЬ;;925;;;;;;;0;;;;75;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;41HS031A2;;FLD;4101;H-4101A;TEST BUTTON PPK 41PSV031A. CONTACT 2;No;ЛОЖЬ;ЛОЖЬ;;1338;;;;;;;;;;;315;ЛОЖЬ;0;None;;;;;;1=PRESS;1=PRESS;;;;;;Undefined;;;;11.10;7;4;1;Low;;Digital switch with Loop monitoring;ИСТИНА;ЛОЖЬ;ИСТИНА;;1;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;2071;;;;;;;;;;;;
M;C266_1_B;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;756;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1119_1_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1119;;;;;;;0;;;;6591;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2462_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;2462;;;;;;;0;;;;136;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;758_142_1;;;4100;;41LT004;;ЛОЖЬ;ЛОЖЬ;;142;;;;;;;0;;;;3386;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41HS131M_F;;COM;4100;H-4101B;LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1346;;;;;;;0;;;;2647;ЛОЖЬ;0;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;2378;;;;;;;;;;;;
DO;41PALL978_CA;;COM;4100;A_C4103;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;522;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;844;;;;;;;;;;;;
R;C400_2_B;;;4100;4100;Compiler register;;ЛОЖЬ;ЛОЖЬ;;400;;Float;;;;;0;;;;1918;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;362_352_3;;;4100;H-4101;41TI715A;;ЛОЖЬ;ЛОЖЬ;;352;;Float;;;;;0;;;;50;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;41TI863B_MOR;;COM;4100;A_C4103;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;276;;;;;;;0;;;;4576;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_411_1;147;;;;;;;;;;;;
T;238_3;;;4100;C-4103;;;ЛОЖЬ;ЛОЖЬ;;238;;;;;;;;100 ms;10;;1588;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41XA212_B0;;COM;4100;A_4100;DCS ALARM BIT 0;No;ЛОЖЬ;ЛОЖЬ;;1116;;;;;;;0;;;;3791;ЛОЖЬ;0;None;;;;;;--;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;1242;;;;;;;;;;;;
M;950_954_2;;;4100;C-4103;CB-4103 RESET FUP;;ЛОЖЬ;ЛОЖЬ;;954;;;;;;;0;;;;2129;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C762_5_D;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;762;;;;;;;0;;;;5349;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41PAHH975_FU;;COM;4100;A_4100;C-4103;No;ЛОЖЬ;ЛОЖЬ;;990;;;;;;;0;;;;4071;ИСТИНА;21927;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;1769;;;;;;;;;;;;
M;577_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;577;;;;;;;0;;;;5212;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;41TI179_MOR;;COM;4100;A_4100;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;856;;;;;;;0;;;;4552;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_411_1;123;;;;;;;;;;;;
M;350_927_2;;;4100;H-4101;41PALL074_I;;ЛОЖЬ;ЛОЖЬ;;927;;;;;;;0;;;;4910;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BI;41PTT960_P;;COM;4100;CB-4103;;No;ЛОЖЬ;ИСТИНА;;283;;Word;;;;;0;;;;1434;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;Fixed value;0;;;ЛОЖЬ;ИСТИНА;;;;;;;;;Input;CC_CCB_2;ESD_411_1;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C370_2_D;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;370;;;;;;;0;;;;3163;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C2460_2;;;;;Compiler marker (288, 157);;ЛОЖЬ;ЛОЖЬ;;2460;;;;;;;0;;;;5952;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;41PI186;;FLD;4100;A_4100;PSA TAIL GAS TO H4101B;Yes;ЛОЖЬ;ЛОЖЬ;;340;ИСТИНА;Float;4-20mA;0;0.025;MPa;;;;;616;ЛОЖЬ;0;;None;None;None;None;;;;-0.00625;-0.00625;;;;-XXXXX.X;3.64;22;;11.05;15;2;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;10131;;;;;;;;;;;;
M;607_184_2;;;4100;C-4104;41TT733;;ЛОЖЬ;ЛОЖЬ;;184;;;;;;;0;;;;5113;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C532_1;;;4100;4100;Compiler marker (192, 198);;ЛОЖЬ;ЛОЖЬ;;532;;;;;;;0;;;;6129;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;41HS068H1;;FLD;4100;A_4100;C-4103 EMER SD;Yes;ИСТИНА;ЛОЖЬ;;766;;;;;;;;;;;94;ИСТИНА;22360;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;11.03;11;7;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;1366;;;;;;;;;;;;
M;255_3;;;4100;C-4103;;;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;1695;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41XL770_ON;;FSC;4100;H-4101AB;OO FOR 41XV113;No;ЛОЖЬ;ЛОЖЬ;;540;;;;;;;0;;;;5220;ЛОЖЬ;0;None;;;;;;1=LAMP ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;ESD_001_1;ESD_411_1;26;;;;;;;;;;;;;;;;;;;;
DI;41HS004B_P_MOR;;COM;4100;C4103;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;574;;;;;;;0;;;;4699;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_411_1;251;;;;;;;;;;;;
DO;41PAHH757A_FU;;COM;4100;A_4100;DRAFT FLUE F.BOX H4101B;No;ЛОЖЬ;ЛОЖЬ;;932;;;;;;;0;;;;2046;ИСТИНА;21969;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;768;;;;;;;;;;;;
M;272_952_1;;;4100;;41ZAHH740_I;;ЛОЖЬ;ЛОЖЬ;;952;;;;;;;0;;;;2115;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C383_3_E;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;383;;;;;;;0;;;;5729;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;516_522_2;;;4100;H-4101AB;41-I-165_I;;ЛОЖЬ;ЛОЖЬ;;522;;;;;;;0;;;;6081;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41SSLL764_MOC;;COM;4100;CB-4103;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;266;;;;;;;0;;;;734;ИСТИНА;21968;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;1962;;;;;;;;;;;;
M;C412_2_G;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;5531;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;41XS765_P;;COM;4100;A_C4103;MOTOR START/STOP;No;ИСТИНА;ИСТИНА;;294;;;;;;;0;;;;3947;ИСТИНА;21820;None;;;;;;1=RUNNING;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;2017;;;;;Input;CC_CCB_1;ESD_411_1;12;;;;
DO;41XS798_MOC;;COM;2000;CB-2001;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;289;;;;;;;0;;;;3866;ИСТИНА;20841;None;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;854;;;;;;;;;;;;
M;C690_1_E;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;690;;;;;;;0;;;;5405;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41TAHH079A_CA;;COM;4100;;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;852;;;;;;;0;;;;1410;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;1724;;;;;;;;;;;;
DO;41XA437;;COM;4100;A_4100;CO2 SHUTDOWN;No;ИСТИНА;ЛОЖЬ;;528;;;;;;;0;;;;4062;ИСТИНА;22276;None;;;;;;1=SHUTDOWN;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;1574;;;;;;;;;;;;
M;1350_1354_3;;;4100;H-4101A;41PI131B;;ЛОЖЬ;ЛОЖЬ;;1354;;;;;;;0;;;;6244;ЛОЖЬ;0;;;;;;;0=TRANSM FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;284_914_2;;;4100;CB-4103; 41PI931_TF;;ЛОЖЬ;ЛОЖЬ;;914;;;;;;;0;;;;3919;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;538_6;;;4100;H-4101AB;;;ЛОЖЬ;ЛОЖЬ;;538;;;;;;;0;;;;3267;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;41BI736_LL;;COM;4100;A_4100;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;436;;Float;;;;;0;;;;850;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;10269;;;;;;;;;;;;
M;923_924_1;;;4100;H-4101A;FIRST OUT SEQUENCE;;ЛОЖЬ;ЛОЖЬ;;924;;;;;;;0;;;;1239;ЛОЖЬ;0;;;;;;;1=FU ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;606_184_3;;;4100;;41PT792;;ЛОЖЬ;ЛОЖЬ;;184;;;;;;;0;;;;2589;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C410_4_D;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;5538;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C770_1_D;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;770;;;;;;;0;;;;2859;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C398_6_D;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;398;;;;;;;0;;;;3108;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41VAHH701X_FU;;COM;4100;A_P41_1;PUMP J.BEAR VIBR X-PLAN;No;ЛОЖЬ;ЛОЖЬ;;974;;;;;;;0;;;;2298;ИСТИНА;21967;None;;;;;;1=FIRST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;1158;;;;;;;;;;;;
M;C1002_1_L;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1002;;;;;;;0;;;;4122;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;278_182_5;;;4100;;41PT950;;ЛОЖЬ;ЛОЖЬ;;182;;;;;;;0;;;;6921;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;412_1;;;4100;H-4101;;;ЛОЖЬ;ЛОЖЬ;;412;;;;;;;0;;;;5222;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C442_4_C;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;442;;;;;;;0;;;;5472;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;400_1;;;4100;H-4101;;;ЛОЖЬ;ЛОЖЬ;;400;;;;;;;0;;;;6780;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C424_3_B;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;424;;;;;;;0;;;;5506;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;820_824_5;;;;;41XV038;;ЛОЖЬ;ЛОЖЬ;;824;;;;;;;0;;;;186;ЛОЖЬ;0;;;;;;;1=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C850_4_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;850;;;;;;;0;;;;5331;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;41PI237B_LL;;COM;4100;A_C4104;LL TRIP SETPOINT (MPa);No;ЛОЖЬ;ЛОЖЬ;;748;;Float;;;;;0;;;;238;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;10320;;;;;;;;;;;;
M;332_2;;;4100;H-4101;;;ЛОЖЬ;ЛОЖЬ;;332;;;;;;;0;;;;1935;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1114_1;;;4100;;;;ЛОЖЬ;ИСТИНА;;1114;;;;;;;;100 ms;50;;916;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C503_1;;;4100;4100;Compiler marker (224, 84);;ЛОЖЬ;ЛОЖЬ;;503;;;;;;;0;;;;1486;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C290_1_G;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;5197;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;602_1;;;4100;C-4104;;;ЛОЖЬ;ИСТИНА;;602;;;;;;;;100 ms;5;;992;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;251_1;;;4100;C-4103;;;ЛОЖЬ;ИСТИНА;;251;;;;;;;;100 ms;5;;160;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;41XS951_FU;;COM;4100;A_4100;C-4103;No;ЛОЖЬ;ЛОЖЬ;;1000;;;;;;;0;;;;4099;ИСТИНА;21214;None;;;;;;1=FIRST;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;1791;;;;;;;;;;;;
M;632_3;;;4100;;;;ЛОЖЬ;ЛОЖЬ;;632;;;;;;;0;;;;2182;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C352_1_B;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;4181;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;41TI861B_HH;;COM;4100;A_C4103;HH TRIP SETPOINT (°C);No;ЛОЖЬ;ЛОЖЬ;;274;;Float;;;;;0;;;;318;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_411_1;10230;;;;;;;;;;;;
T;364_2;;;4100;;;;ЛОЖЬ;ИСТИНА;;364;;;;;;;;100 ms;5;;300;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;990_6;;;4100;C-4103;;;ЛОЖЬ;ЛОЖЬ;;990;;;;;;;0;;;;2711;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
