PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8
DO;91XZLO106A;;F02;;;Задвижка 91 HV 106-открыта;No;ИСТИНА;ЛОЖЬ;;557;;;;;;;0;;;;298;ЛОЖЬ;50266;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.07;7;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;767;;;;
AI;87HS010;;FLD;;;Ручной извещатель Кнопка 87HS010;Yes;ИСТИНА;ЛОЖЬ;;410;ЛОЖЬ;Long;0-20mA;0;3276;;;;;;68;ЛОЖЬ;50490;;None;None;None;None;;;;0;0;;;;-XXXXX.X;0;4095;;35.03;5;1;1;Bottom scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;11026;;;;
M;C2405_4;;;;;Compiler marker (381, 186);;ЛОЖЬ;ЛОЖЬ;;2405;;;;;;;0;;;;1965;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;528_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;528;;;;;;;0;;;;451;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2444_B;;;;;MO LAMP (1=ON);;ЛОЖЬ;ЛОЖЬ;;2444;;;;;;;0;;;;1535;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_911_1.91HS318A_REL;;FSC;;;FIRE MOS 901-09 RELEASE;Yes;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;103;ЛОЖЬ;0;None;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;FGS_002_1;FGS_911_1;3;;;;;;;;;;;;;;;;;;;;;;;;
DO;88XA034;;FLD;;;Beacon (ЛВГ). Pump room.;Yes;ИСТИНА;ЛОЖЬ;;222;;;;;;;0;;;;11;ИСТИНА;50268;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.04;1;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;564;;;;
DI;FGS_912_1.91XA193_1;;FSC;;;T.GD act. in 901-10-GDAP-U,F,G lamp;Yes;ИСТИНА;ЛОЖЬ;;546;;;;;;;0;;;;918;ЛОЖЬ;50269;None;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;FGS_002_1;FGS_912_1;22;;;;;;;;
M;300_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;414;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;FGS_912_1.91XZLO101A;;FSC;;;Задвижка 91 HV 101-открыта;Yes;ИСТИНА;ЛОЖЬ;;555;;;;;;;0;;;;928;ЛОЖЬ;50270;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;FGS_002_1;FGS_912_1;32;;;;;;;;
DO;60XA608F;;GFB;;;Flammable gas presence alarm in the zone H-6052;No;ИСТИНА;ЛОЖЬ;;786;;;;;;;0;;;;170;ЛОЖЬ;50271;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.05;5;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;663;;;;
DI;FGS_551_1.60XA601_1;;FSC;;;T.GD act. in 6050-1-GDAP-U,F,G lamp;Yes;ИСТИНА;ЛОЖЬ;;746;;;;;;;0;;;;1596;ЛОЖЬ;50273;None;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;FGS_002_1;FGS_551_1;60;;;;;;;;;;;;;;;;
M;C2465_4;;;;;Compiler marker (224, 120);;ЛОЖЬ;ЛОЖЬ;;2465;;;;;;;0;;;;1945;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C454_5_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;0;;;;810;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2447_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;2447;;;;;;;0;;;;402;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C547_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;547;;;;;;;0;;;;1206;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;452_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;452;;;;;;;;100 ms;5;;144;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;220_280_2;;;;;880-14-PH FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;117;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;200_212_1;;;;;88HS047;;ЛОЖЬ;ЛОЖЬ;;212;;;;;;;0;;;;1160;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2432_G;;;;;0=TRIP;;ЛОЖЬ;ЛОЖЬ;;2432;;;;;;;0;;;;675;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XA525F;;FFB;;;;No;ИСТИНА;ЛОЖЬ;;525;;;;;;;0;;;;236;ЛОЖЬ;50275;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.05;15;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;713;;;;
DI;87HS021;;G02;;;TEST HORNS AND BEACONS (TOXIC GAS) IN CB-00-2;No;ИСТИНА;ЛОЖЬ;;90;;;;;;;;;;;27;ИСТИНА;50276;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.03;9;4;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;452;;;;
M;100_2323_2;;;;;87HS016A_REL;;ЛОЖЬ;ЛОЖЬ;;2323;;;;;;;0;;;;66;ЛОЖЬ;0;;;;;;;1=RELEASED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;250_252_2;;;;;880-14-OU FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;1182;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;FGS_551_1.60XA605_2;;FSC;;;T.GD act. in 6000-1-GDAP-U,F,G lamp;Yes;ИСТИНА;ЛОЖЬ;;666;;;;;;;0;;;;1581;ЛОЖЬ;50278;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;FGS_002_1;FGS_551_1;45;;;;;;;;;;;;;;;;
M;525_12;;;;;;;ЛОЖЬ;ЛОЖЬ;;525;;;;;;;0;;;;183;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XA609F;;GFB;;;Flammable gas presence alarm in the zone 6000-2;No;ИСТИНА;ЛОЖЬ;;686;;;;;;;0;;;;172;ЛОЖЬ;50279;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.05;5;5;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;665;;;;
DI;73XS003;;FLD;;;Вспомогательные пом. (Пожар);Yes;ИСТИНА;ЛОЖЬ;;360;;;;;;;;;;;190;ИСТИНА;50482;None;;;;;;1=ALARM;;;;;;;Undefined;;;;35.06;1;7;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;423;;;;
M;C2449_2;;;;;Compiler marker (352, 156);;ЛОЖЬ;ЛОЖЬ;;2449;;;;;;;0;;;;1956;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C410_1_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;1446;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;520_524_1;;;;;91HS426;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;1503;ЛОЖЬ;0;;;;;;;1=ON;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;524_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;1498;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;528_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;528;;;;;;;0;;;;450;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XA319U;;F02;;;Инд. лампа (пожар) Ручные извещатели;No;ИСТИНА;ЛОЖЬ;;505;;;;;;;0;;;;267;ЛОЖЬ;50280;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.07;3;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;744;;;;
BO;CB002_FGS1_RT2_B;;COM;;;Repair time CP2;No;ЛОЖЬ;ЛОЖЬ;;22;;Word;;;;;0;;;;34;;0;;;;;;;;;0;0;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;11032;;;;
M;524_8;;;;;;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;1505;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;210_220_3;;;;;86GA001_FL;;ЛОЖЬ;ЛОЖЬ;;220;;;;;;;0;;;;1185;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;460_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;0;;;;644;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C212_2_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;212;;;;;;;0;;;;2290;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;460_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;460;;;;;;;;1 s;30;;12;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;35-InputCompare;;SYS;;;Input compare fault;Yes;ЛОЖЬ;;;21;;;;;;;;;;;34;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;849;;;;
DI;FGS_912_1.91XL426AB;;FSC;;;FIRE MO act. in 901-05/2;Yes;ИСТИНА;ЛОЖЬ;;528;;;;;;;0;;;;897;ЛОЖЬ;50281;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;FGS_002_1;FGS_912_1;1;;;;;;;;
DI;FGS_912_1.91XZLC114A;;FSC;;;Задвижка 91 HV 114-закрыта;Yes;ИСТИНА;ЛОЖЬ;;559;;;;;;;0;;;;955;ЛОЖЬ;50282;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;FGS_002_1;FGS_912_1;59;;;;;;;;
M;410_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;410;;;;;;;0;;;;79;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;101_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;101;;;;;;;;100 ms;50;;96;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;456_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;456;;;;;;;0;;;;678;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C926_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;926;;;;;;;0;;;;115;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;507_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;507;;;;;;;0;;;;433;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AO;00TI021U;;G02;;;Ambient Temperature;Yes;ИСТИНА;ЛОЖЬ;;980;ИСТИНА;Float;4-20mA;-50;50;;0;;;;0;ЛОЖЬ;50284;;None;None;None;None;;;;-75;-75;;;;-XXXXX.X;491;3428;;35.10;1;1;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;11089;;;;
DO;88HS046A_MODE;;COM;;;MOS MODE;No;ЛОЖЬ;ЛОЖЬ;;101;;;;;;;0;;;;1398;ЛОЖЬ;0;None;;;;;;1=AUTO;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;912;;;;
M;C214_1_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;214;;;;;;;0;;;;2284;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;35-ExtComFaultCC1;;SYS;;;Ext com fault Com ch 1;Yes;ЛОЖЬ;;;20;;;;;;;;;;;6;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;841;;;;
M;C242_3_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;242;;;;;;;0;;;;2249;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;501_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;501;;;;;;;;100 ms;50;;4;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;101_2320_2;;;;;88HS046A_REL;;ЛОЖЬ;ЛОЖЬ;;2320;;;;;;;0;;;;1105;ЛОЖЬ;0;;;;;;;1=RELEASED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;456_280_5;;;;;73AT004A/B/C O2.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;169;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;666_13;;;;;;;ЛОЖЬ;ЛОЖЬ;;666;;;;;;;0;;;;306;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;91XZLO111A;;F02;;;Задвижка 91 HV 111-открыта;No;ИСТИНА;ЛОЖЬ;;558;;;;;;;0;;;;314;ЛОЖЬ;50286;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.07;9;3;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;779;;;;
DI;73HS105B1;;FLD;;;beacon and siren check button;No;ИСТИНА;ЛОЖЬ;;460;;;;;;;;;;;155;ЛОЖЬ;50035;None;;;;;;1=ON;;;;;;;Undefined;;;;35.03;7;4;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;489;;;;
DO;91XZLC111A;;F02;;;Задвижка 91 HV 111-закрыта;No;ИСТИНА;ЛОЖЬ;;558;;;;;;;0;;;;315;ЛОЖЬ;50287;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.07;9;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;780;;;;
M;215_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;215;;;;;;;0;;;;1175;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;FGS_912_1.91XZLO111A;;FSC;;;Задвижка 91 HV 111-открыта;Yes;ИСТИНА;ЛОЖЬ;;558;;;;;;;0;;;;948;ЛОЖЬ;50290;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;FGS_002_1;FGS_912_1;52;;;;;;;;
BI;FGS_002_1.00SI022;;FSC;;;Wind Speed;Yes;ЛОЖЬ;ЛОЖЬ;;980;;Float;;;;;0;;;;1132;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;Fixed value;0;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;FGS_001_1;FGS_002_1;0
DO;88GA007;;COM;;;TRIP INITIATOR-Toxic gas;No;ЛОЖЬ;ЛОЖЬ;;244;;;;;;;1;;;;1085;ИСТИНА;50475;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;909;;;;
M;C100_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;100;;;;;;;0;;;;1725;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;250_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;250;;;;;;;0;;;;1178;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;FGS_002_1.88XA044_1;;FSC;;;CB-00-2-Fl.GAS ALARM;Yes;ЛОЖЬ;ЛОЖЬ;;280;;;;;;;0;;;;120;ЛОЖЬ;0;None;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;FGS_001_1;FGS_002_1;0
DO;73XA1073;;FLD;;;Siren entrance 2 N2 room.;Yes;ИСТИНА;ЛОЖЬ;;464;;;;;;;0;;;;147;ЛОЖЬ;50155;None;;;;;;1=ON;;;;;;;Undefined;;;;35.05;3;12;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;508;;;;
M;545_10;;;;;;;ЛОЖЬ;ЛОЖЬ;;545;;;;;;;0;;;;153;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2447_A;;;;;PULSE=Lamp Initiator;;ЛОЖЬ;ЛОЖЬ;;2447;;;;;;;0;;;;766;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;524_9;;;;;;;ЛОЖЬ;ЛОЖЬ;;524;;;;;;;0;;;;1507;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;60XA605F;;GFB;;;Flammable gas presence alarm in the zone 6000-1;No;ИСТИНА;ЛОЖЬ;;666;;;;;;;0;;;;169;ЛОЖЬ;50292;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;35.05;5;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;662;;;;
DI;35-ExtComFaultCC6;;SYS;;;Ext com fault Com ch 6;Yes;ЛОЖЬ;;;20;;;;;;;;;;;11;ЛОЖЬ;0;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;846;;;;
M;C525_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;525;;;;;;;0;;;;2179;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;250_260_2;;;;;880-14-OU FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;1184;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;73XL1072;;FLD;;;Beacon entrance 1 N2 room.;Yes;ИСТИНА;ЛОЖЬ;;462;;;;;;;0;;;;163;ЛОЖЬ;50074;None;;;;;;1=ON;;;;;;;Undefined;;;;35.05;5;12;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_UCB;FGS_002_1;501;;;;
DI;FGS_912_1.91XA425_2;;FSC;;;HD act. in 901-05-FDAP-U,F lamp;Yes;ИСТИНА;ЛОЖЬ;;525;;;;;;;0;;;;899;ЛОЖЬ;50293;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Input;FGS_002_1;FGS_912_1;3;;;;;;;;
