ID;PROP_ID;COMP_ID;LiquidViscosityA;LiquidViscosityB;LiquidViscosityC;LiquidViscosityD;LiquidViscosityTmin;LiquidViscosityTmax
23999;969;24002;-43.718262;5130.3896;8.5248999E-2;-7.4000003E-5;293;534
24000;1336;24003;-44.56377;5350.5171;8.5630998E-2;-7.2000003E-5;293;550
24001;580;24004;-15.895666;1399.3501;0.018467;-2.3000001E-5;273;500
24002;1347;24005;-31.241474;3787.7524;5.1120002E-2;-0.000044;293;554
24003;755;24006;-33.412121;4044.9512;5.6607001E-2;-4.8000002E-5;293;554
24004;970;24007;-43.213074;5050.2598;8.4271997E-2;-7.3000003E-5;293;531
24005;1337;24008;-43.764313;5316.6689;8.2354002E-2;-6.8000001E-5;293;562
24006;1338;24009;-44.133419;5334.1685;8.3828002E-2;-7.0000002E-5;293;557
24007;435;24010;-44.500679;5153.1855;8.8179998E-2;-7.6999997E-5;293;525
24008;734;24011;-45.013237;5376.7666;0.086824;-7.3000003E-5;293;549
24009;436;24012;-44.453938;5155.2578;8.7901004E-2;-7.6999997E-5;293;527
24010;735;24013;-44.900639;5370.3193;8.6391002E-2;-7.3000003E-5;293;550
24011;2805;24014;-42.163097;5601.729;7.1658999E-2;-0.000054;293;646
24012;4564;24015;-36.559525;5558.4404;5.1157001E-2;-3.4000001E-5;318;781
24013;3390;24016;-41.311138;5655.8398;6.7681998E-2;-4.8999998E-5;293;675
24014;4788;24017;-23.399561;4100.9038;1.8464999E-2;-9.9999997E-6;344;899
24015;4482;24018;-37.915977;5653.7676;5.5121999E-2;-3.7000002E-5;311;761
24016;4535;24019;-37.274708;5611.1694;5.3222001E-2;-3.5000001E-5;317;770
24017;4769;24020;-23.321733;4061.2996;1.8509001E-2;-9.9999997E-6;344;884
24018;4685;24021;-22.974274;3895.5134;1.8612999E-2;-0.000011;335;834
24019;4249;24022;-39.337364;5713.8647;5.9668999E-2;-4.0999999E-5;299;735
24020;1798;24023;-43.993881;5517.4546;8.0406003E-2;-0.000065;293;590
24021;4887;24024;-23.599195;4254.9468;0.017933;-9.0000003E-6;354;981
24022;4662;24025;-22.874802;3849.9224;1.8626001E-2;-0.000011;331;823
24023;4175;24026;-39.754822;5715.4766;0.061184;-0.000042;291;725
24024;1333;24027;-44.751431;5472.0933;8.4457003E-2;-7.0000002E-5;293;566
24025;4867;24028;-23.576168;4226.395;1.8077999E-2;-9.0000003E-6;351;962
24026;2632;24029;-40.493721;6069.6143;0.059464;-3.8999999E-5;274;785
24027;4729;24030;-23.15848;3981.6301;0.018576;-9.9999997E-6;340;858
24028;4410;24031;-38.435902;5684.3916;5.6694001E-2;-3.7999998E-5;309;753
24029;2480;24032;-42.703972;5575.71;0.074175;-5.7000001E-5;293;629
24030;4926;24033;-23.58515;4296.854;1.7558999E-2;-9.0000003E-6;357;1020
24031;4709;24034;-23.077888;3941.7954;0.018607;-9.9999997E-6;336;846
24032;4333;24035;-38.907242;5704.1938;5.8205001E-2;-3.9999999E-5;302;744
24033;2153;24036;-43.31485;5548.7695;7.7064998E-2;-5.9999998E-5;293;610
24034;4906;24037;-23.597582;4276.5913;1.7758001E-2;-9.0000003E-6;354;1000
24035;4639;24038;-22.782238;3805.2522;0.018652;-0.000011;330;812
24036;4099;24039;-40.162842;5709.7202;6.2752001E-2;-0.000044;288;713
24037;966;24040;-45.90733;5449.9888;9.0187997E-2;-7.6999997E-5;293;540
24038;4848;24041;-23.543011;4196.4614;1.8200999E-2;-9.0000003E-6;351;944
24039;4946;24042;-23.560972;4315.2749;0.017336;-0.000008;357;1042
24040;4615;24043;-34.978569;5423.2788;4.6790998E-2;-2.9999999E-5;325;801
24041;3996;24044;-40.534706;5696.3652;6.4281002E-2;-4.6000001E-5;278;702
24042;4829;24045;-23.501566;4165.3765;0.018304;-9.9999997E-6;348;928
24043;4748;24046;-23.240683;4021.4648;0.018545;-9.9999997E-6;340;871
24044;4589;24047;-35.802437;5495.3496;0.049045;-0.000032;324;790
24045;3852;24048;-40.951015;5680.2471;6.6037998E-2;-4.8000002E-5;274;688
24046;4808;24049;-23.45298;4133.3706;0.018391;-9.9999997E-6;348;913
24047;3129;24050;-41.693138;5628.209;0.069481;-5.0999999E-5;293;662
24048;4316;24051;-24.46773;3843.9355;2.8100999E-2;-0.000021;286;734
24049;3833;24052;-25.216761;3520.8828;3.2288998E-2;-2.4999999E-5;278;673
24050;4985;24053;-26.532688;4206.3623;0.033728;-2.4000001E-5;307;760
24051;3373;24054;-23.854092;3231.9084;0.030072;-2.4000001E-5;278;657
24052;4082;24055;-24.916964;3678.1494;3.0370999E-2;-2.3000001E-5;278;701
24053;3978;24056;-25.932865;3744.0034;3.2949999E-2;-2.4999999E-5;278;687
24054;4523;24057;-21.677458;3449.0422;0.022634;-0.000017;294;757
24055;4465;24058;-25.07423;4076.2664;0.028414;-1.9999999E-5;297;753
24056;4393;24059;-24.831308;3972.1895;2.8365999E-2;-0.000021;292;744
24057;4232;24060;-24.009975;3698.4121;2.7659001E-2;-0.000021;279;724
24058;4083;24061;0.36956501;-91.707359;-1.9780001E-2;9.0000003E-6;337;752
24059;4231;24062;-21.616209;3192.9946;0.024023;-1.8999999E-5;268;717
24060;3372;24063;-17.970064;2226.761;1.9176999E-2;-1.8000001E-5;255;645
24061;4984;24064;-26.825808;4206.3623;0.033728;-2.4000001E-5;296;743
24062;3111;24065;-17.806581;2114.9243;0.019297;-1.8999999E-5;255;634
24063;3977;24066;-16.552824;2196.6892;0.015207;-0.000015;255;681
24064;3832;24067;-15.346039;1935.576;0.013144;-0.000014;255;667
24065;4983;24068;-26.960968;4206.3623;0.033728;-2.4000001E-5;292;743
24066;2785;24069;-15.491562;1693.2059;0.014851;-0.000016;255;615
24067;4392;24070;-21.876862;3351.4126;0.024037;-1.8999999E-5;282;733
24068;4982;24071;-27.58589;4206.3623;0.033728;-2.4000001E-5;271;743
24069;4315;24072;-21.736403;3277.0391;0.023876;-1.8999999E-5;278;728
24070;11583;24073;-12321;-12321;-12321;-12321;-12321;-12321
24071;8861;24074;-12321;-12321;-12321;-12321;-12321;-12321
24072;9564;24075;-12321;-12321;-12321;-12321;-12321;-12321
24073;2794;24076;-21.873867;2973.7886;0.026952;-2.4000001E-5;293;624
24074;2884;24077;-36.833534;6044.0557;5.1391002E-2;-3.7000002E-5;288;690
24075;2788;24078;-22.759903;2533.5344;3.3020999E-2;-0.000031;273;617
24076;4444;24079;-43.97316;7525.5391;6.0970001E-2;-3.7999998E-5;334;773
24077;4064;24080;-41.028152;6004.4512;6.3881002E-2;-4.5000001E-5;293;683
24078;2765;24081;87.617508;-13165.491;-0.20986199;0.00014;293;601
24079;4554;24082;-20.226828;3194.3762;1.9911001E-2;-0.000016;311;751
24080;4551;24083;55.750881;-8922.0566;-0.121616;6.7000001E-5;318;753
24081;3381;24084;-22.860294;3288.3218;2.8155999E-2;-2.4000001E-5;285;651
24082;3749;24085;-40.317112;6819.7964;0.055925;-3.7999998E-5;297;721
24083;3375;24086;-24.085039;2901.948;3.4805998E-2;-0.000031;238;657
24084;4217;24087;-40.532177;6113.1333;0.061269;-0.000043;293;703
24085;4547;24088;-43.572968;7623.3989;5.8754999E-2;-3.5000001E-5;301;812
24086;3346;24089;75.286011;-11574.635;-0.17653701;0.000112;293;635
24087;4782;24090;-9.021759;2098.8064;-7.6219998E-3;0.000004;330;870
24088;4779;24091;55.614338;-8826.499;-0.116833;6.0999999E-5;344;864
24089;4499;24092;-6.8743682;933.16864;-3.4469999E-3;-3.0000001E-6;310;774
24090;4492;24093;-49.815968;8912.3857;7.0528001E-2;-0.000044;339;752
24091;4467;24094;-29.012112;4336.9189;3.9850999E-2;-2.9999999E-5;302;771
24092;4447;24095;58.051395;-9249.7148;-0.128208;7.2000003E-5;309;731
24093;3351;24096;-29.969296;4858.6846;3.6481999E-2;-2.4000001E-5;293;724
24094;3058;24097;-24.634897;2995.8936;3.4828998E-2;-2.9000001E-5;293;630
24095;3055;24098;-24.802065;3082.4707;3.4658998E-2;-2.9000001E-5;293;643
24096;3059;24099;-24.558912;2997.0447;0.03452;-2.9000001E-5;293;632
24097;3056;24100;-24.878281;3081.5496;3.4960002E-2;-2.9000001E-5;293;640
24098;3060;24101;-24.388981;3000.4985;3.3831999E-2;-0.000028;293;639
24099;3057;24102;-24.727461;3083.6221;3.4361001E-2;-2.9000001E-5;293;645
24100;3335;24103;-25.828327;3762.1938;3.2235999E-2;-2.4000001E-5;293;699
24101;3352;24104;-29.14451;4690.3657;0.0352;-2.4000001E-5;293;718
24102;1974;24105;-28.710012;3727.8853;0.041919;-3.5000001E-5;293;587
24103;1642;24106;-53.594051;6515.395;0.106794;-8.8000001E-5;293;549
24104;3328;24107;-24.782032;3502.6924;0.031994;-2.4000001E-5;270;776
24105;1766;24108;-36.014503;4258.1704;6.5917999E-2;-5.8000001E-5;293;548
24106;2473;24109;-37.953049;4615.7622;7.0913002E-2;-6.1999999E-5;293;580
24107;1281;24110;23.271767;-4182.876;-6.9066003E-2;0.000042;293;550
24108;2141;24111;-32.0285;3792.5879;0.056977;-5.0999999E-5;293;567
24109;1361;24112;-36.519691;3976.7947;7.2181001E-2;-6.9000002E-5;293;489
24110;981;24113;-48.727768;5279.3672;0.107648;-0.000104;293;455
24111;1362;24114;-32.891968;3602.3943;6.0814001E-2;-5.8000001E-5;293;503
24112;1366;24115;-38.481262;4166.9883;7.7621996E-2;-7.5000004E-5;293;476
24113;464;24116;-73.901237;8296.4443;0.175954;-0.000165;293;452
24114;784;24117;-62.20871;6933.7744;0.143691;-1.3499999E-4;293;458
24115;785;24118;-62.20871;6933.7744;0.143691;-1.3499999E-4;293;458
24116;977;24119;-44.949684;4905.4272;9.6148998E-2;-9.2000002E-5;293;470
24117;1353;24120;-35.116955;3839.5605;6.7815997E-2;-0.000065;293;496
24118;585;24121;-23.694983;2014.6008;4.5093998E-2;-0.000055;293;422
24119;1363;24122;-36.089798;3941.1047;0.070473;-6.7000001E-5;293;491
24120;786;24123;-62.20871;6933.7744;0.143691;-1.3499999E-4;293;458
24121;978;24124;-45.834106;4990.1626;9.9010997E-2;-9.5000003E-5;293;466
24122;1354;24125;-33.763725;3704.1687;6.3689999E-2;-6.0999999E-5;293;503
24123;1355;24126;-34.572395;3785.2197;6.6146001E-2;-6.2999999E-5;293;499
24124;765;24127;-63.74062;7082.752;0.148883;-0.000141;293;455
24125;766;24128;-63.74062;7082.752;0.148883;-0.000141;293;455
24126;583;24129;-18.859554;1522.6534;0.030491;-3.9999999E-5;293;438
24127;2806;24130;-17.177284;1906.5404;1.9665999E-2;-0.000021;293;592
24128;4565;24131;-5.960011;821.4472;-6.2600002E-3;-0.000001;319;744
24129;3391;24132;-14.016756;1590.1653;0.011891;-0.000015;293;626
24130;4789;24133;5.5271249;-557.54797;-3.1456001E-2;0.000016;346;863
24131;4483;24134;-6.470264;836.50616;-5.1219999E-3;-0.000002;311;719
24132;4536;24135;-6.727232;901.43903;-4.5739999E-3;-0.000002;320;734
24133;4770;24136;6.1370802;-655.49994;-3.2962002E-2;0.000017;347;849
24134;4686;24137;8.3127928;-1008.7856;-3.8527001E-2;0.000021;338;799
24135;4250;24138;-8.8555117;1079.1526;3.7999998E-5;-4.9999999E-6;302;690
24136;1799;24139;-25.344093;2742.3789;4.1418999E-2;-4.0999999E-5;293;528
24137;4888;24140;2.415642;-62.409267;-0.024044;0.000011;357;944
24138;4663;24141;8.7889671;-1088.2247;-3.9804999E-2;0.000022;332;788
24139;4176;24142;-9.5640173;1144.3157;1.5820001E-3;-7.0000001E-6;291;679
24140;1350;24143;-21.71591;2079.6489;0.035439;-3.8999999E-5;293;502
24141;4868;24144;3.0541489;-164.48747;-2.5537999E-2;0.000012;353;926
24142;4730;24145;7.2757082;-838.96991;-3.5828002E-2;1.8999999E-5;343;823
24143;4411;24146;-7.3056421;924.8103;-3.3199999E-3;-3.0000001E-6;312;710
24144;2481;24147;-19.333426;2127.4275;0.025186;-0.000026;293;573
24145;4927;24148;1.163036;137.74294;-0.021158;9.0000003E-6;359;984
24146;4710;24149;7.789185;-922.50769;-3.7149999E-2;1.9999999E-5;337;811
24147;4334;24150;-7.9618788;986.6347;-1.9340001E-3;-0.000004;302;700
24148;2154;24151;-21.958834;2395.6096;3.2141998E-2;-0.000032;293;551
24149;4907;24152;1.796477;35.508163;-2.2616999E-2;9.9999997E-6;355;962
24150;4640;24153;9.208498;-1159.6049;-4.0964998E-2;2.3000001E-5;333;777
24151;4100;24154;-10.597878;1250.1195;3.8999999E-3;-0.000008;290;667
24152;974;24155;-27.03281;2527.3174;0.053181;-5.9000002E-5;293;472
24153;4849;24156;3.689662;-265.76437;-0.027037;0.000013;354;908
24154;357;24157;-890.60443;101702.88;2.5358369;-2.4230001E-3;293;401
24155;4947;24158;0.55146903;235.41631;-0.01977;9.0000003E-6;358;1005
24156;4616;24159;9.6342459;-1233.1956;-0.042172;2.4000001E-5;326;766
24157;3997;24160;-11.447532;1328.3383;5.8050002E-3;-9.9999997E-6;277;654
24158;4830;24161;4.317347;-365.53537;-2.8534001E-2;0.000014;349;892
24159;4749;24162;6.7223969;-749.62958;-0.034426;1.8000001E-5;342;836
24160;4590;24163;-5.190948;741.06396;-0.007948;0;327;755
24161;3853;24164;-12.566588;1439.5302;8.4260004E-3;-0.000012;276;640
24162;4809;24165;4.9319072;-463.07288;-0.03001;0.000015;350;877
24163;3130;24166;-15.380117;1723.2086;0.015188;-0.000017;293;610
24164;4525;24167;-20.659254;3198.2908;2.1214999E-2;-0.000017;306;740
24165;4521;24168;56.643822;-9051.002;-0.124254;6.9000002E-5;314;743
24166;4763;24169;-8.5628538;2002.8575;-8.5380003E-3;0.000004;328;857
24167;4760;24170;57.268974;-9058.8301;-0.120934;0.000064;342;851
24168;4679;24171;-6.6825619;1598.869;-0.012316;7.0000001E-6;328;807
24169;4676;24172;63.824894;-9974.7988;-0.137619;7.5999997E-5;333;805
24170;4265;24173;-9.3922443;1219.8405;0.001699;-6.0000002E-6;300;747
24171;4259;24174;-47.485752;8360.6865;6.7109004E-2;-0.000043;327;732
24172;4234;24175;-29.420589;4069.8191;0.043938;-3.5000001E-5;284;736
24173;4213;24176;61.951054;-9794.7363;-0.139474;8.0999998E-5;295;699
24174;1737;24177;-20.644056;2468.6016;0.026487;-0.000026;293;573
24175;1812;24178;-38.968258;6054.8779;5.8327001E-2;-0.000044;288;632
24176;4881;24179;-11.302009;2572.2178;-0.003153;0.000001;349;948
24177;4878;24180;47.008194;-7609.1226;-9.6059002E-2;4.6000001E-5;352;936
24178;1697;24181;-26.019672;2478.2722;4.6874002E-2;-4.8000002E-5;250;537
24179;4210;24182;-38.891815;6405.7915;5.3592999E-2;-3.5000001E-5;300;749
24180;3357;24183;-42.176453;5846.9541;6.9338001E-2;-5.0999999E-5;293;647
24181;4208;24184;-35.974667;5884.2563;0.048324;-0.000031;293;771
24182;1658;24185;143.50262;-20156.369;-0.35947999;0.000268;293;532
24183;4656;24186;-6.2098422;1494.0323;-0.013271;7.0000001E-6;325;796
24184;4653;24187;65.446373;-10199.991;-0.14185999;7.8999998E-5;330;794
24185;4192;24188;-10.366929;1329.3514;0.003705;-7.0000001E-6;291;736
24186;4185;24189;-69.848228;12234.325;0.107448;-6.6000001E-5;322;761
24187;4160;24190;-22.198532;3037.1096;2.7218999E-2;-2.3000001E-5;278;722
24188;4520;24191;-39.398384;6245.0713;5.6386001E-2;-3.7999998E-5;302;737
24189;4139;24192;63.658878;-10028.909;-0.14433999;0.000085;288;688
24190;1253;24193;-20.086601;2249.2803;0.026441;-0.000027;293;550
24191;1409;24194;-29.281054;4618.9858;3.6630001E-2;-0.000028;278;611
24192;4861;24195;-10.869583;2482.6472;-3.9889999E-3;0.000002;347;931
24193;4858;24196;48.754017;-7857.3413;-0.100204;4.8999998E-5;350;920
24194;1235;24197;-21.522032;1818.4896;0.036137;-4.0999999E-5;218;504
24195;4135;24198;-36.644951;5928.2354;5.0168999E-2;-0.000033;289;738
24196;3093;24199;-42.895088;5819.3232;7.2229996E-2;-0.000054;293;632
24197;1174;24200;-8.2195377;536.87073;-4.9760002E-3;-0.000001;293;490
24198;11827;24201;-12321;-12321;-12321;-12321;-12321;-12321
24199;1378;24202;-55.977917;6860.5522;0.116258;-9.6999996E-5;293;565
24200;989;24203;-52.094147;6206.1577;0.108974;-9.3000002E-5;293;552
24201;1379;24204;-51.849609;6448.8501;0.103407;-8.3999999E-5;293;583
24202;1383;24205;-50.215698;6261.6499;9.8783001E-2;-7.9999998E-5;293;589
24203;486;24206;-22.575695;2420.938;0.033528;-0.000031;293;578
24204;815;24207;-26.960508;3136.3511;0.04222;-3.6000001E-5;293;597
24205;816;24208;-26.960508;3136.3511;0.04222;-3.6000001E-5;293;597
24206;985;24209;-55.905384;6786.8696;0.116969;-9.7999997E-5;293;560
24207;1370;24210;-55.246155;6887.0322;0.112085;-9.2000002E-5;293;580
24208;589;24211;-18.537422;1938.3622;0.023657;-2.4000001E-5;274;536
24209;1380;24212;-53.893387;6678.1875;0.109255;-9.0000001E-5;293;577
24210;817;24213;-26.960508;3136.3511;0.04222;-3.6000001E-5;293;597
24211;986;24214;-55.76009;6791.9351;0.116133;-9.6999996E-5;293;563
24212;1371;24215;-54.817642;6890.2559;0.109912;-8.9000001E-5;293;588
24213;1372;24216;-54.883499;6890.0254;0.110239;-8.9000001E-5;293;587
24214;482;24217;-27.075869;3127.1409;4.2653002E-2;-3.6000001E-5;293;599
24215;796;24218;-27.878088;3246.4148;0.044735;-3.7999998E-5;293;593
24216;483;24219;-27.075869;3127.1409;4.2653002E-2;-3.6000001E-5;293;599
24217;797;24220;-27.878088;3246.4148;0.044735;-3.7999998E-5;293;593
24218;587;24221;-58.470234;6970.3857;0.12609001;-0.000108;293;546
24219;2807;24222;-53.706184;7388.9956;9.7127996E-2;-7.1000002E-5;293;665
24220;4566;24223;-47.288651;7517.71;6.9169998E-2;-0.000042;322;815
24221;3392;24224;-53.081955;7528.0718;9.2510998E-2;-0.000065;273;694
24222;4790;24225;-34.609005;6250.3672;3.5445999E-2;-0.000017;346;961
24223;4484;24226;-48.955723;7624.3198;7.4440002E-2;-4.7000001E-5;315;792
24224;4537;24227;-48.15258;7578.2681;7.1828999E-2;-0.000044;322;804
24225;4771;24228;-34.655289;6220.6641;0.03593;-1.8000001E-5;346;944
24226;4687;24229;-34.199837;5956.3271;3.7055999E-2;-1.9999999E-5;338;874
24227;4251;24230;-50.958973;7685.7988;8.1684001E-2;-0.000053;307;757
24228;1800;24231;-55.034779;7147.4546;0.106676;-8.2999999E-5;293;614
24229;4889;24232;-34.051319;6351.4507;3.2370001E-2;-0.000015;356;1065
24230;4664;24233;-34.310589;5956.0967;3.7470002E-2;-1.9999999E-5;333;867
24231;4177;24234;-51.516426;7677.5093;8.4054001E-2;-5.6000001E-5;298;744
24232;1367;24235;-55.810978;7074.6929;0.111436;-8.9000001E-5;293;594
24233;4869;24236;-34.207203;6337.8652;3.3071999E-2;-0.000015;352;1041
24234;4731;24237;-34.614532;6132.4751;3.6711998E-2;-1.8999999E-5;343;911
24235;4412;24238;-49.70084;7655.8652;7.7014998E-2;-4.8999998E-5;315;780
24236;2482;24239;-54.051342;7309.5562;9.9789001E-2;-7.4000003E-5;293;650
24237;4928;24240;-33.623497;6352.1416;3.0828999E-2;-0.000013;358;1116
24238;4711;24241;-34.561111;6083.6602;0.037035;-1.8999999E-5;338;897
24239;4335;24242;-50.370892;7676.5884;7.9437003E-2;-5.0999999E-5;307;768
24240;2155;24243;-54.475941;7227.5845;0.102905;-7.7999997E-5;293;633
24241;4908;24244;-33.847542;6353.293;3.1619001E-2;-0.000014;355;1090
24242;4641;24245;-44.360222;7286.0698;6.0529999E-2;-3.5000001E-5;334;854
24243;4101;24246;-51.96405;7660.2402;0.086098;-5.8000001E-5;297;733
24244;982;24247;-56.916451;7015.7466;0.117676;-9.6999996E-5;293;571
24245;4850;24248;-34.369537;6329.8066;0.033744;-0.000016;353;1020
24246;4948;24249;-33.379425;6347.9971;0.030003;-0.000013;357;1144
24247;4617;24250;-45.384411;7376.1011;6.3432001E-2;-3.7000002E-5;328;842
24248;3998;24251;-52.360325;7628.9248;8.8136002E-2;-5.9999998E-5;287;721
24249;4820;24252;-34.583908;6324.5103;0.034566;-0.000016;349;1000
24250;4750;24253;-34.646076;6178.2964;3.6343999E-2;-1.8000001E-5;282;927
24251;4591;24254;-46.36071;7453.4678;6.6310003E-2;-3.9999999E-5;328;829
24252;3854;24255;-52.758213;7583.334;0.090402;-6.2999999E-5;285;707
24253;4810;24256;-34.572395;6286.2876;3.4935001E-2;-0.000017;350;980
24254;3131;24257;-53.38797;7462.6782;9.4714999E-2;-6.8000001E-5;275;680
24255;3912;24258;-27.365303;4099.062;3.4705002E-2;-2.4999999E-5;293;734
24256;3781;24259;-25.369883;3707.3923;3.1237001E-2;-2.3000001E-5;293;731
24257;19913;24260;-12321;-12321;-12321;-12321;-12321;-12321
24258;625;24261;-58.794437;8642.7529;0.107151;-7.9999998E-5;490;620
24259;2436;24262;-15.04394;1558.0442;0.013897;-0.000015;293;602
24260;2013;24263;-14.8298;1332.1836;0.015604;-1.8999999E-5;293;553
24261;1214;24264;-102.45997;12166.399;0.24255399;-0.000212;293;483
24262;2388;24265;-17.817635;1904.0076;0.020434;-1.9999999E-5;293;595
24263;2383;24266;-18.245684;1937.0267;2.1919001E-2;-0.000022;293;587
24264;3073;24267;-24.324049;3037.5703;0.033351;-0.000028;293;647
24265;3074;24268;-24.376778;3035.7283;0.033572;-0.000028;293;645
24266;3075;24269;-24.30747;3038.0308;3.3284001E-2;-0.000028;293;647
24267;3076;24270;-24.252438;3039.8728;3.3055998E-2;-0.000027;293;650
24268;2659;24271;-25.907997;3063.3591;0.038734;-0.000033;293;615
24269;3043;24272;-24.617628;3085.4641;3.3923998E-2;-0.000028;293;649
24270;2572;24273;-65.315132;10075.422;0.115737;-0.000085;293;585
24271;5475;24274;-12321;-12321;-12321;-12321;-12321;-12321
24272;3783;24275;-26.8288;3992.4524;3.3739999E-2;-2.4000001E-5;338;736
24273;3049;24276;-24.410856;3000.0381;3.3918999E-2;-0.000028;293;638
24274;2680;24277;-25.339489;3066.813;3.6648002E-2;-0.000031;293;628
24275;3916;24278;-31.809061;5067.2988;4.1018002E-2;-0.000027;333;772
24276;3046;24279;-24.410856;3000.0381;3.3918999E-2;-0.000028;293;638
24277;3052;24280;-22.849012;2832.6401;0.029515;-2.4000001E-5;293;653
24278;3077;24281;-24.42375;3034.1165;3.3764999E-2;-0.000028;293;643
24279;3078;24282;-24.522532;3031.123;3.4175001E-2;-2.9000001E-5;293;639
24280;2660;24283;-25.205938;3045.3989;0.036178;-2.9999999E-5;293;632
24281;3044;24284;-24.727461;3083.6221;3.4361001E-2;-2.9000001E-5;293;645
24282;2573;24285;-65.435326;10123.546;0.115583;-0.000085;293;589
