ID;PROP_ID;COMP_ID;Antoine5LogA;Antoine5LogB;Antoine5LogC;Antoine5LogD;Antoine5LogE;Antoine5LogTmin;Antoine5LogTmax
23516;15169;23519;51.861774;-6858.0649;-13.706486;-0.003582;3.0000001E-6;200;830
23517;15135;23520;49.585205;-6499.0488;-13.198012;-2.7729999E-3;3.0000001E-6;200;836
23518;14997;23521;41.335072;-6854.1387;-10.595446;-0.001181;0.000001;200;1088
23519;15170;23522;54.695747;-8050.2402;-13.385847;-7.8490004E-3;4.9999999E-6;200;830
23520;15136;23523;54.224358;-7684.2339;-13.690133;-6.1070002E-3;0.000004;200;836
23521;17754;23524;36.189182;-6861.7236;-6.8644152;-0.010112;4.9999999E-6;327.07999;848
23522;15137;23525;48.34853;-9907.7061;-8.2216358;-0.019018;9.0000003E-6;200;836
23523;14940;23526;51.262188;-6435.2173;-13.648149;-3.1320001E-3;3.0000001E-6;200;801
23524;14960;23527;52.124062;-7451.8242;-13.470146;-3.5949999E-3;3.0000001E-6;200;900
23525;14961;23528;48.49321;-6101.8926;-13.057273;-1.9650001E-3;3.0000001E-6;200;823
23526;14962;23529;48.508236;-7528.9565;-12.487326;-2.3139999E-3;0.000002;200;1005
23527;14941;23530;45.481785;-6647.2295;-11.912676;-0.001456;0.000002;200;967
23528;9887;23531;51.866409;-6390.6294;-13.858067;-0.003548;0.000004;200;777
23529;14983;23532;53.267723;-8899.7813;-11.81803;-0.011463;6.0000002E-6;200;848
23530;15138;23533;54.615055;-8230.1182;-13.150545;-8.4459996E-3;4.9999999E-6;200;836
23531;13073;23534;-3.4552829;-3625.2869;6.9754872;-1.6380999E-2;7.0000001E-6;372.10001;759
23532;14925;23535;49.506573;-8155.7183;-10.07921;-0.015215;9.0000003E-6;200;766
23533;7653;23536;43.375244;-4729.8472;-11.630388;-0.002358;0.000004;200;691
23534;9052;23537;130.21379;-7047.2598;-47.011707;2.9943001E-2;-7.0000001E-6;200;650
23535;8665;23538;23.78442;-5677.6987;-2.580014;-0.012478;6.0000002E-6;283.35001;811
23536;6727;23539;28.497328;-3467.2327;-5.6420188;-0.011039;9.9999997E-6;200;539
23537;6945;23540;-3.316695;-12238.036;17.517254;-5.2280001E-2;1.9999999E-5;200;857
23538;19492;23541;38.962429;-4262.4844;-10.25384;-0.002657;0.000004;200;670
23539;11212;23542;42.441078;-4392.9277;-11.214349;-0.004313;4.9999999E-6;200;616
23540;9714;23543;45.568836;-5843.1748;-11.022108;-7.7650002E-3;6.0000002E-6;200;709
23541;13853;23544;40.377319;-4910.8281;-10.922927;-6.8400003E-4;0.000002;200;803
23542;17573;23545;48.682831;-6382.3682;-12.595037;-3.8000001E-3;3.0000001E-6;200;814
23543;6907;23546;41.33139;-5039.4277;-11.16189;-8.6099998E-4;0.000002;200;804
23544;17669;23547;42.634647;-5144.7866;-11.240897;-2.4389999E-3;3.0000001E-6;200;760
23545;11650;23548;41.3657;-4663.854;-10.917319;-0.002842;0.000004;200;696
23546;8765;23549;-27.704512;-3325.0737;15.942506;-1.9471999E-2;6.0000002E-6;475.20001;889
23547;10036;23550;36.373283;-4870.7979;-9.6283569;-4.2500001E-4;0.000001;200;879
23548;16929;23551;47.206421;-7166.1436;-11.385053;-5.9719998E-3;0.000004;308.39999;861
23549;12233;23552;35.760384;-5869.979;-7.8168468;-0.006451;0.000004;264.75;825
23550;17474;23553;43.838604;-5658.6465;-11.696661;-1.5970001E-3;0.000002;200;839
23551;8288;23554;-33.304943;-4291.7998;20.812344;-3.3569001E-2;0.000013;261.17001;825
23552;9490;23555;40.543705;-4437.8872;-10.181334;-6.1349999E-3;6.0000002E-6;200;616
23553;8849;23556;42.05032;-4735.7026;-10.496437;-6.7190002E-3;6.0000002E-6;200;630
23554;9575;23557;34.666325;-2896.9729;-9.8473034;0.000329;3.0000001E-6;143.8;536.20001
23555;12143;23558;42.465004;-4199.1416;-11.854872;-3.9999999E-4;3.0000001E-6;200;660
23556;9208;23559;26.049461;-2550.0457;-6.9335852;7.1200001E-4;0.000002;188.35001;608.90002
23557;13896;23560;23.148418;-5168.3213;-1.752014;-1.7062999E-2;9.9999997E-6;279;686
23558;9883;23561;51.220417;-6127.0273;-13.589787;-3.6510001E-3;0.000004;200;755
23559;9882;23562;51.64336;-6123.0439;-13.644337;-4.1100001E-3;0.000004;200;741
23560;19549;23563;47.670883;-6763.2305;-12.339809;-2.5909999E-3;0.000002;200;910
23561;17640;23564;44.36636;-6247.7168;-9.9688377;-0.010651;7.0000001E-6;200;716
23562;10854;23565;35.705425;-8786.5586;-2.9399431;-0.025989;0.000013;200;772
23563;6880;23566;-175.87035;2787.3381;74.795097;-7.0324004E-2;2.4999999E-5;429.60001;651
23564;6886;23567;-95.870712;-721.13635;42.62038;-3.9179001E-2;0.000012;472.10999;826
23565;3929;23568;-21.139797;-1471.3;10.14;-0.004652;0.000001;417.14999;812.34998
23566;3323;23569;172.9344;-9560.4004;-62.297001;0.036146;-9.0000003E-6;423.14999;770.59998
23567;1856;23570;-31.753197;-1850.8;14.918;-0.007373;0.000002;439.79999;683.17999
23568;17140;23571;22.124241;-3630.052;-4.4582419;-0.003305;0.000002;310;794
23569;11087;23572;-26.823103;-3106.9451;16.258713;-2.3259999E-2;9.0000003E-6;405.10001;782
23570;11208;23573;49.537811;-7168.564;-11.428299;-9.9250004E-3;6.0000002E-6;200;768
23571;7709;23574;18.255386;-4724.0918;-0.16305301;-0.017236;9.9999997E-6;298.47;676
23572;19742;23575;45.461544;-7500.8413;-8.7110872;-1.6495001E-2;9.9999997E-6;200;733
23573;10116;23576;50.643349;-6096.0229;-12.886245;-6.5029999E-3;6.0000002E-6;200;706
23574;14192;23577;8.4924746;-4380.2266;2.0400269;-0.011161;4.9999999E-6;362.13;849
23575;7953;23578;49.388226;-5524.2227;-12.877836;-5.7279998E-3;6.0000002E-6;200;666
23576;17615;23579;51.273518;-7684.8774;-12.878448;-4.9009998E-3;3.0000001E-6;200;901
23577;13641;23580;-58.245518;-4021.6345;30.186132;-0.037147;0.000012;249.46001;903
23578;5731;23581;48.579891;-10076.408;-8.6380291;-0.015118;7.0000001E-6;200;920
23579;19613;23582;44.156708;-7283.792;-8.4053535;-0.016337;9.9999997E-6;200;729
23580;19571;23583;48.043419;-6682.9502;-12.44264;-2.7719999E-3;3.0000001E-6;200;889
23581;19225;23584;45.568836;-5843.1748;-11.022108;-7.7650002E-3;6.0000002E-6;200;709
23582;13587;23585;159.49901;-13120.365;-52.658325;0.016305;-0.000001;200;862
23583;13603;23586;75.955208;-10703.19;-19.49017;-8.7580001E-3;6.0000002E-6;200;861
23584;17665;23587;49.294106;-7092.5864;-12.769838;-3.2289999E-3;3.0000001E-6;200;904
23585;14984;23588;42.430553;-7565.479;-7.6836038;-0.01525;0.000008;290.10001;771
23586;6270;23589;-67.279053;-4133.2163;35.997093;-0.050742;1.8999999E-5;377.47;756
23587;10061;23590;32.864342;-6281.481;-4.956234;-0.01555;9.0000003E-6;200;755
23588;8620;23591;42.522335;-4370.1929;-11.804063;-0.000612;3.0000001E-6;200;682
23589;9776;23592;24.768005;-3068.1333;-5.0033598;-7.6319999E-3;7.0000001E-6;200;566.59998
23590;8012;23593;-14.951065;-2804.9053;12.501273;-2.8209001E-2;0.000014;200;630.09998
23591;11207;23594;48.276108;-6210.5903;-11.981429;-0.006573;4.9999999E-6;200;741
23592;8922;23595;-20.992212;-8290.7129;19.115217;-3.7530001E-2;0.000013;362.10001;898
23593;5751;23596;-140.33054;553.95392;59.754147;-0.049711;0.000014;493.60001;862
23594;3324;23597;86.2258;-6146.1001;-29.385;0.0156;-3.0000001E-6;487.84;792
23595;2270;23598;8.9849033;-3729.3;-5.0567001E-2;0.000026;0;451.53;694.71002
23596;15870;23599;41.702946;-14004.847;-6.111742;-0.011197;3.0000001E-6;389.10001;1338
23597;15869;23600;17.704369;-12350.745;2.7110989;-1.6085999E-2;0.000004;456.60001;1285
23598;14405;23601;52.870991;-12415.589;-10.572063;-0.010018;0.000004;200;1157
23599;8565;23602;22.244871;-4113.1299;-4.4810448;-0.002348;0.000002;370.14999;856
23600;13043;23603;-32.857552;-3135.2617;18.726656;-0.025085;9.0000003E-6;417.10001;801
23601;6728;23604;12.748657;-4044.8364;0.81364;-0.013269;7.0000001E-6;324.84;712
23602;15868;23605;10.820702;-11239.971;5.0243468;-0.017328;4.9999999E-6;460.10001;1236
23603;10117;23606;47.805878;-6059.4292;-11.651151;-8.0599999E-3;6.0000002E-6;200;705
23604;9051;23607;50.667881;-5746.3701;-13.272953;-5.5169999E-3;4.9999999E-6;200;682
23605;16930;23608;40.817238;-6204.6743;-9.5373201;-6.2330002E-3;0.000004;299.10001;819
23606;6611;23609;-18.565149;-2304.6296;13.692737;-3.0060999E-2;0.000016;200;582
23607;6318;23610;27.977688;-16891.092;3.836149;-0.02856;9.0000003E-6;200;1155
23608;19294;23611;44.01944;-5969.3164;-11.519615;-1.7040001E-3;0.000002;200;885
23609;19035;23612;45.52702;-6317.0825;-11.880228;-0.001947;0.000002;200;903
23610;19224;23613;45.568836;-5843.1748;-11.022108;-7.7650002E-3;6.0000002E-6;200;709
23611;14898;23614;27.868328;-7498.2393;-3.7459359;-9.6570002E-3;0.000004;378.10001;1015
23612;9549;23615;-50.029354;-2877.7214;24.671322;-0.025144;0.000008;505.70001;916
23613;12933;23616;42.20113;-5302.1392;-11.483509;-0.000497;0.000002;200;843
23614;6533;23617;39.950291;-4733.4766;-10.593765;-0.00113;0.000002;200;774
23615;10223;23618;37.480671;-3521.6409;-10.362796;-0.001096;0.000004;200;593
23616;9209;23619;-31.233952;-1847.8605;17.81152;-0.027293;0.000012;245.89;655.20001
23617;12669;23620;48.397774;-6201.3706;-11.818036;-8.1120003E-3;6.0000002E-6;200;713
23618;19550;23621;46.131161;-6504.8735;-12.023108;-0.002018;0.000002;200;917
23619;2618;23622;8.9817028;-3824.6001;-4.9513999E-2;2.4999999E-5;0;463.13;706.65997
23620;12730;23623;18.499107;-5113.3228;-1.120971;-0.01133;4.9999999E-6;351.10001;816
23621;8700;23624;40.962387;-3948.7896;-11.364891;-0.001425;0.000004;200;613.59998
23622;7711;23625;23.404957;-4570.958;-3.26196;-0.010313;6.0000002E-6;307.91;726
23623;10118;23626;48.925968;-6440.1943;-11.69079;-9.0950001E-3;7.0000001E-6;200;717
23624;7957;23627;47.217514;-5549.4048;-12.16878;-0.005415;4.9999999E-6;200;696
23625;2428;23628;79.035103;-4392.7998;-28.198999;0.020172;-6.0000002E-6;324.42999;613.21997
23626;2429;23629;78.286003;-4301.1001;-27.987;2.0354001E-2;-6.0000002E-6;318.95999;602.95001
23627;2446;23630;17.007202;-2268.1001;-4.0689001;0.002721;-0.000001;308.89001;629.26001
23628;2020;23631;77.115204;-4109;-27.745001;2.1152999E-2;-7.0000001E-6;286.81;591.57001
23629;1218;23632;63.672005;-3248.7;-22.860001;1.9254001E-2;-7.0000001E-6;286.37;520.06
23630;17006;23633;21.765102;-2575.1318;-5.166079;-0.00118;0.000002;200;644
23631;2449;23634;15.220203;-2176.8;-3.3887;0.002287;-0.000001;304.97;621.87
23632;2023;23635;79.126801;-4116.6001;-28.615;2.2182001E-2;-7.0000001E-6;282.67001;582.60999
23633;2430;23636;77.5205;-4209.5;-27.767;0.020537;-6.0000002E-6;313.48999;592.67999
23634;2431;23637;78.286003;-4301.1001;-27.987;2.0354001E-2;-6.0000002E-6;318.95999;602.95001
23635;2447;23638;24.222303;-2521.3;-6.8527002;0.004648;-0.000001;308.57999;626.29999
23636;2021;23639;76.135406;-4026.1001;-27.423;2.1191999E-2;-7.0000001E-6;282.75;583.35999
23637;1219;23640;62.885303;-3170.8999;-22.618;1.9401001E-2;-7.0000001E-6;281.01999;510.39999
23638;17007;23641;21.765102;-2575.1318;-5.166079;-0.00118;0.000002;200;644
23639;2450;23642;24.403004;-2510.8;-6.9306998;4.7360002E-3;-0.000001;306.42999;621.87
23640;2024;23643;74.497406;-3966.8;-26.783001;2.0717001E-2;-7.0000001E-6;282.04001;582.21002
23641;2394;23644;82.289001;-4646;-29.308001;2.0554001E-2;-6.0000002E-6;333.35999;622.31
23642;2400;23645;79.668503;-4443.2998;-28.407;2.0284999E-2;-6.0000002E-6;324.91;616.84998
23643;2402;23646;80.933907;-4554;-28.83;2.0291001E-2;-6.0000002E-6;331.01999;621.75
23644;2406;23647;80.404205;-4487.5;-28.68;0.020421;-6.0000002E-6;327.10001;614.42999
23645;2403;23648;80.190102;-4460.8999;-28.620001;0.020474;-6.0000002E-6;325.53;611.51001
23646;2407;23649;80.404205;-4487.5;-28.68;0.020421;-6.0000002E-6;327.10001;614.42999
23647;1223;23650;63.897903;-3279.3999;-22.915001;0.019151;-7.0000001E-6;288.22;525.83002
23648;833;23651;59.534603;-2897.7;-21.493;0.019591;-7.0000001E-6;262.07999;485.69
23649;2396;23652;81.908905;-4597.8999;-29.201;2.0648001E-2;-6.0000002E-6;330.56;617.12
23650;2409;23653;78.801506;-4337.1001;-28.160999;2.0493999E-2;-6.0000002E-6;318.63;605.02002
23651;2411;23654;80.933907;-4554;-28.83;2.0291001E-2;-6.0000002E-6;331.01999;621.75
23652;2414;23655;80.190102;-4460.8999;-28.620001;0.020474;-6.0000002E-6;325.53;611.51001
23653;2412;23656;79.320107;-4354.5;-28.372999;0.020684;-6.0000002E-6;319.26001;599.81
23654;2415;23657;79.320107;-4354.5;-28.372999;0.020684;-6.0000002E-6;319.26001;599.81
23655;1225;23658;62.967102;-3186.6001;-22.629;0.019326;-7.0000001E-6;281.84;514.27002
23656;1153;23659;70.32;-3503.6001;-25.509001;2.1625999E-2;-0.000008;269.63;526.70001
23657;1155;23660;69.236;-3398.8;-25.174999;2.1834999E-2;-0.000008;263.34;514.53003
23658;2432;23661;77.120201;-4162.3999;-27.652;2.0632001E-2;-6.0000002E-6;310.67001;587.40997
23659;2448;23662;32.687405;-2782.2;-10.153;7.0719998E-3;-0.000002;304.69;615.96997
23660;2022;23663;70.251503;-3772.8999;-25.174;0.019753;-6.0000002E-6;276.92999;572.46002
23661;2451;23664;24.576803;-2499.8999;-7.0063;4.8230002E-3;-0.000001;304.26999;617.44
23662;2025;23665;73.961205;-3881.3;-26.659;2.1019001E-2;-7.0000001E-6;276.63;571.09998
23663;2433;23666;77.5205;-4209.5;-27.767;0.020537;-6.0000002E-6;313.48999;592.67999
23664;2452;23667;24.602102;-2479.2;-7.0268002;4.8819999E-3;-0.000001;301.53;611.85999
23665;2395;23668;81.642799;-4564.5;-29.125999;0.020713;-6.0000002E-6;328.62;613.51001
23666;2401;23669;79.668503;-4443.2998;-28.407;2.0284999E-2;-6.0000002E-6;324.91;616.84998
23667;2404;23670;79.43;-4367.7998;-28.403999;2.0657999E-2;-6.0000002E-6;320.04001;601.27002
23668;2408;23671;79.648903;-4394.3999;-28.466;0.020605;-6.0000002E-6;321.60999;604.20001
23669;2405;23672;80.190102;-4460.8999;-28.620001;0.020474;-6.0000002E-6;325.53;611.51001
23670;1224;23673;62.904102;-3180.3999;-22.608999;0.019337;-7.0000001E-6;281.42001;513.5
23671;834;23674;58.307003;-2789.3;-21.1;1.9780001E-2;-0.000008;254.58;471.88
23672;2397;23675;81.908905;-4597.8999;-29.201;2.0648001E-2;-6.0000002E-6;330.56;617.12
23673;2410;23676;78.801506;-4337.1001;-28.160999;2.0493999E-2;-6.0000002E-6;318.63;605.02002
23674;2413;23677;80.082504;-4447.6001;-28.589001;2.0500001E-2;-6.0000002E-6;324.75;610.04999
23675;2416;23678;84.807899;-5074.2002;-29.896999;0.019306;-4.9999999E-6;361.60999;678.78003
23676;2417;23679;80.190102;-4460.8999;-28.620001;0.020474;-6.0000002E-6;325.53;611.51001
23677;1226;23680;62.587402;-3149.5;-22.511;1.9394999E-2;-7.0000001E-6;279.29999;509.64001
23678;1154;23681;70.32;-3503.6001;-25.509001;2.1625999E-2;-0.000008;269.63;526.70001
23679;1156;23682;69.236;-3398.8;-25.174999;2.1834999E-2;-0.000008;263.34;514.53003
23680;9368;23683;49.63097;-14712.266;-7.7766428;-0.013908;4.9999999E-6;200;1224
23681;13314;23684;60.089535;-3739.3818;-19.959114;9.8010004E-3;-0.000001;200;501.07999
23682;17402;23685;44.077435;-4942.8638;-12.163671;-8.6099998E-4;0.000002;200;744
23683;14163;23686;37.853558;-3692.96;-10.014894;-3.6150001E-3;4.9999999E-6;200;574.40002
23684;13750;23687;-5.3651838;-2875.4514;7.9883518;-2.0331999E-2;9.9999997E-6;200;600.70001
23685;12744;23688;5.6453772;-3930.4824;3.603189;-0.015307;7.0000001E-6;341.97;727
23686;13329;23689;70.97731;-5364.7588;-22.989811;7.6199998E-3;0;200;655
23687;6626;23690;32.466194;-3513.311;-8.6236067;-8.3199999E-4;0.000002;200;672
23688;17257;23691;42.014576;-4676.8071;-11.629497;-4.6499999E-4;0.000002;200;741
23689;11999;23692;-20.104189;-2566.6255;13.533789;-0.023613;9.9999997E-6;200;686
23690;17256;23693;36.593781;-4100.1074;-10.102043;2.8400001E-4;0.000002;200;747
23691;10759;23694;40.065022;-4182.4829;-11.149137;-2.8199999E-4;0.000002;200;690
23692;7794;23695;32.466194;-3513.311;-8.6236067;-8.3199999E-4;0.000002;200;672
23693;17250;23696;38.662212;-4248.4292;-10.725644;1.4400001E-4;0.000002;200;736
23694;17312;23697;39.543842;-4414.1016;-10.95725;0.000017;0.000002;200;748
23695;17255;23698;38.8428;-4344.0552;-10.742056;2.4999999E-5;0.000002;200;747
23696;17269;23699;33.081394;-4047.2219;-8.8252544;-0.000275;0.000002;200;784
23697;12354;23700;23.182089;-3777.0566;-4.3513398;-6.0020001E-3;0.000004;200;715
23698;17251;23701;39.809956;-4528.2422;-10.768863;-1.2000001E-3;3.0000001E-6;272.39999;728
23699;7795;23702;32.997852;-3560.3701;-8.7459784;-0.001067;3.0000001E-6;200;667
23700;10373;23703;33.04863;-3979.9834;-8.3981829;-2.1550001E-3;3.0000001E-6;292.28;709
23701;13793;23704;39.301273;-4183.6782;-10.890733;-0.000214;0.000002;200;704
23702;12032;23705;-59.885502;-1572.3522;29.788631;-3.7618998E-2;0.000015;322;665
23703;9693;23706;33.507507;-3417.5503;-9.0916958;-3.4699999E-4;0.000002;200;648
23704;14364;23707;50.812714;-5849.3486;-13.237526;-5.7060001E-3;4.9999999E-6;200;689
23705;14508;23708;46.488155;-4830.8374;-12.744015;-2.4309999E-3;0.000004;200;663
23706;9694;23709;35.338211;-4077.4753;-8.2935085;-0.007526;7.0000001E-6;200;601
23707;15921;23710;42.39352;-4252.1167;-11.242726;-4.5409999E-3;6.0000002E-6;200;592.20001
23708;13061;23711;46.501583;-7685.834;-9.5146723;-0.013478;0.000008;200;783
23709;13063;23712;47.034668;-8073.5688;-9.4822655;-0.013752;0.000008;200;805
23710;13060;23713;46.082951;-7272.2612;-9.6669025;-0.012844;0.000008;200;762
23711;17403;23714;47.317375;-5555.2769;-12.870252;-1.9490001E-3;3.0000001E-6;200;763
23712;17404;23715;51.488895;-6508.0088;-13.479186;-4.4510001E-3;0.000004;200;777
23713;17411;23716;39.272831;-4389.5117;-10.870851;0.000014;0.000002;200;748
23714;17254;23717;36.048901;-4044.8103;-9.9407005;3.4299999E-4;0.000002;200;748
23715;15452;23718;31.361101;-5091.2861;-6.2476888;-8.5479999E-3;4.9999999E-6;200;732
23716;9940;23719;-13.151908;-2745.6023;10.660575;-0.020705;9.0000003E-6;225.36;691
23717;17110;23720;35.043674;-3790.8994;-8.9564123;-3.5580001E-3;0.000004;200;626
23718;18477;23721;40.966286;-5093.333;-10.947481;-0.001029;0.000002;200;816
23719;11255;23722;46.362846;-6041.7192;-12.120541;-2.7360001E-3;3.0000001E-6;200;828
23720;12682;23723;46.332233;-5401.5327;-12.618181;-0.001424;3.0000001E-6;200;770
23721;12681;23724;46.078568;-5288.3252;-12.567265;-0.001392;3.0000001E-6;200;758
23722;10153;23725;45.047153;-6303.3579;-10.715894;-6.8140002E-3;4.9999999E-6;200;776
23723;13757;23726;39.80677;-4248.3408;-11.036229;-4.9999999E-5;0.000002;200;714
23724;13949;23727;40.352325;-4318.6465;-11.192424;-0.00012;0.000002;200;716
23725;12814;23728;33.816254;-4142.1211;-8.512641;-2.5919999E-3;3.0000001E-6;299.10001;714
23726;17128;23729;47.268635;-4981.2305;-12.713199;-3.6810001E-3;4.9999999E-6;200;654
23727;17575;23730;40.825985;-5421.4932;-10.706957;-0.001723;0.000002;200;848
23728;17568;23731;40.600254;-8628.5352;-5.558445;-0.021746;0.000011;200;780
23729;13674;23732;50.864292;-6647.9053;-12.788852;-6.8939999E-3;4.9999999E-6;200;751
23730;12667;23733;57.193474;-5757.6855;-16.377954;-1.4759999E-3;0.000004;200;700
23731;17602;23734;46.287392;-6033.0127;-11.287298;-7.5119999E-3;6.0000002E-6;200;725
23732;17238;23735;39.600098;-4605.2036;-10.626359;-1.3830001E-3;3.0000001E-6;200;744
23733;17224;23736;41.537392;-4590.1694;-11.444127;-0.000573;0.000002;200;732
23734;17216;23737;36.496418;-4125.52;-9.7679253;-0.001056;0.000002;200;718
23735;17235;23738;37.523712;-4295.0708;-10.09542;-9.8999997E-4;0.000002;200;733
23736;17223;23739;36.342491;-4164.562;-9.7207193;-9.9299999E-4;0.000002;200;729
23737;17392;23740;36.336929;-4158.5991;-9.7890663;-5.3000002E-4;0.000002;200;740
23738;17217;23741;36.396069;-4111.4785;-9.7244205;-0.001104;0.000002;200;716
23739;17242;23742;38.934128;-4505.8335;-10.529362;-9.5199997E-4;0.000002;200;748
23740;17017;23743;42.666637;-4209.6118;-11.713888;-1.9720001E-3;0.000004;200;626
23741;18385;23744;45.656231;-5440.5981;-12.096656;-0.003082;0.000004;200;745
23742;16698;23745;48.671741;-5555.4619;-12.27226;-7.6489998E-3;7.0000001E-6;200;649
23743;17738;23746;39.021221;-4542.2725;-10.367852;-0.001588;3.0000001E-6;200;739
23744;8842;23747;41.054489;-4822.3291;-10.976421;-0.001436;3.0000001E-6;200;759
23745;17726;23748;37.589256;-4248.001;-9.977191;-0.001514;3.0000001E-6;200;713
23746;16920;23749;50.769093;-6023.9624;-13.190745;-0.005227;4.9999999E-6;200;718
23747;17753;23750;39.918278;-4815.0161;-10.545489;-0.001848;3.0000001E-6;200;763
23748;13783;23751;43.589924;-5691.5767;-11.534489;-0.001375;0.000002;200;860
23749;14413;23752;30.41807;-8044.2114;-0.74465102;-0.030066;0.000015;200;718
23750;17618;23753;44.699852;-5352.6328;-11.762453;-3.0340001E-3;3.0000001E-6;200;748
23751;17956;23754;47.817455;-6587.5024;-12.452168;-2.8959999E-3;3.0000001E-6;200;873
23752;14507;23755;46.438232;-6287.5356;-12.144124;-0.002562;3.0000001E-6;200;863
23753;14765;23756;44.049282;-5965.0894;-11.374063;-0.002998;3.0000001E-6;200;841
23754;17572;23757;45.33773;-5897.2734;-11.85311;-2.5770001E-3;3.0000001E-6;200;827
23755;17945;23758;46.567017;-6123.1646;-12.261408;-0.00245;3.0000001E-6;200;842
23756;17177;23759;36.902363;-4020.8867;-10.153461;0.000012;0.000002;200;719
23757;13537;23760;-42.66151;-5501.626;26.019459;-4.1120999E-2;0.000015;281.85001;822
23758;15692;23761;47.095524;-6939.6787;-11.975535;-0.003757;3.0000001E-6;301.89999;894
23759;17272;23762;38.56493;-4494.6372;-10.398851;-0.001018;0.000002;200;750
23760;9600;23763;45.022926;-5845.4595;-11.804317;-2.3670001E-3;3.0000001E-6;200;830
23761;16007;23764;27.895569;-9923.4258;-1.072268;-0.01843;7.0000001E-6;325;994
