ID;PROP_ID;COMP_ID;Poly5IdealGasCpA;Poly5IdealGasCpB;Poly5IdealGasCpC;Poly5IdealGasCpD;Poly5IdealGasCpE;Poly5IdealGasCpTmin;Poly5IdealGasCpTmax
20910;16763;20912;-65.653473;2.0371709;-0.001053;0;0;200;980
20911;16762;20913;-55.341515;1.9057389;-9.6199999E-4;0;0;200;980
20912;11627;20914;-34.7598;0.92398298;-0.000351;0;0;200;980
20913;17275;20915;-2.5609331;1.2676131;-5.4600002E-4;0;0;200;980
20914;8650;20916;-38.216568;0.955576;-3.1999999E-4;0;0;200;980
20915;10457;20917;-46.769905;2.3686609;-0.001256;0;0;200;980
20916;10374;20918;-19.141975;0.92070901;-0.000348;0;0;200;980
20917;17303;20919;32.045925;1.079715;-2.7399999E-4;0;0;200;980
20918;17295;20920;22.347275;1.169706;-3.6000001E-4;0;0;200;980
20919;9488;20921;-27.686758;1.223637;-4.4199999E-4;0;0;200;980
20920;12557;20922;10.575106;0.805273;-2.6900001E-4;0;0;200;980
20921;11757;20923;17.003916;0.73172098;-1.4400001E-4;0;0;200;980
20922;17668;20924;-34.7598;0.92398298;-0.000351;0;0;200;980
20923;11293;20925;39.116112;0.638614;-8.9000001E-5;0;0;200;980
20924;11756;20926;-34.406109;1.1191469;-6.2599999E-4;0;0;200;980
20925;12556;20927;9.7780209;0.90108103;-3.2399999E-4;0;0;200;980
20926;17289;20928;16.206734;0.82753003;-0.000199;0;0;200;980
20927;6496;20929;-54.97197;1.71503;-8.1100001E-4;0;0;200;980
20928;13660;20930;-12321;-12321;-12321;-12321;-12321;-12321;-12321
20929;9813;20931;-3.4848731;0.81756502;-3.2799999E-4;0;0;200;980
20930;14855;20932;-12321;-12321;-12321;-12321;-12321;-12321;-12321
20931;13837;20933;47.060467;0.41877899;-0.000138;0;0;200;980
20932;19061;20934;20.695417;0.25748101;-2.7799999E-4;0;0;200;1000
20933;17306;20935;50.268578;0.381264;-0.000143;0;0;200;980
20934;7268;20936;40.007919;0.15390401;-1.9000001E-4;0;0;200;980
20935;12291;20937;0.74299401;0.93138403;-2.5899999E-4;0;0;200;980
20936;7944;20938;24.899942;0.225659;3.9500001E-4;-0.000001;0;200;1000
20937;11041;20939;40.121769;0.17242;-0.000032;0;0;200;980
20938;10299;20940;48.267719;0.18751401;5.7000001E-5;0;0;200;980
20939;18173;20941;48.126659;0.41836199;-1.8999999E-5;0;0;200;980
20940;16702;20942;29.498518;0.490603;-9.7999997E-5;0;0;200;980
20941;18171;20943;43.707279;0.430426;-0.000021;0;0;200;980
20942;12197;20944;42.910309;0.526232;-7.5999997E-5;0;0;200;980
20943;12900;20945;61.593143;1.044686;-1.4800001E-4;0;0;200;980
20944;12902;20946;60.003826;1.236262;-2.5700001E-4;0;0;200;980
20945;11174;20947;27.8354;1.544734;-0.000757;0;0;200;980
20946;13018;20948;32.11005;0.41263101;-0.000119;0;0;200;980
20947;11889;20949;26.217047;0.53200299;-0.000207;0;0;200;980
20948;18190;20950;29.023563;0.76955497;-9.5000003E-5;0;0;200;980
20949;11034;20951;64.515884;0.113187;2.1100001E-4;0;0;200;980
20950;18169;20952;55.613602;0.107377;0.000179;0;0;200;980
20951;18188;20953;28.951723;0.72217101;-0.000161;0;0;200;980
20952;14386;20954;36.116226;0.75939697;0.00034;0;0;200;980
20953;18175;20955;31.527391;0.440193;-1.8999999E-5;0;0;200;980
20954;18291;20956;23.377165;0.50109601;-9.3000002E-5;0;0;200;980
20955;6995;20957;18.649879;1.9539649;-9.9500001E-4;0;0;200;980
20956;7752;20958;13.109295;0.79577798;-3.2799999E-4;0;0;200;980
20957;8679;20959;54.050739;0.28910699;0.000106;0;0;200;980
20958;7911;20960;10.060091;0.89042997;-0.000201;0;0;200;980
20959;13176;20961;62.953018;0.29491699;0.000138;0;0;200;980
20960;18234;20962;51.442947;0.58097702;-7.2000003E-5;0;0;200;980
20961;18263;20963;44.949589;0.830746;-0.000157;0;0;200;980
20962;12943;20964;15.142965;0.48815399;-9.6999996E-5;0;0;200;980
20963;18231;20965;39.262501;0.59074998;-7.1000002E-5;0;0;200;980
20964;7248;20966;15.703606;0.44045201;-1.3299999E-4;0;0;200;980
20965;12003;20967;23.301359;0.74864799;-0.00026;0;0;200;980
20966;18303;20968;55.198788;0.31883201;0.000054;0;0;200;980
20967;8090;20969;33.99641;0.400148;-6.6000001E-5;0;0;200;980
20968;18289;20970;75.585381;0.48282999;9.6999996E-5;0;0;200;980
20969;18602;20971;48.058178;0.54923201;-0.000014;0;0;200;980
20970;19217;20972;64.14624;0.162122;0.000182;0;0;200;980
20971;19372;20973;63.34927;0.25792801;0.000128;0;0;200;980
20972;18605;20974;48.591164;0.54969603;-0.000013;0;0;200;980
20973;19404;20975;53.036888;0.389364;3.7000002E-5;0;0;200;980
20974;6936;20976;47.760101;0.20837;7.1000002E-5;0;0;200;980
20975;10716;20977;24.09833;0.65284097;-0.000205;0;0;200;980
20976;10885;20978;16.9256;1.515101;-6.9900003E-4;0;0;200;980
20977;16501;20979;26.310638;0.87383002;-3.1800001E-4;0;0;200;980
20978;6175;20980;75.173828;0.50752997;7.1000002E-5;0;0;200;980
20979;18227;20981;40.333599;0.80821902;-0.000218;0;0;200;980
20980;13340;20982;41.439659;0.37156901;-6.0999999E-5;0;0;200;980
20981;11669;20983;41.439659;0.37156901;-6.0999999E-5;0;0;200;980
20982;10651;20984;47.945759;0.23559199;-0.000028;0;0;200;980
20983;11891;20985;23.301359;0.74864799;-0.00026;0;0;200;980
20984;8092;20986;33.99641;0.400148;-6.6000001E-5;0;0;200;980
20985;19408;20987;63.34927;0.25792801;0.000128;0;0;200;980
20986;12002;20988;24.09833;0.65284097;-0.000205;0;0;200;980
20987;7836;20989;34.793381;0.30434099;-0.000012;0;0;200;980
20988;9585;20990;37.70192;0.247238;2.3000001E-5;0;0;200;980
20989;11548;20991;2.4074171;0.69819897;-0.000239;0;0;200;980
20990;6139;20992;15.142439;0.486431;-1.3099999E-4;0;0;200;980
20991;5689;20993;41.013042;1.06899;-0.000249;0;0;200;980
20992;15065;20994;-12321;-12321;-12321;-12321;-12321;-12321;-12321
20993;15060;20995;-12321;-12321;-12321;-12321;-12321;-12321;-12321
20994;15063;20996;-12321;-12321;-12321;-12321;-12321;-12321;-12321
20995;15062;20997;-12321;-12321;-12321;-12321;-12321;-12321;-12321
20996;13291;20998;-12321;-12321;-12321;-12321;-12321;-12321;-12321
20997;11915;20999;23.301359;0.74864799;-0.00026;0;0;200;980
20998;15061;21000;-12321;-12321;-12321;-12321;-12321;-12321;-12321
20999;18260;21001;36.950611;0.77645898;-0.000159;0;0;200;980
21000;18257;21002;28.951723;0.72217101;-0.000161;0;0;200;980
21001;11101;21003;24.09833;0.65284097;-0.000205;0;0;200;980
21002;10887;21004;16.9256;1.515101;-6.9900003E-4;0;0;200;980
21003;10968;21005;23.301359;0.74864799;-0.00026;0;0;200;980
21004;9804;21006;75.69146;0.73784697;-5.9000002E-5;0;0;200;980
21005;10884;21007;21.70742;0.94026101;-3.6999999E-4;0;0;200;980
21006;10888;21008;16.9256;1.515101;-6.9900003E-4;0;0;200;980
21007;10889;21009;16.9256;1.515101;-6.9900003E-4;0;0;200;980
21008;10890;21010;16.9256;1.515101;-6.9900003E-4;0;0;200;980
21009;6301;21011;21.837761;1.570738;-7.7500002E-4;0;0;200;980
21010;15064;21012;-12321;-12321;-12321;-12321;-12321;-12321;-12321
21011;15066;21013;-12321;-12321;-12321;-12321;-12321;-12321;-12321
21012;12534;21014;21.837761;1.570738;-7.7500002E-4;0;0;200;980
21013;11657;21015;-12321;-12321;-12321;-12321;-12321;-12321;-12321
21014;9077;21016;-11.889885;0.65224802;0.000042;0;0;200;980
21015;9848;21017;-15.807636;0.61149698;-1.8000001E-5;0;0;200;980
21016;8126;21018;-39.114792;0.61899602;1.2700001E-4;-0.000001;0;298;1000
21017;11192;21019;-7.8112059;0.69227397;0.000104;0;0;200;980
21018;6163;21020;-12321;-12321;-12321;-12321;-12321;-12321;-12321
21019;9742;21021;62.657318;0.413351;-0.000021;0;0;200;980
21020;9741;21022;62.657318;0.413351;-0.000021;0;0;200;980
21021;11749;21023;61.097603;0.17750999;0.000231;0;0;200;980
21022;7080;21024;27.0574;0.73439002;0.000016;0;0;200;980
21023;11739;21025;-20.845774;0.55713803;-0.000119;0;0;200;980
21024;12728;21026;11.998433;0.96086198;9.0000003E-6;0;0;200;980
21025;12997;21027;49.804409;0.45912001;3.6000001E-5;0;0;200;980
21026;6967;21028;108.41675;0.62705702;0.000208;0;0;200;980
21027;7031;21029;-12321;-12321;-12321;-12321;-12321;-12321;-12321
21028;11476;21030;76.307465;0.16959199;3.3099999E-4;0;0;200;980
21029;10798;21031;15.452445;0.92929298;-0.000021;0;0;200;980
21030;12535;21032;36.1106;0.55878001;0.000004;0;0;200;980
21031;12328;21033;61.097603;0.17750999;0.000231;0;0;200;980
21032;10519;21034;27.0574;0.73439002;0.000016;0;0;200;980
21033;9806;21035;-20.845774;0.55713803;-0.000119;0;0;200;980
21034;5677;21036;7.3566651;0.829898;-0.000417;0;0;200;980
21035;12200;21037;7.0790591;0.56841898;-0.000314;0;0;200;980
21036;9823;21038;-25.195164;0.70681798;-3.9999999E-4;0;0;200;980
21037;12169;21039;10.89147;0.82816601;-3.8700001E-4;0;0;200;980
21038;5882;21040;38.094597;0.53319401;9.6000003E-5;0;0;200;980
21039;12678;21041;-32.756386;0.88844198;-0.000344;0;0;200;980
21040;12159;21042;-1.517501;0.450367;-2.8599999E-4;0;0;200;980
21041;15827;21043;-24.509043;0.86646402;-4.8700001E-4;0;0;200;980
21042;14304;21044;-7.4686799;0.60868698;-0.000218;0;0;200;980
21043;8427;21045;-25.320831;0.83438498;-3.3099999E-4;0;0;200;980
21044;9392;21046;-26.574015;0.78161699;-3.6500001E-4;0;0;200;980
21045;8474;21047;3.2198579;0.66772902;-0.000151;0;0;200;980
21046;11460;21048;-10.740492;0.66512698;-0.000379;0;0;200;980
21047;13402;21049;23.115559;0.74321401;-2.3799999E-4;0;0;200;980
21048;12922;21050;6.391459;0.40878701;-0.000228;0;0;200;980
21049;12967;21051;-2.709651;0.56567299;-3.1199999E-4;0;0;200;980
21050;14567;21052;-11.537461;0.760934;-4.3399999E-4;0;0;200;980
21051;9934;21053;-26.680935;0.82184601;-0.000374;0;0;200;980
21052;13408;21054;2.41203;0.574588;-3.1900001E-4;0;0;200;980
21053;9202;21055;34.259838;0.723032;-0.000239;0;0;200;980
21054;14470;21056;-4.412961;1.012725;-5.6199997E-4;0;0;200;980
21055;15223;21057;-3.6159911;0.91691798;-5.0800003E-4;0;0;200;980
21056;14226;21058;-1.225081;0.629498;-3.4299999E-4;0;0;200;980
21057;13748;21059;2.3973269;0.71324098;-3.9599999E-4;0;0;200;980
21058;13117;21060;-23.459011;0.500045;-0.000222;0;0;200;980
21059;14234;21061;-2.819021;0.82111198;-4.5299999E-4;0;0;200;980
21060;12982;21062;-22.315125;0.741723;-0.000375;0;0;200;980
21061;7507;21063;-25.320831;0.83438498;-3.3099999E-4;0;0;200;980
21062;16031;21064;15.038329;0.97191697;-4.8300001E-4;0;0;200;980
21063;14402;21065;-23.568333;0.54029602;-0.000231;0;0;200;980
21064;15268;21066;-3.6159911;0.91691798;-5.0800003E-4;0;0;200;980
21065;13089;21067;-11.537461;0.760934;-4.3399999E-4;0;0;200;980
21066;15630;21068;-45.076313;1.64895;-9.8500005E-4;0;0;200;980
21067;15628;21069;-22.968021;1.086408;-6.2000001E-4;0;0;200;980
21068;14434;21070;0.57908899;0.959602;-0.000478;0;0;200;980
21069;15265;21071;10.0945;0.92397302;-4.4199999E-4;0;0;200;980
21070;11492;21072;4.5278292;0.255631;-4.0999999E-5;0;0;200;980
21071;19398;21073;-30.153982;0.95344901;-5.5300002E-4;0;0;200;980
21072;11585;21074;-10.468591;1.282871;-6.8599998E-4;0;0;200;980
21073;14130;21075;-3.233321;0.69985402;-4.0399999E-4;0;0;200;980
21074;11881;21076;-7.006042;0.724819;-5.0899998E-4;0;0;200;980
21075;13474;21077;-10.81425;1.029093;-6.7099999E-4;0;0;200;980
21076;19399;21078;-21.435541;1.013626;-5.7199999E-4;0;0;200;980
21077;13771;21079;-7.006042;0.724819;-5.0899998E-4;0;0;200;980
21078;19413;21080;20.048981;0.43998501;0.000174;-0.000001;0;200;1000
21079;8518;21081;-10.740492;0.66512698;-0.000379;0;0;200;980
21080;19397;21082;-30.153982;0.95344901;-5.5300002E-4;0;0;200;980
21081;11586;21083;-10.468591;1.282871;-6.8599998E-4;0;0;200;980
21082;10134;21084;-53.258106;1.236864;-0.000627;0;0;200;980
21083;6487;21085;13.374959;0.57769501;-3.4599999E-4;0;0;200;980
21084;13770;21086;-7.006042;0.724819;-5.0899998E-4;0;0;200;980
21085;11924;21087;-6.2090721;0.629013;-4.5399999E-4;0;0;200;980
21086;19412;21088;20.048981;0.43998501;0.000174;-0.000001;0;200;1000
21087;19400;21089;-21.435541;1.013626;-5.7199999E-4;0;0;200;980
21088;14659;21090;-1.121751;0.73855799;-0.000424;0;0;200;980
21089;13397;21091;-1.517501;0.450367;-2.8599999E-4;0;0;200;980
21090;16030;21092;15.038329;0.97191697;-4.8300001E-4;0;0;200;980
21091;16033;21093;15.038329;0.97191697;-4.8300001E-4;0;0;200;980
21092;9040;21094;22.38349;0.38385999;-0.000139;0;0;200;980
21093;9949;21095;8.6729984;0.37680501;-0.000204;0;0;200;980
21094;7061;21096;2.974519;0.528597;-0.000321;0;0;200;980
21095;13151;21097;-2.314471;0.54617399;-0.00034;0;0;200;980
21096;13152;21098;-32.81115;0.92752498;-5.1599997E-4;0;0;200;980
21097;12283;21099;-12321;-12321;-12321;-12321;-12321;-12321;-12321
21098;12299;21100;-2.4363511;0.604047;-3.4999999E-4;0;0;200;980
21099;10610;21101;-9.5292215;0.69057798;-3.7200001E-4;0;0;200;980
21100;16563;21102;11.688439;0.73236001;-0.000333;0;0;200;980
21101;14232;21103;7.0790591;0.56841898;-0.000314;0;0;200;980
21102;8598;21104;-0.42811099;0.53369099;-2.8800001E-4;0;0;200;980
21103;9363;21105;-25.195164;0.70681798;-3.9999999E-4;0;0;200;980
21104;16855;21106;-17.489681;1.088707;-5.6499999E-4;0;0;200;980
21105;14305;21107;4.900279;0.40177;-0.000309;0;0;200;980
21106;10557;21108;3.2198579;0.66772902;-0.000151;0;0;200;980
21107;6955;21109;-25.320831;0.83438498;-3.3099999E-4;0;0;200;980
21108;10974;21110;-19.044632;0.726206;-4.0799999E-4;0;0;200;980
21109;13435;21111;-19.841602;0.82201302;-0.000463;0;0;200;980
21110;10985;21112;-5.5148611;0.73183501;-0.000428;0;0;200;980
21111;10563;21113;-2.0220511;0.72530502;-0.000398;0;0;200;980
21112;11666;21114;-18.005636;0.73051202;-4.5399999E-4;0;0;200;980
21113;14023;21115;-2.0220511;0.72530502;-0.000398;0;0;200;980
21114;14720;21116;-13.131401;0.95254701;-0.000543;0;0;200;980
21115;9109;21117;-26.680935;0.82184601;-0.000374;0;0;200;980
21116;8777;21118;3.2090001;0.478782;-0.000264;0;0;200;980
21117;12559;21119;8.1012383;0.52379799;-3.3099999E-4;0;0;200;980
21118;8529;21120;-6.3211141;0.653063;-3.7699999E-4;0;0;200;980
21119;13293;21121;-2.501076;0.657296;-1.5599999E-4;0;0;200;980
21120;10250;21122;0.96700001;0.50477397;-0.000231;0;0;200;980
21121;16853;21123;-9.9435205;0.56932002;-3.2399999E-4;0;0;200;980
21122;13733;21124;2.9699991;0.67218202;-0.000313;0;0;200;980
21123;16854;21125;-2.801631;0.92782301;-4.1899999E-4;0;0;200;980
21124;10611;21126;-10.326191;0.78638399;-4.2699999E-4;0;0;200;980
21125;10505;21127;9.0959482;0.53353298;-2.9200001E-4;0;0;200;980
21126;13563;21128;-13.514071;1.169611;-6.4599997E-4;0;0;200;980
21127;8809;21129;-2.0220511;0.72530502;-0.000398;0;0;200;980
21128;8778;21130;0.88648897;0.66820198;-0.000363;0;0;200;980
21129;8776;21131;-4.6170611;0.74621397;-4.4900001E-4;0;0;200;980
21130;14550;21132;-2.819021;0.82111198;-4.5299999E-4;0;0;200;980
21131;16032;21133;15.038329;0.97191697;-4.8300001E-4;0;0;200;980
21132;14719;21134;-11.537461;0.760934;-4.3399999E-4;0;0;200;980
21133;5519;21135;-12321;-12321;-12321;-12321;-12321;-12321;-12321
21134;11120;21136;-13.397431;0.857077;-0.000355;0;0;200;980
21135;13390;21137;81.955826;1.317789;-0.000337;0;0;200;980
21136;12543;21138;-46.832233;0.99888802;-6.6199998E-4;0;0;200;980
21137;14969;21139;10.0945;0.92397302;-4.4199999E-4;0;0;200;980
21138;12560;21140;22.38349;0.38385999;-0.000139;0;0;200;980
21139;15331;21141;12.48541;0.63655299;-2.7799999E-4;0;0;200;980
21140;11546;21142;4.5278292;0.255631;-4.0999999E-5;0;0;200;980
21141;17817;21143;-12.613771;1.182864;-0.000673;0;0;200;980
21142;10132;21144;10.415774;0.45801899;-0.000153;0;0;200;980
21143;9790;21145;-3.4848731;0.81756502;-3.2799999E-4;0;0;200;980
21144;6617;21146;22.814384;0.33328399;-4.9100001E-4;0;0;200;1000
21145;13838;21147;47.060467;0.41877899;-0.000138;0;0;200;980
21146;19060;21148;17.052132;0.28434199;-3.4599999E-4;0;0;200;1000
21147;17308;21149;50.268578;0.381264;-0.000143;0;0;200;980
21148;7267;21150;40.007919;0.15390401;-1.9000001E-4;0;0;200;980
21149;12949;21151;0.74299401;0.93138403;-2.5899999E-4;0;0;200;980
21150;9356;21152;23.832453;0.227291;3.9900001E-4;-0.000001;0;200;1000
21151;18174;21153;48.126659;0.41836199;-1.8999999E-5;0;0;200;980
21152;18172;21154;43.707279;0.430426;-0.000021;0;0;200;980
21153;10601;21155;27.8354;1.544734;-0.000757;0;0;200;980
21154;13019;21156;32.11005;0.41263101;-0.000119;0;0;200;980
21155;18189;21157;29.023563;0.76955497;-9.5000003E-5;0;0;200;980
21156;18170;21158;55.613602;0.107377;0.000179;0;0;200;980
21157;18187;21159;28.951723;0.72217101;-0.000161;0;0;200;980
21158;18176;21160;31.527391;0.440193;-1.8999999E-5;0;0;200;980
21159;18292;21161;23.377165;0.50109601;-9.3000002E-5;0;0;200;980
21160;7751;21162;13.109295;0.79577798;-3.2799999E-4;0;0;200;980
21161;11859;21163;54.050739;0.28910699;0.000106;0;0;200;980
21162;7910;21164;10.060091;0.89042997;-0.000201;0;0;200;980
21163;18235;21165;51.442947;0.58097702;-7.2000003E-5;0;0;200;980
21164;18264;21166;44.949589;0.830746;-0.000157;0;0;200;980
21165;18232;21167;39.262501;0.59074998;-7.1000002E-5;0;0;200;980
21166;9891;21168;35.590351;0.208535;0.000043;0;0;200;980
21167;12033;21169;23.301359;0.74864799;-0.00026;0;0;200;980
21168;17389;21170;28.800289;0.85373098;-3.4699999E-4;0;0;200;980
21169;12210;21171;44.72113;0.33016899;4.8000002E-5;0;0;200;980
21170;18304;21172;55.198788;0.31883201;0.000054;0;0;200;980
21171;18290;21173;75.585381;0.48282999;9.6999996E-5;0;0;200;980
21172;18603;21174;48.058178;0.54923201;-0.000014;0;0;200;980
21173;19218;21175;64.14624;0.162122;0.000182;0;0;200;980
21174;19371;21176;63.34927;0.25792801;0.000128;0;0;200;980
21175;18606;21177;48.591164;0.54969603;-0.000013;0;0;200;980
21176;19405;21178;53.036888;0.389364;3.7000002E-5;0;0;200;980
21177;11823;21179;26.509468;0.711133;-2.6500001E-4;0;0;200;980
21178;10715;21180;24.09833;0.65284097;-0.000205;0;0;200;980
21179;17388;21181;32.785141;0.37469801;-7.3000003E-5;0;0;200;980
21180;6176;21182;75.173828;0.50752997;7.1000002E-5;0;0;200;980
21181;18228;21183;40.333599;0.80821902;-0.000218;0;0;200;980
21182;6304;21184;-33.482628;1.50948;-1.0010001E-3;0;0;200;980
21183;10650;21185;47.945759;0.23559199;-0.000028;0;0;200;980
21184;11913;21186;23.301359;0.74864799;-0.00026;0;0;200;980
21185;9244;21187;28.21352;0.80428398;-0.000337;0;0;200;980
21186;8755;21188;33.19944;0.49595499;-0.000121;0;0;200;980
21187;8091;21189;33.99641;0.400148;-6.6000001E-5;0;0;200;980
21188;19409;21190;63.34927;0.25792801;0.000128;0;0;200;980
21189;12019;21191;24.09833;0.65284097;-0.000205;0;0;200;980
21190;7837;21192;34.793381;0.30434099;-0.000012;0;0;200;980
21191;10935;21193;39.845718;0.563182;-0.00017;0;0;200;980
21192;11914;21194;23.301359;0.74864799;-0.00026;0;0;200;980
21193;17391;21195;34.813606;0.65005398;-2.3600001E-4;0;0;200;980
21194;18261;21196;36.950611;0.77645898;-0.000159;0;0;200;980
21195;17390;21197;36.407547;0.45844099;-0.000126;0;0;200;980
21196;18258;21198;28.951723;0.72217101;-0.000161;0;0;200;980
21197;11100;21199;24.09833;0.65284097;-0.000205;0;0;200;980
21198;10893;21200;16.9256;1.515101;-6.9900003E-4;0;0;200;980
21199;10969;21201;23.301359;0.74864799;-0.00026;0;0;200;980
21200;10894;21202;16.9256;1.515101;-6.9900003E-4;0;0;200;980
21201;10891;21203;21.70742;0.94026101;-3.6999999E-4;0;0;200;980
21202;10895;21204;16.9256;1.515101;-6.9900003E-4;0;0;200;980
21203;10896;21205;16.9256;1.515101;-6.9900003E-4;0;0;200;980
21204;8814;21206;16.9256;1.515101;-6.9900003E-4;0;0;200;980
21205;9376;21207;15.606858;1.8049999;-0.000902;0;0;200;980
21206;12526;21208;21.837761;1.570738;-7.7500002E-4;0;0;200;980
21207;11947;21209;-53.14637;0.773296;-4.5699999E-4;0;0;200;980
21208;8148;21210;-11.889885;0.65224802;0.000042;0;0;200;980
21209;8138;21211;-15.807636;0.61149698;-1.8000001E-5;0;0;200;980
21210;8124;21212;-19.483576;0.56965601;-7.5000004E-5;0;0;200;980
21211;19058;21213;-7.8112059;0.69227397;0.000104;0;0;200;980
21212;9839;21214;62.657318;0.413351;-0.000021;0;0;200;980
21213;9740;21215;62.657318;0.413351;-0.000021;0;0;200;980
21214;9805;21216;-25.714907;0.57348698;4.6000001E-5;0;0;298;1000
21215;10518;21217;27.0574;0.73439002;0.000016;0;0;200;980
21216;8582;21218;-34.53038;0.60787499;2.4999999E-5;0;0;298;1000
21217;12996;21219;49.804409;0.45912001;3.6000001E-5;0;0;200;980
21218;6070;21220;-9.2034273;0.538351;-3.1900001E-4;0;0;200;980
21219;9597;21221;15.245557;0.287;-0.000104;0;0;200;980
21220;8265;21222;-15.231667;0.61262399;-0.000222;0;0;200;980
21221;10539;21223;1.05506;0.36533201;-0.000143;0;0;200;980
21222;9629;21224;15.942991;0.32240599;-0.000164;0;0;200;980
21223;17179;21225;-13.01946;0.67879599;-1.4600001E-4;0;0;200;980
21224;11009;21226;-21.947664;1.100631;-2.9600001E-4;0;0;200;980
21225;10369;21227;19.054852;1.1779521;-5.1400001E-4;0;0;200;980
21226;7901;21228;22.242163;0.79473001;-2.9500001E-4;0;0;200;980
21227;15127;21229;31.419064;0.69224203;-2.6199999E-4;0;0;200;980
21228;6069;21230;-1.8501821;0.71452999;-4.1099999E-4;0;0;200;980
21229;9810;21231;38.946121;0.30249101;-1.9799999E-4;0;0;200;980
21230;17412;21232;33.010929;0.500646;-0.000153;0;0;200;980
21231;11487;21233;1.855328;0.56162;-0.000321;0;0;200;980
21232;9074;21234;15.577024;0.504821;-0.000002;0;0;200;980
21233;9870;21235;30.357967;0.38174;-0.000043;0;0;200;980
21234;13727;21236;-59.98283;0.96125001;-5.3399999E-4;0;0;200;980
21235;6660;21237;-15.698988;0.53545302;-2.9600001E-4;0;0;200;980
21236;7513;21238;-14.948415;0.59457803;-4.4599999E-4;0;0;200;980
21237;18620;21239;-12.272971;0.73790801;-4.2699999E-4;0;0;200;980
21238;7081;21240;6.6200151;0.53809398;-0.000205;0;0;200;980
21239;8107;21241;31.122288;0.286217;0.000011;0;0;200;980
21240;7804;21242;-3.0078731;0.88779199;-7.7300001E-4;0;0;200;980
21241;8958;21243;4.2291479;0.82551402;-3.6999999E-4;0;0;200;980
21242;6681;21244;101.66843;0.75428301;-3.0499999E-4;0;0;200;980
21243;18478;21245;-35.848652;1.12488;-3.8700001E-4;0;0;200;980
21244;7914;21246;52.686394;0.99011397;-3.6000001E-4;0;0;200;980
21245;7808;21247;-18.086386;0.89919698;-5.5900001E-4;0;0;200;980
21246;15942;21248;-7.7792482;0.58291203;-2.3400001E-4;0;0;200;980
21247;9246;21249;-19.819656;1.113686;-0.000401;0;0;200;980
21248;8919;21250;-39.349468;1.1894;-5.9100002E-4;0;0;200;980
21249;9615;21251;-29.897663;1.160453;-0.00022;0;0;200;980
21250;10635;21252;-25.665558;1.233732;-0.000228;0;0;200;980
