ID;PROP_ID;COMP_ID;RackettLiquidDensityA;RackettLiquidDensityB;RackettLiquidDensityN;RackettLiquidDensityTc;RackettLiquidDensityTmin;RackettLiquidDensityTmax
23020;16440;23023;276.99295;0.271837;0.29457301;601;110;601
23021;11866;23024;274.27698;0.25246701;0.277428;634;110;634
23022;10960;23025;265.54196;0.26164001;0.28551799;514;100;514
23023;7273;23026;258.2746;0.26292399;0.28736401;588;110;588
23024;13655;23027;285.27676;0.25184301;0.28368399;629;110;629
23025;9273;23028;254.64928;0.262793;0.285909;553;132.55;553
23026;11936;23029;278.79218;0.25632501;0.276862;669;254.56;669
23027;7799;23030;281.5907;0.27923301;0.22424699;708;247.78999;708
23028;13695;23031;289.63202;0.25740999;0.28645599;817;110;817
23029;10605;23032;404.08109;0.24639501;0.27954;734;251.77;734
23030;7707;23033;354.34326;0.25668699;0.281625;556;175.942;556
23031;6984;23034;346.4097;0.26334399;0.28870901;591.90002;110;591.90002
23032;13703;23035;308.3699;0.260939;0.28617999;670;250.55;670
23033;7771;23036;325.423;0.26367399;0.28597301;606;100;606
23034;19200;23037;307.23117;0.25922301;0.28487399;656;100;656
23035;19256;23038;313.43991;0.249724;0.27864999;568;110;568
23036;12248;23039;314.22934;0.24713001;0.27672601;551;110;551
23037;12247;23040;314.22934;0.24713001;0.27672601;551;110;551
23038;11888;23041;322.61951;0.248521;0.27846301;537;110;537
23039;12974;23042;323.47226;0.24840701;0.27880299;537;110;537
23040;12115;23043;296.27701;0.249406;0.27894601;577;110;577
23041;11463;23044;302.59143;0.25415799;0.27903;585;110;585
23042;12603;23045;297.24304;0.251331;0.28535399;705;100;705
23043;12622;23046;297.24304;0.251331;0.28535399;705;100;705
23044;12856;23047;290.6669;0.247915;0.285395;705;100;705
23045;13197;23048;310.7897;0.25124601;0.27905399;616;110;616
23046;11461;23049;325.46524;0.25133699;0.286064;577;100;577
23047;11462;23050;325.46524;0.25133699;0.286064;577;100;577
23048;13473;23051;298.33899;0.247372;0.28625399;663;100;663
23049;10481;23052;315.81982;0.25315601;0.28609499;607;100;607
23050;15282;23053;-12321;-12321;-12321;-12321;-12321;-12321
23051;11695;23054;338.10281;0.25129899;0.28595501;652;100;652
23052;11696;23055;338.10281;0.25129899;0.28595501;652;100;652
23053;10478;23056;325.38077;0.251495;0.286093;588;100;588
23054;12599;23057;308.18854;0.25769001;0.28590801;661;100;661
23055;12600;23058;308.18854;0.25769001;0.28590801;661;100;661
23056;10479;23059;308.4588;0.25885099;0.28488001;629;110;629
23057;14150;23060;319.89429;0.250945;0.27932301;595;110;595
23058;12052;23061;319.89429;0.250945;0.27932301;595;110;595
23059;12912;23062;315.88794;0.248336;0.28618899;590;100;590
23060;12911;23063;315.88794;0.248336;0.28618899;590;100;590
23061;7608;23064;320.53888;0.25799799;0.283187;578;110;578
23062;12439;23065;307.22079;0.25593799;0.28503999;656;100;656
23063;12440;23066;307.22079;0.25593799;0.28503999;656;100;656
23064;19391;23067;325.17697;3.8492002E-2;0.739317;754;614.97998;754
23065;19388;23068;325.17697;3.8492002E-2;0.739317;754;614.97998;754
23066;8815;23069;314.04984;0.25769201;0.283687;602;110;602
23067;9685;23070;325.55673;0.25096801;0.286075;567;100;567
23068;8341;23071;325.31259;0.25072601;0.286125;592;100;592
23069;11576;23072;352.54242;0.26175401;0.28522801;601;100;601
23070;8020;23073;312.15393;0.26102701;0.28342599;621;110;621
23071;12615;23074;323.09698;0.24776299;0.276274;667;110;667
23072;13795;23075;323.09698;0.24776299;0.276274;667;110;667
23073;13206;23076;311.84012;0.25175101;0.279778;597;110;597
23074;13207;23077;311.84012;0.25175101;0.279778;597;110;597
23075;12437;23078;315.88794;0.248336;0.28618899;590;100;590
23076;12438;23079;315.88794;0.248336;0.28618899;590;100;590
23077;12613;23080;327.93256;0.249828;0.285638;677;100;677
23078;12962;23081;327.93256;0.249828;0.285638;677;100;677
23079;12619;23082;308.57562;0.25018099;0.28618699;621;100;621
23080;12913;23083;308.57562;0.25018099;0.28618699;621;100;621
23081;12614;23084;344.21686;0.240346;0.277006;699;110;699
23082;12899;23085;344.21686;0.240346;0.277006;699;110;699
23083;6990;23086;333.10007;0.26331401;0.28974101;608;110;608
23084;10126;23087;315.54465;0.26229599;0.286125;659;229.56;659
23085;12105;23088;621.82391;0.264658;0.27557099;368.07001;110;368.07001
23086;9986;23089;315.65192;0.25675601;0.28613099;633;100;633
23087;8416;23090;312.23978;0.25440601;0.28237101;529;110;529
23088;8417;23091;313.66293;0.25442001;0.28233099;529;110;529
23089;12484;23092;310.03696;0.25103101;0.278763;604;110;604
23090;12485;23093;310.03696;0.25103101;0.278763;604;110;604
23091;11670;23094;317.98123;0.25195801;0.27968499;583;110;583
23092;11671;23095;317.98123;0.25195801;0.27968499;583;110;583
23093;8260;23096;356.94122;0.25906;0.28483;551;100;551
23094;11672;23097;317.98123;0.25195801;0.27968499;583;110;583
23095;11673;23098;317.98123;0.25195801;0.27968499;583;110;583
23096;9985;23099;376.10938;0.26148701;0.283748;564;100;564
23097;12486;23100;310.03696;0.25103101;0.278763;604;110;604
23098;12487;23101;310.03696;0.25103101;0.278763;604;110;604
23099;8799;23102;256.42297;0.244969;0.27307501;745;110;745
23100;10295;23103;303.7868;0.25844899;0.284641;826;284.89999;826
23101;17471;23104;299.06424;0.248528;0.27735001;804;110;804
23102;10362;23105;315.6683;0.245746;0.274297;827;110;827
23103;6099;23106;315.95953;0.24042299;0.269454;826;307.10001;826
23104;5965;23107;322.62616;0.24296799;0.27119699;906;329.10001;906
23105;17582;23108;288.33588;0.25586599;0.285108;799;110;799
23106;8533;23109;296.42581;0.25870499;0.28446901;799;110;799
23107;10425;23110;352.62793;0.244139;0.272773;983;110;983
23108;17206;23111;280.61884;0.25404099;0.280471;754;110;754
23109;11663;23112;278.28012;0.25008699;0.27667701;681;110;681
23110;6985;23113;486.3251;0.26763999;0.282251;732;327.19;732
23111;12312;23114;350.05777;0.246628;0.28570101;754;100;754
23112;12311;23115;350.05777;0.246628;0.28570101;754;100;754
23113;12304;23116;360.12405;0.25014099;0.28525099;731;100;731
23114;12305;23117;360.12405;0.25014099;0.28525099;731;100;731
23115;12310;23118;334.58081;0.24680699;0.280148;771;110;771
23116;14196;23119;406.13138;0.24565899;0.285662;822;100;822
23117;14197;23120;406.13138;0.24565899;0.285662;822;100;822
23118;12309;23121;349.83691;0.246499;0.285642;751;100;751
23119;12308;23122;349.83691;0.246499;0.285642;751;100;751
23120;12306;23123;360.12405;0.25014099;0.28525099;731;100;731
23121;12307;23124;360.12405;0.25014099;0.28525099;731;100;731
23122;19252;23125;372.76312;0.25342101;0.28499201;714;100;714
23123;19253;23126;372.76312;0.25342101;0.28499201;714;100;714
23124;12301;23127;359.67355;0.25134301;0.28504601;728;100;728
23125;12302;23128;372.76312;0.25342101;0.28499201;714;100;714
23126;12303;23129;372.76312;0.25342101;0.28499201;714;100;714
23127;9683;23130;240.00795;0.24919499;0.27948099;663;221.2;663
23128;6816;23131;605.17865;0.26135299;0.28217199;361.85001;156;361.85001
23129;8211;23132;247.5423;0.25916499;0.28575999;547;110;547
23130;11105;23133;266.11679;0.26483801;0.29059201;551;110;551
23131;7291;23134;247.19012;0.263978;0.28861099;523;110;523
23132;13189;23135;281.14124;0.25440001;0.27973199;731;110;731
23133;10047;23136;261.2597;0.26408899;0.286787;600;110;600
23134;7368;23137;362.18771;0.242045;0.26624101;845;402.60001;845
23135;16487;23138;261.8732;0.259615;0.280913;647;110;647
23136;9002;23139;471.5578;0.26653701;0.282783;642;100;642
23137;6983;23140;248.01361;0.26585501;0.28959399;487.39999;110;487.39999
23138;14211;23141;275.62769;0.26052001;0.28426701;533;100;533
23139;14212;23142;275.62769;0.26052001;0.28426701;533;100;533
23140;8660;23143;288.01636;0.25636801;0.28355399;714;110;714
23141;10226;23144;262.67523;0.26700601;0.29155499;518;110;518
23142;9869;23145;293.41965;0.25068;0.28199399;739;110;739
23143;6481;23146;287.8551;0.222554;0.298825;683;328.29999;683
23144;6240;23147;288.07297;0.267629;0.273173;632;262.01999;632
23145;13919;23148;353.70105;0.235201;0.27432799;901;110;901
23146;9592;23149;277.55939;0.2445;0.27221501;762;110;762
23147;12339;23150;278.35617;0.24438301;0.27173701;772;110;772
23148;6241;23151;421.38675;0.25066301;0.280826;623;110;623
23149;18982;23152;401.66534;0.261518;0.284334;661;100;661
23150;7644;23153;322.56223;0.24774601;0.273435;655;110;655
23151;6575;23154;398.23984;0.26739401;0.29014099;635;239.55;635
23152;11408;23155;262.13721;0.22623099;0.25246301;910;332.39999;910
23153;381;23156;245.97;0.27226999;0.29074001;425.37;164.25;425.37
23154;12530;23157;378.2504;0.25297999;0.28232101;904;296.10001;904
23155;19567;23158;296.75235;0.24305101;0.27024901;911;110;911
23156;12266;23159;362.70383;0.25023299;0.27953199;963;450.10001;963
23157;13075;23160;353.62686;0.249042;0.279273;1022;478.10001;1022
23158;13076;23161;348.09827;0.24821199;0.28072101;1079;457.10001;1079
23159;13077;23162;344.54684;0.247832;0.28240499;1136;404.10001;1136
23160;13078;23163;339.61786;0.24606;0.28182399;1193;378.10001;1193
23161;13079;23164;336.24734;0.245252;0.28095999;1249;362.10001;1249
23162;10176;23165;272.82233;0.270015;0.29018199;652;110;652
23163;9695;23166;259.11392;0.25603899;0.28474799;617;110;617
23164;13445;23167;260.52798;0.26208201;0.28757399;561;156.08;561
23165;13371;23168;299.64011;0.24454901;0.27775601;724;110;724
23166;3950;23169;290.89001;0.24250001;0.28571001;810.53998;404.14999;810.53998
23167;10188;23170;416.50079;0.213355;0.24753;1410;110;1390
23168;3807;23171;294.81;0.24532001;0.28571001;786.77002;335.14999;786.77002
23169;9256;23172;414.21506;0.243389;0.271703;819;110;819
23170;11998;23173;262.48749;0.25887901;0.28516501;611;110;611
23171;19711;23174;290.21109;0.24866;0.284769;740;100;740
23172;14032;23175;296.75235;0.24342901;0.26932701;911;336.60001;911
23173;3951;23176;290.89001;0.24250001;0.28571001;810.53998;336.14999;810.53998
23174;3808;23177;294.81;0.24344;0.28571001;776.90002;338.14001;776.90002
23175;9255;23178;414.43753;0.24292301;0.27131999;819;110;819
23176;12800;23179;348.38129;0.237012;0.27367899;851;292.10001;851
23177;6586;23180;347.7561;0.25037399;0.28667501;700;290.70001;700
23178;9835;23181;301.03906;0.238481;0.27439201;819;110;819
23179;9860;23182;564.94427;0.25060201;0.28321201;783;110;783
23180;19648;23183;282.00024;0.217161;0.254756;736;110;736
23181;19635;23184;284.3425;0.247613;0.27750599;810;110;810
23182;14392;23185;277.84256;0.26299599;0.29015899;651;110;651
23183;19566;23186;296.75235;0.24305101;0.27024901;911;110;911
23184;8756;23187;389.52582;0.222682;0.25678799;1153;483.16;1153
23185;6506;23188;394.5451;0.25257099;0.27992499;843;353.10001;843
23186;5507;23189;-12321;-12321;-12321;-12321;-12321;-12321
23187;621;23190;315.57999;0.25130999;0.28569999;667;293.04999;667
23188;5346;23191;287.64273;0.26194701;0.285714;569;223.95;568.98999
23189;1971;23192;370.54001;0.215;0.28571001;889;585.65002;889
23190;2993;23193;277.73999;0.25018999;0.28571001;737.40997;301.14999;737.40997
23191;859;23194;530.42999;0.24934;0.28571001;654.58002;250.21001;654.58002
23192;519;23195;563.01001;0.25301999;0.28571001;699.44;256.62;699.44
23193;847;23196;530.42999;0.25861001;0.28571001;694.91998;238.73;694.91998
23194;880;23197;346.10999;0.24761;0.28571001;617.70001;190.45;617.70001
23195;383;23198;364.67999;0.24348;0.28571001;640;225.14999;640
23196;384;23199;362.48001;0.2427;0.28569999;646;274.14999;646
23197;529;23200;370.29999;0.25940001;0.29729;641;235.85001;641
23198;868;23201;346.10999;0.25964999;0.28571001;643.03998;190.45;643.03998
23199;1110;23202;248.85001;0.20039999;0.28571001;755;349;755
23200;3927;23203;290.89001;0.24794;0.28571001;812.34998;293.14999;812.34998
23201;901;23204;312.97;0.24096;0.28571001;460.29999;194.91;460.29999
23202;539;23205;318.45999;0.24061;0.28571001;524.73999;198.64;524.73999
23203;889;23206;312.97;0.24507999;0.28571001;530.03003;194.91;530.03003
23204;1608;23207;662.08002;0.46561;0.28571001;828.51001;398.14999;828.51001
23205;922;23208;667.23999;0.26095;0.28571001;744.5;246.73;744.5
23206;548;23209;711.63;0.24877;0.28571001;720.71002;279.04999;720.71002
23207;910;23210;667.23999;0.26095;0.28571001;744.5;246.73;744.5
23208;3072;23211;275.81;0.25698;0.28571001;670.78003;249.69;670.78003
23209;3906;23212;307.35999;0.26089999;0.28571001;796;322.14999;796
23210;3066;23213;272.76999;0.25514999;0.28571001;677.57001;264.69;677.57001
23211;3936;23214;290.89001;0.24759001;0.28571001;811.44;265.14999;811.44
23212;3938;23215;290.89001;0.24759001;0.28571001;811.44;333.04001;811.44
23213;1979;23216;274.47;0.27386001;0.28571001;606;214.14999;606
23214;1647;23217;272.06;0.27614999;0.28571001;560.16998;127.87;560.16998
23215;3320;23218;295.60001;0.243;0.28571001;776.78003;280.82001;776.78003
23216;566;23219;370.17999;0.28130001;0.30469999;587;284.95001;587
23217;3754;23220;273.60999;0.25119001;0.28571001;762.97998;320.14999;762.97998
23218;4497;23221;264.89001;0.2633;0.28571001;889.22998;421.29999;889.22998
23219;4263;23222;267.26001;0.25777999;0.28571001;836.78998;387.48999;836.78998
23220;1854;23223;287.70999;0.24663;0.28571001;702.65002;274.79001;702.65002
23221;4190;23224;268.23999;0.25613999;0.28571001;820.77002;376.22;820.77002
23222;1446;23225;292.88;0.24492;0.28571001;691.94;263.51999;691.94
23223;4424;23226;265.60001;0.26137;0.28571001;870.96997;410.03;870.96997
23224;2617;23227;280.41;0.24906;0.28571001;725.37;297.32999;725.37
23225;4348;23228;266.39001;0.25951999;0.28571001;853.51001;398.76001;853.51001
23226;2269;23229;283.67001;0.24519999;0.28571001;713.78998;286.06;713.78998
23227;4113;23230;269.32999;0.25464001;0.28571001;805.41998;364.95001;805.41998
23228;669;23231;224.82001;0.22721;0.3373;479;124.86;479
23229;1028;23232;299.70999;0.24811999;0.28571001;657.63;252.25;657.63
23230;4011;23233;270.57001;0.25329;0.28571001;790.69;353.67999;790.69
23231;3866;23234;271.98999;0.25213;0.28571001;776.54999;319.14999;776.54999
23232;3296;23235;275.51001;0.25051999;0.28571001;749.94;319.87;749.94
23233;13861;23236;362.33932;0.227946;0.26018599;1040;110;1040
23234;18673;23237;464.6171;0.252294;0.28377599;859;110;859
23235;13981;23238;324.27991;0.252215;0.28618899;817;100;817
23236;11842;23239;331.1795;0.25209299;0.28618699;808;100;808
23237;10146;23240;304.76535;0.247482;0.28583401;853;100;853
23238;8839;23241;318.0397;0.24519099;0.28393599;841;100;841
23239;10147;23242;297.95682;0.246172;0.28334701;864;100;864
23240;8838;23243;316.41891;0.247448;0.28621501;829;100;829
23241;8909;23244;351.48111;0.248951;0.286661;801;100;801
23242;8729;23245;392.04367;0.23814;0.27353901;785;492.54001;785
23243;7255;23246;338.73312;0.233098;0.27266499;715;110;715
23244;9508;23247;317.20352;0.242461;0.27684301;779;110;779
23245;16605;23248;348.56848;0.250862;0.28621799;785;385.60001;785
23246;6183;23249;439.3143;0.25376701;0.28681001;747;386.10001;747
23247;13282;23250;308.13748;0.25453499;0.284899;813;326.19601;813
23248;15738;23251;269.44284;0.266765;0.28272599;773;100;773
23249;8239;23252;260;0.244504;0.28119001;708;350.45999;708
23250;17405;23253;262.7132;0.239674;0.27241299;754;110;754
23251;8247;23254;257.20825;0.247925;0.275029;728;110;728
23252;12221;23255;248.66264;0.245847;0.27581599;652;245.2;652
23253;12286;23256;289.47513;0.243911;0.27140701;804;110;804
23254;8242;23257;262.61307;0.25327;0.27698499;709;215.2;709
23255;18722;23258;265.27097;0.240667;0.27231199;688;110;688
23256;12230;23259;274.47952;0.24698199;0.27783599;854;110;854
23257;17127;23260;262.17328;0.243653;0.27828601;707;110;707
23258;15015;23261;-12321;-12321;-12321;-12321;-12321;-12321
23259;14998;23262;275.97437;0.022839;0.74120098;789;671.15002;789
23260;16815;23263;248.00633;0.24372999;0.271476;664;110;664
23261;11665;23264;256.86038;0.24896701;0.27411199;701;252.2;701
23262;15112;23265;270.83264;0.247757;0.27713999;825;110;825
23263;7549;23266;368.4472;0.258091;0.28330401;778;100;778
23264;7915;23267;297.20111;0.215267;0.25161201;844;358;844
23265;15117;23268;283.00449;0.022707;0.74060702;802;682.20001;802
23266;16317;23269;289.20697;0.244444;0.27695301;628;110;628
23267;13769;23270;290.59836;0.24621101;0.28158599;728;110;728
23268;7645;23271;312.67371;0.244634;0.276651;689;110;689
23269;13895;23272;365.47885;0.241797;0.278761;655;259;655
23270;8408;23273;393.34036;0.251293;0.28058499;662;110;662
23271;19027;23274;296.22797;0.26863599;0.28411299;603;100;603
23272;14858;23275;287.08044;0.24947201;0.28482199;671;100;671
23273;13429;23276;296.76865;0.25893599;0.28405499;659;100;659
23274;11311;23277;301.12323;0.25496;0.285519;602;100;602
23275;9098;23278;269.42102;0.26832101;0.282518;624;279.60001;624
23276;9590;23279;309.20007;0.224782;0.26959899;645;110;645
23277;10842;23280;334.71973;0.24947301;0.28107801;737;383.10001;737
23278;7693;23281;393.02356;0.25249699;0.285151;699;351.57999;699
23279;8268;23282;289.42325;0.26671901;0.29025;642;220.2;642
23280;10471;23283;244.40445;0.25671101;0.28460899;623.5;110;623.5
23281;16294;23284;298.7399;0.26993299;0.29903999;792;110;792
23282;9375;23285;268.33908;0.25158799;0.28631699;691;336.60001;691
23283;12191;23286;245.61026;0.240088;0.27236599;764;224.2;764
23284;16730;23287;254.09106;0.254419;0.28073499;733;110;733
23285;9480;23288;374.93704;0.218034;0.25910401;1202;515.09998;1202
23286;6419;23289;371.3819;0.22112;0.25830001;1162;484.10001;1162
23287;6257;23290;274.18839;0.25656199;0.281708;651;295.06;651
23288;8811;23291;653.29169;0.26349801;0.290896;746;110;746
23289;6179;23292;596.1687;0.25589499;0.27886099;738.10803;360.45999;738.10803
23290;9911;23293;249.04968;0.242167;0.27080801;676;110;676
23291;9550;23294;268.70224;0.239087;0.27564901;782;244.2;782
23292;18010;23295;335.95853;0.253782;0.28035501;647;110;647
23293;19301;23296;485.25601;0.25359401;0.28444299;642;100;642
23294;18714;23297;485.1673;0.253755;0.284365;641;100;641
23295;9381;23298;405.2948;0.26108101;0.28390801;791;404.32001;791
23296;7839;23299;373.2858;0.25337601;0.28180999;610;110;610
23297;7947;23300;389.23016;0.252848;0.28396401;637;110;637
23298;18702;23301;448.93768;0.257177;0.28522801;657;100;657
23299;5876;23302;447.46463;0.251358;0.282112;778;326.67999;778
23300;6647;23303;410.42117;0.253876;0.28021199;621;110;621
23301;19310;23304;485.0018;0.255234;0.28418699;641;100;641
