PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14;ComAllocationType15;Master15;Slave15;PLCAddress15;ComAllocationType16;Master16;Slave16;PLCAddress16
DO;21XA317S1;;COM;2000;;4 OR MORE FLMS OUT;No;ЛОЖЬ;ЛОЖЬ;;754;;;;;;;0;;;;1622;ИСТИНА;12599;None;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;2379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;374_3;;;2000;P-2007S;;;ЛОЖЬ;ЛОЖЬ;;374;;;;;;;;1 s;0;;252;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C435_2_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;435;;;;;;;0;;;;7139;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C948_3_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;948;;;;;;;0;;;;5615;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;21BI319;;FLD;2100;A_2000;BURNER N° 19;Yes;ИСТИНА;ЛОЖЬ;;632;ИСТИНА;Float;4-20mA;0;100;%;;;;;216;ЛОЖЬ;13748;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;21.06;7;4;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;10120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1176_2_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1176;;;;;;;0;;;;3064;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C978_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;978;;;;;;;0;;;;3202;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;625_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;625;;;;;;;;100 ms;5;;2028;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS766;;COM;2000;A_2000;20-I-066 RESET;No;ИСТИНА;ИСТИНА;;1242;;;;;;;0;;;;6040;ИСТИНА;12594;None;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_7;128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;636_4;;;4100;;;;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;;100 ms;20;;2168;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C979_1_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;979;;;;;;;0;;;;3997;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;1240_1;;;2000;V-2023;;;ЛОЖЬ;ЛОЖЬ;;1240;;;;;;;;1 s;0;;800;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI221A_TF;;COM;2200;A_P20_1;PUMP THRUST BEAR TEMP .;No;ЛОЖЬ;ЛОЖЬ;;1182;;;;;;;0;;;;6495;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;2261;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;660_760_4;;;2100;;21TAHH303A_I;;ЛОЖЬ;ЛОЖЬ;;760;;;;;;;0;;;;2792;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C453_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;453;;;;;;;0;;;;7033;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;800_1390_2;;;2000;;20XZSO129_I;;ЛОЖЬ;ЛОЖЬ;;1390;;;;;;;0;;;;2894;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C431_3_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;431;;;;;;;0;;;;7166;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XL438_ON;;FSC;2000;A_2000;ED FROM T-2008;No;ЛОЖЬ;ЛОЖЬ;;1042;;;;;;;0;;;;369;ЛОЖЬ;0;None;;;;;;1=LAMP ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;Output;ESD_001_1;ESD_001_7;38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;390_3;;;2000;P-2007S;;;ЛОЖЬ;ЛОЖЬ;;390;;;;;;;0;;;;5520;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI303B_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;1290;;;;;;;0;;;;568;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1446;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1116_3;;;5800;;;;ЛОЖЬ;ЛОЖЬ;;1116;;;;;;;0;;;;2412;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;363_1;;;2000;P-2007S;;;ЛОЖЬ;ЛОЖЬ;;363;;;;;;;0;;;;2140;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI197A2_TF;;COM;2200;A_P20_1;PUMP LINE BEAR TEMP .;No;ЛОЖЬ;ЛОЖЬ;;1202;;;;;;;0;;;;6442;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;2208;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TI241C_TF;;COM;2000;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;652;;;;;;;0;;;;1525;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS788;;COM;2000;A_2000;20-I-252 RESET;No;ИСТИНА;ИСТИНА;;1048;;;;;;;0;;;;6041;ИСТИНА;12597;None;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_7;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;631_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;631;;;;;;;;100 ms;20;;1764;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH115X;;BNS;2200;A_2000;"MAIN MTR  VIBR.- CE ""X""";Yes;ИСТИНА;ЛОЖЬ;;384;;;;;;;;;;;250;ИСТИНА;12598;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;21.04;13;3;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1752;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1050_3_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1050;;;;;;;0;;;;2720;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C746_1_M;;;2000;2000;Function block register;;ЛОЖЬ;ЛОЖЬ;;746;;Float;;;;;0;;;;430;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VSHH114Y_FU;;COM;2000;;P-2007 SUCTION VALVE;No;ЛОЖЬ;ЛОЖЬ;;1381;;;;;;;0;;;;7499;ИСТИНА;11833;None;;;;;;1=FIRST;1=FIRST;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;2464;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;53_1;;;5800;;;;ЛОЖЬ;ЛОЖЬ;;53;;;;;;;;1 s;30;;96;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;792_647_3;;;2100;;MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;647;;;;;;;0;;;;3968;ЛОЖЬ;0;;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C272_1_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;272;;;;;;;0;;;;7746;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI141D_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;365;;;;;;;0;;;;932;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LALL192;;COM;2000;A_2000;V-2024;No;ЛОЖЬ;ЛОЖЬ;;912;;;;;;;0;;;;2120;ИСТИНА;12600;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;600;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1060_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;1060;;;;;;;0;;;;2664;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1392_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1392;;;;;;;0;;;;7371;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS777;;COM;2000;A_2000;20-I-224 RESET;No;ИСТИНА;ИСТИНА;;1026;;;;;;;0;;;;6042;ИСТИНА;12601;None;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_7;233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22VAH121XY;;COM;2200;A_2000;1oo2 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;304;;;;;;;0;;;;858;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C602_5_B;;;4100;4100;Function block marker;;ЛОЖЬ;ЛОЖЬ;;602;;;;;;;0;;;;326;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI201_TF;;COM;2000;P-2003S;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;302;;;;;;;0;;;;133;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C1214_4_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1214;;;;;;;0;;;;6858;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1405_10;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1405;;;;;;;0;;;;7673;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20PI380_TF;;COM;4100;;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;596;;;;;;;0;;;;43;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C373_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;373;;;;;;;0;;;;7189;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1405_9;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1405;;;;;;;0;;;;7678;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20SIS069_RR;;COM;2000;A_2000;20-I-069 READY TO RESET;No;ЛОЖЬ;ЛОЖЬ;;910;;;;;;;0;;;;602;ЛОЖЬ;0;None;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;711;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1110_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;1110;;;;;;;0;;;;694;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C430_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;430;;;;;;;0;;;;5797;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;21BI335_LL;;COM;2100;A_2000;LL TRIP SETPOINT (%);No;ЛОЖЬ;ЛОЖЬ;;648;;Float;;;;;0;;;;1222;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;10332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS568_1;;FSC;2000;A_2000;INT SELEC REGEN STAGES;No;ИСТИНА;ЛОЖЬ;;1247;;;;;;;0;;;;53;ЛОЖЬ;13714;None;;;;;;1=V-2004 REGEN;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;ESD_001_7;ESD_001_3;5;;;;;;;;
M;C256_4_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;7300;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI179A_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;1206;;;;;;;0;;;;2494;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BI;21-TempCP1;;SYS;;;TEMP CP 1;Yes;ЛОЖЬ;;;15;;Word;;;;;;;;;8;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LI175_TF;;COM;2000;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;948;;;;;;;0;;;;2107;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL328_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;641;;;;;;;0;;;;1636;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;595_6;;;4100;;;;ЛОЖЬ;ЛОЖЬ;;595;;Float;;;;;0;;;;36;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TI226_TF;;COM;2200;A_2000;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;850;;;;;;;0;;;;2531;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1422;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VAH099Y;;BNS;2200;A_2000;"G.BOX LSS  VIBR - DE ""Y""";Yes;ИСТИНА;ЛОЖЬ;;466;;;;;;;;;;;173;ИСТИНА;12609;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;21.04;3;6;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_7;1725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C252_4_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;252;;;;;;;0;;;;5898;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;282_7;;;2000;P-2003S;;;ЛОЖЬ;ЛОЖЬ;;282;;;;;;;;1 s;0;;920;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C674_1_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;674;;;;;;;0;;;;3389;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C960_3_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;960;;;;;;;0;;;;3590;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22TI222_MOR;;COM;2200;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1186;;;;;;;0;;;;6043;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_7;127;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
