PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14
M;C366_1;;;2000;H-2005A;Compiler marker (256, 36);;ЛОЖЬ;ЛОЖЬ;;366;;;;;;;0;;;;1715;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20PDI268A;;FLD;2000;;C-2004A 1ST STAGE;Yes;ИСТИНА;ЛОЖЬ;;808;ИСТИНА;Float;4-20mA;0;1;MPa;;;;;1092;ЛОЖЬ;2147;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;02.04;15;2;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10530
DO;21PAHH411_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;211;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;481
DO;21XA412;;COM;2100;A_2000;21XV412 DISCREPANCY;No;ЛОЖЬ;ЛОЖЬ;;1014;;;;;;;0;;;;4702;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1753
T;430_2;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;430;;;;;;;;100 ms;30;;1012;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C680_1_D;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;680;;;;;;;0;;;;3175;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1124_1126_1;;;2000;C-2004C;FIRST OUT SEQUENCE;;ЛОЖЬ;ЛОЖЬ;;1126;;;;;;;0;;;;5727;ЛОЖЬ;0;;;;;;;1=FU ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HA216A;;COM;2000;A_P20_2;P-2014/S EMERGENCY SD;No;ЛОЖЬ;ЛОЖЬ;;784;;;;;;;0;;;;2102;ИСТИНА;2036;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1142
DO;22XY045;;FLD;2200;A_C2001;GEAR BEARING;Yes;ИСТИНА;ЛОЖЬ;;580;;;;;;;0;;;;41;ИСТИНА;2037;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;02.08;11;2;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1680
DO;22TAL164_P;;COM;2200;A_2000;EL. MOTOR TEMPERATURE;No;ИСТИНА;ЛОЖЬ;;955;;;;;;;0;;;;1284;ИСТИНА;2039;None;;;;;;1=ACTIVE;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;CC_CCB_4;ESD_001_2;33;;;;;;;;;Output;EPKS_CCB;ESD_001_2;2843
DO;22PALL479;;COM;2200;A_C2004;C-2004B LO SUPPLY PRESS.;No;ЛОЖЬ;ЛОЖЬ;;654;;;;;;;0;;;;1322;ИСТИНА;2038;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;990
M;C502_3_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;502;;;;;;;0;;;;6748;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21TAHH429_OS;;COM;2000;H-2005A;FLUE GAS ABOVE CONVECT;No;ЛОЖЬ;ЛОЖЬ;;330;;;;;;;0;;;;878;ИСТИНА;2055;None;;;;;;0=ALARM;0=ALARM;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;725
BO;22LI521_HH;;COM;2200;A_C2004;HH TRIP SETPOINT;No;ЛОЖЬ;ЛОЖЬ;;700;;Float;;;;;0;;;;464;;0;;;;;;;;;0;0;;;;-XXXXX.X;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10256
DO;22TI623_TF;;COM;2200;A_C2004;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;0;;;;1495;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;940
DO;20XY222;;MCC;2000;A_P20_2;P-2015S EMERG.SD;Yes;ИСТИНА;ЛОЖЬ;;946;;;;;;;0;;;;75;ИСТИНА;2040;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;02.09;3;4;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1721
M;C1002_1;;;2000;;Compiler marker (224, 54);;ЛОЖЬ;ЛОЖЬ;;1002;;;;;;;0;;;;1136;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;576_6;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;576;;;;;;;0;;;;8286;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAH622A_CA;;COM;2200;A_C2004;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;656;;;;;;;0;;;;355;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1802
M;804_737_1;;;2000;;20SIS119_I;;ЛОЖЬ;ЛОЖЬ;;737;;;;;;;0;;;;4592;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;284_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;284;;;;;;;0;;;;2978;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL416;;COM;2100;A_2000;BURNER 16 FLAME OUT;No;ЛОЖЬ;ЛОЖЬ;;275;;;;;;;0;;;;453;ИСТИНА;2041;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;544
DI;ELD_001_1_RES;;COM;2000;;CB001 RESET ELD ESD_001_1;No;ЛОЖЬ;ИСТИНА;;19;;;;;;;0;;;;6485;ЛОЖЬ;0;None;;;;;;1=RESET;1=RESET;;;;;;Undefined;;;;;;;;Low;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;View only;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_2;69
M;C900_3_K;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;900;;;;;;;0;;;;1348;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20HS644;;COM;2000;A_2000;20-I-344 RESET;No;ИСТИНА;ИСТИНА;;366;;;;;;;0;;;;6273;ИСТИНА;2043;None;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_2;3
M;980_4;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;980;;;;;;;0;;;;8007;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C710_2_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;710;;;;;;;0;;;;7194;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;271_4;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;271;;;;;;;;100 ms;20;;2040;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;663_690_2;;;2000;C-2004B;22TAH673_I;;ЛОЖЬ;ЛОЖЬ;;690;;;;;;;0;;;;7001;ЛОЖЬ;0;;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C968_3_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;968;;;;;;;0;;;;1972;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C707_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;707;;;;;;;0;;;;7205;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21H2005A_C02;;COM;2000;H-2005A;TIGHT TEST PERMISSION;No;ЛОЖЬ;ЛОЖЬ;;382;;;;;;;0;;;;2492;ИСТИНА;3460;None;;;;;;1=PERMISSIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1954
M;661_682_1;;;2000;C-2004B;22TAHH662CF_I;;ЛОЖЬ;ЛОЖЬ;;682;;;;;;;0;;;;7012;ЛОЖЬ;0;;;;;;;I=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2460_F;;;;;ESD HMI (0=TRIP);;ЛОЖЬ;ЛОЖЬ;;2460;;;;;;;0;;;;7488;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;C842_2;;;2000;2000;Compiler register (256, 246);;ЛОЖЬ;ЛОЖЬ;;842;;Float;;;;;0;;;;2120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22XA108;;FLD;2200;A_2000;AUDIBLE ALARM;Yes;ИСТИНА;ЛОЖЬ;;539;;;;;;;0;;;;291;ИСТИНА;2044;None;;;;;;1=ALARM;;;;;;;Undefined;491;3428;;02.07;13;12;1;Appl;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1622
DO;22LI523C_TF;;COM;2200;A_C2004;TRANSM. FAIL;No;ЛОЖЬ;ЛОЖЬ;;702;;;;;;;0;;;;1460;ЛОЖЬ;0;None;;;;;;0=FAIL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1044
M;629_1124_3;;;2000;C-2004A;22FALL413_I;;ЛОЖЬ;ЛОЖЬ;;1124;;;;;;;0;;;;5704;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20XZSC021;;FLD;2000;A_C2001;FEED GAS FROM C-2001;Yes;ИСТИНА;ЛОЖЬ;;528;;;;;;;;;;;218;ИСТИНА;2046;None;;;;;;0=CLOSE;;;;;;;Undefined;491;3428;;02.04;9;3;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1503
DI;20HS562F2;;FLD;2000;A_C2004;C-2004A/B/S EMERG.SD;Yes;ИСТИНА;ЛОЖЬ;;800;;;;;;;;;;;96;ИСТИНА;2047;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;02.03;13;9;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1489
T;300_3;;;2000;H-2005A;;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;;100 ms;5;;124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;290_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;290;;;;;;;0;;;;2999;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22TI712B_MOR;;COM;2200;A_C2004;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;708;;;;;;;0;;;;6274;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_2;4
DO;22LAHH521_PA;;COM;2200;A_C2004;1oo3 PRE ALARM;No;ЛОЖЬ;ЛОЖЬ;;700;;;;;;;0;;;;1445;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1036
DI;21BI416_MOR;;COM;2100;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;454;;;;;;;0;;;;6275;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_2;252
M;618_164_3;;;2000;C-2004A;22VSHH412C_MO;;ЛОЖЬ;ЛОЖЬ;;164;;;;;;;0;;;;1953;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;200_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;200;;;;;;;;100 ms;70;;372;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C812_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;812;;;;;;;0;;;;7873;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;65_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;65;;;;;;;;1 s;30;;224;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20LALL095_CA;;COM;2000;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;762;;;;;;;0;;;;1976;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1109
R;2458_K;;;;;Z INPUT;;ЛОЖЬ;ЛОЖЬ;;2458;;Float;;;;;0;;;;1204;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22ZSLL461C2;;BNS;2200;A_C2004;C-2004B 1ST ST CYL.RDROP;Yes;ИСТИНА;ЛОЖЬ;;670;;;;;;;;;;;200;ИСТИНА;2052;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;02.04;7;1;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;1615
M;C1120_1_J;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1120;;;;;;;0;;;;5766;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20TAHH471_P;;COM;2000;A_C2004;C-2004S 2ND ST DISCHARGE;No;ЛОЖЬ;ЛОЖЬ;;848;;;;;;;0;;;;5301;ЛОЖЬ;0;None;;;;;;1=ACTIVE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;CC_CCB_3;ESD_001_2;81;;;;;;;;;;;;;;;;
M;C676_3_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;676;;;;;;;0;;;;3177;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21PALL455;;COM;2000;H-2005A;FUEL OIL  TO BURNERS;No;ЛОЖЬ;ЛОЖЬ;;368;;;;;;;0;;;;227;ИСТИНА;2053;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;692
M;663_1114_1;;;2000;C-2004B;22TAHH673A_I;;ЛОЖЬ;ЛОЖЬ;;1114;;;;;;;0;;;;7020;ЛОЖЬ;0;;;;;;;0=TRIP;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C802_2_C;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;802;;;;;;;0;;;;2328;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C208_2_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;208;;;;;;;0;;;;3843;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;260_3;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;260;;;;;;;0;;;;2283;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;20PDI309A;;FLD;2000;;C-2004S 1ST STAGE;Yes;ИСТИНА;ЛОЖЬ;;840;ИСТИНА;Float;4-20mA;0;1;MPa;;;;;1124;ЛОЖЬ;2334;;None;None;None;None;;;;;;;;;-XXXXX.X;3.64;22;;02.04;15;10;1;Top scale;;;;ЛОЖЬ;ИСТИНА;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_2;10529
M;396_352_3;;;2000;H-2005A;MAIN GAS VLVS OPEN;;ЛОЖЬ;ЛОЖЬ;;352;;;;;;;0;;;;2353;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;560_3;;;2000;C-2001;;;ЛОЖЬ;ЛОЖЬ;;560;;;;;;;;1 s;0;;404;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with variable timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;358_902_1;;;2000;H-2005A;20FALL132_I;;ЛОЖЬ;ЛОЖЬ;;902;;;;;;;0;;;;2376;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C612_1_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;612;;;;;;;0;;;;3272;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
