PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4
DI;43GT002_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;762;;;;;;;0;;;;5841;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;2;;;;;;;;;;;;
M;1106_1120_1;;;;;430-15_FLGD_D1;;ЛОЖЬ;ЛОЖЬ;;1120;;;;;;;0;;;;3964;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1216_2_O;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1216;;;;;;;0;;;;3911;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;93HS055D_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;1200;;;;;;;0;;;;5954;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;115;;;;;;;;;;;;
M;320_324_1;;;;;430-11-HD RIGHT TANKS ALARM;;ЛОЖЬ;ЛОЖЬ;;324;;;;;;;0;;;;1884;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;772_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;772;;;;;;;;1 s;30;;172;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1052_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1052;;;;;;;0;;;;4623;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C806_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;806;;;;;;;0;;;;5056;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1108_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1108;;;;;;;;1 s;30;;156;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C258_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;258;;;;;;;0;;;;4071;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;892_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;892;;;;;;;;100 ms;10;;368;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;300_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;300;;;;;;;0;;;;931;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;2463_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;2463;;;;;;;0;;;;2611;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;854_1620_1;;;;;430-11-LT FL.GAS ALARM;;ЛОЖЬ;ЛОЖЬ;;1620;;;;;;;0;;;;2808;ЛОЖЬ;0;;;;;;;PULSE=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C124_3_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;124;;;;;;;0;;;;5779;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1280_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1280;;;;;;;;100 ms;5;;972;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1280_1286_2;;;;;93HS063D_FL;;ЛОЖЬ;ЛОЖЬ;;1286;;;;;;;0;;;;3463;ЛОЖЬ;0;;;;;;;0=Cmd CLOSE;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1316_2_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1316;;;;;;;0;;;;2798;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C506_3_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;506;;;;;;;0;;;;3986;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C256_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;256;;;;;;;0;;;;5654;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;860_952_3;;;;;43GT023_RR;;ЛОЖЬ;ЛОЖЬ;;952;;;;;;;0;;;;2267;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1024_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;1024;;;;;;;0;;;;1044;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1050_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1050;;;;;;;0;;;;4627;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1220_7;;;;;;;ЛОЖЬ;ЛОЖЬ;;1220;;;;;;;0;;;;3491;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
DO;93HS068C_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;3124;ИСТИНА;56648;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1504;;;;;;;;;;;;
T;1043_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;1043;;;;;;;;1 s;0;;424;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with variable timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;502_522_2;;;;;43YT106_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;522;;;;;;;0;;;;1969;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C755_2;;;;;Compiler marker (352, 156);;ЛОЖЬ;ЛОЖЬ;;755;;;;;;;0;;;;3307;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;694_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;694;;;;;;;0;;;;120;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1026_6;;;;;Compiler marker (256, 133);;ЛОЖЬ;ЛОЖЬ;;1026;;;;;;;0;;;;4652;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;620_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;620;;;;;;;;100 ms;10;;864;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93XY062A_TF;;COM;;;CHANNEL OR LINE FAULT;No;ЛОЖЬ;ЛОЖЬ;;1663;;;;;;;0;;;;85;ЛОЖЬ;0;None;;;;;;0=FAULT;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;EPKS_CCB;FGS_431_1;1552;;;;;;;;;;;;
M;100_112_2;;;;;43HS084;;ЛОЖЬ;ЛОЖЬ;;112;;;;;;;0;;;;145;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C800_2_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;800;;;;;;;0;;;;5090;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43HS038;;FLD;;;Fire. Alarm check button;No;ИСТИНА;ЛОЖЬ;;322;;;;;;;;;;;179;ИСТИНА;56009;None;;;;;;1=ON;;;;;;;Undefined;491;3428;;39.05;15;12;1;Low;;Digital switch without loop monitoring;;ЛОЖЬ;;;;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;508;;;;;;;;;;;;
M;C306_3_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;306;;;;;;;0;;;;4053;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1050_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1050;;;;;;;0;;;;4635;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1226_3_2;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1226;;;;;;;0;;;;3904;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C2403_2;;;;;Compiler marker (224, 84);;ЛОЖЬ;ЛОЖЬ;;2403;;;;;;;0;;;;349;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C864_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;864;;;;;;;0;;;;4910;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C622_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;622;;;;;;;0;;;;5405;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;810_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;810;;;;;;;0;;;;1546;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1043_3;;;;;;;ЛОЖЬ;ЛОЖЬ;;1043;;;;;;;0;;;;368;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C658_1_E;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;658;;;;;;;0;;;;5297;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;638_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;638;;;;;;;0;;;;1341;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43HS589K_B1;;COM;;;Bit 1;No;ЛОЖЬ;ЛОЖЬ;;630;;;;;;;0;;;;1160;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1211;;;;;;;;;;;;
M;C674_4_C;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;674;;;;;;;0;;;;4170;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C304_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;304;;;;;;;0;;;;4055;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;00XS431G01ELD;;CAB;;;IB43-1 COMM. ALARM FGS-01 EARTH LEAKAGE;Yes;ИСТИНА;ЛОЖЬ;;22;;;;;;;;;;;1;ИСТИНА;56563;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;39.03;1;10;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;Output;EPKS_CCB;FGS_431_1;426;;;;;;;;;;;;
M;694_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;694;;;;;;;0;;;;1446;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;43GT016_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;824;;;;;;;0;;;;5855;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;16;;;;;;;;;;;;
M;826_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;826;;;;;;;0;;;;1555;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;784_4;;;;;;;ЛОЖЬ;ЛОЖЬ;;784;;;;;;;0;;;;1990;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1046_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1046;;;;;;;0;;;;2851;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;616_700_2;;;;;43HS589D_RR;;ЛОЖЬ;ЛОЖЬ;;700;;;;;;;0;;;;1249;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C894_2_G;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;894;;;;;;;0;;;;4846;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GT021_B2;;COM;;;Bit 2;No;ЛОЖЬ;ЛОЖЬ;;846;;;;;;;0;;;;517;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;901;;;;;;;;;;;;
M;C674_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;674;;;;;;;0;;;;2998;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C216_2_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;5210;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;848_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;848;;;;;;;0;;;;1568;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43GT410_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1102;;;;;;;0;;;;664;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1044;;;;;;;;;;;;
DO;93HS066D_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1310;;;;;;;0;;;;3101;ИСТИНА;56642;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1481;;;;;;;;;;;;
M;C760_2_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;760;;;;;;;0;;;;5193;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;43XA589N;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;636;;;;;;;1;;;;1180;ИСТИНА;56574;None;;;;;;1=NORMAL;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1225;;;;;;;;;;;;
DO;43YA408;;COM;;;TRIP INITIATOR-Fire;No;ЛОЖЬ;ЛОЖЬ;;674;;;;;;;0;;;;3585;ИСТИНА;56731;None;;;;;;1=NORMAL;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;Output;EPKS_CCB;FGS_431_1;1609;;;;;;;;;;;;
DI;93HS061B;;COM;;;DCS CLOSE;No;ЛОЖЬ;ИСТИНА;;1266;;;;;;;0;;;;5994;ЛОЖЬ;0;None;;;;;;1=DCScmdCLOSE;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;155;;;;;;;;;;;;
M;808_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;808;;;;;;;0;;;;1518;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C674_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;674;;;;;;;0;;;;4171;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;208_354_3;;;;;43YT004_MOC_FL;;ЛОЖЬ;ЛОЖЬ;;354;;;;;;;0;;;;236;ЛОЖЬ;0;;;;;;;1=CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;132_138_1;;;;;43HS072_FL;;ЛОЖЬ;ЛОЖЬ;;138;;;;;;;0;;;;877;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;920_932_1;;;;;43GA035_FL;;ЛОЖЬ;ЛОЖЬ;;932;;;;;;;0;;;;140;ЛОЖЬ;0;;;;;;;0=ACTIVATED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C130_7_F;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;5757;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;842_952_2;;;;;43GT019_RR;;ЛОЖЬ;ЛОЖЬ;;952;;;;;;;0;;;;2251;ЛОЖЬ;0;;;;;;;1=READY;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C462_1_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;462;;;;;;;0;;;;5561;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DI;FGS_431_1.43HS599G;;FSC;;;Ack fire H&B (430-15) (FDAP-C);Yes;ЛОЖЬ;ЛОЖЬ;;600;;;;;;;0;;;;2503;ЛОЖЬ;0;None;;;;;;1=ACK;;;;;;;Undefined;491;3428;;;;;;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;Input;FGS_001_1;FGS_431_1;7;;;;;;;;
DI;93HS066F_MOR;;COM;;;FGS COMMANDS BLOCK;No;ЛОЖЬ;ИСТИНА;;1316;;;;;;;0;;;;6067;ЛОЖЬ;0;None;;;;;;1=SCADAcmdBlock;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;228;;;;;;;;;;;;
DO;93XV067OP_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1326;;;;;;;0;;;;3119;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1499;;;;;;;;;;;;
DI;43YT401_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;652;;;;;;;0;;;;6027;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;188;;;;;;;;;;;;
M;1000_1020_2;;;;;43HS599E;;ЛОЖЬ;ЛОЖЬ;;1020;;;;;;;0;;;;2314;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C676_4_A;;;;;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;676;;;;;;;0;;;;4165;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;
M;C1024_3_B;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1024;;;;;;;0;;;;4654;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;100_308_6;;;;;43HS084;;ЛОЖЬ;ЛОЖЬ;;308;;;;;;;0;;;;1865;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;130_5;;;;;;;ЛОЖЬ;ЛОЖЬ;;130;;;;;;;0;;;;3263;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
DO;93XV066PV_B0;;COM;;;Bit 0;No;ЛОЖЬ;ЛОЖЬ;;1316;;;;;;;0;;;;3104;ЛОЖЬ;0;None;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;Output;EPKS_CCB;FGS_431_1;1484;;;;;;;;;;;;
DI;43GT018_MOR;;COM;;;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;840;;;;;;;0;;;;5857;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;Input;EPKS_CCB;FGS_431_1;18;;;;;;;;;;;;
M;C1336_1_L;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1336;;;;;;;0;;;;2144;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C846_4_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;846;;;;;;;0;;;;4958;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C1306_4_P;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1306;;;;;;;0;;;;3636;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;750_860_7;;;;;43HS081;;ЛОЖЬ;ЛОЖЬ;;860;;;;;;;0;;;;2077;ЛОЖЬ;0;;;;;;;1=RESET;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
T;1336_2;;;;;;;ЛОЖЬ;ЛОЖЬ;;1336;;;;;;;;10 ms;1;;152;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed ON memorize with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;1102_1;;;;;;;ЛОЖЬ;ЛОЖЬ;;1102;;;;;;;0;;;;1768;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C132_7_H;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;132;;;;;;;0;;;;5751;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C686_2;;;;;Compiler marker (256, 73);;ЛОЖЬ;ЛОЖЬ;;686;;;;;;;0;;;;5205;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
M;C216_1_D;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;216;;;;;;;0;;;;5223;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;
