PointType;TagNumber;NewTagNumber;Location;Unit;SubUnit;Description;SafetyRelated;ForceEnable;WriteEnable;SIL;FLDNumber;Scaling;DataType;SignalType;BottomScale;TopScale;EngineeringUnits;PowerUpValue;TimerBase;TimerValue;Range;ApplicationAddress;SOEEnable;SOEID;AlarmPriority;AlarmPriorityLow;AlarmPriorityHigh;AlarmPriorityLowLow;AlarmPriorityHighHigh;State0Text;State1Text;NormalState;AlarmLimitLow;AlarmLimitHigh;AlarmLimitLowLow;AlarmLimitHighHigh;BlockName;PVFormat;TransmitterAlarmLow;TransmitterAlarmHigh;TimerType;ChassisID/IOTAName;SlotNumber;ChannelNumber;NumberOfChannels;FaultReaction;FaultReactionValue;FieldInputDevice;LoopMonitoringEnable;HartEnable;TestEnable;SmokeHeatPowerInterruption;TransitTime;LowLatencySOE;AccessLock;ComAllocationType1;Master1;Slave1;PLCAddress1;ComAllocationType2;Master2;Slave2;PLCAddress2;ComAllocationType3;Master3;Slave3;PLCAddress3;ComAllocationType4;Master4;Slave4;PLCAddress4;ComAllocationType5;Master5;Slave5;PLCAddress5;ComAllocationType6;Master6;Slave6;PLCAddress6;ComAllocationType7;Master7;Slave7;PLCAddress7;ComAllocationType8;Master8;Slave8;PLCAddress8;ComAllocationType9;Master9;Slave9;PLCAddress9;ComAllocationType10;Master10;Slave10;PLCAddress10;ComAllocationType11;Master11;Slave11;PLCAddress11;ComAllocationType12;Master12;Slave12;PLCAddress12;ComAllocationType13;Master13;Slave13;PLCAddress13;ComAllocationType14;Master14;Slave14;PLCAddress14
M;C1343_2_M;;;;;Function block marker;;ЛОЖЬ;ЛОЖЬ;;1343;;;;;;;0;;;;6497;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1340_22;;;;;;;ЛОЖЬ;ЛОЖЬ;;1340;;;;;;;0;;;;1276;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
BO;21KI205B;;COM;2000;H-2001;FLAME INTERLOCK TIMER;No;ЛОЖЬ;ЛОЖЬ;;390;;Float;;;;;0;;;;2000;;0;;None;None;None;None;;;;;;;;;-XXXXX.X;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;10462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH032XY_MOR;;COM;2000;P-2002;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;732;;;;;;;0;;;;4388;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;;;;;;;;Freeze;;;;ЛОЖЬ;ИСТИНА;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL202;;COM;2100;A_2000;BURNER 2 FLAME OUT;No;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;1959;ИСТИНА;11032;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;201_10;;;2000;H-2006;;;ЛОЖЬ;ЛОЖЬ;;201;;;;;;;0;;;;4808;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;706_1330_1;;;;;22TAHH041CC2_I;;ЛОЖЬ;ЛОЖЬ;;1330;;;;;;;0;;;;2253;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C255_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;255;;;;;;;0;;;;4041;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;876_5;;;2000;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;876;;;;;;;0;;;;6684;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;798_5;;;2200;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;798;;;;;;;;100 ms;10;;2640;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;362_408_2;;;2000;H-2001;21XY205/206_CMD;;ЛОЖЬ;ЛОЖЬ;;408;;;;;;;0;;;;629;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;257_12;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;257;;;;;;;0;;;;4815;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C478_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;478;;;;;;;0;;;;3422;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;258_384_3;;;2000;;21BALL205_I;;ЛОЖЬ;ЛОЖЬ;;384;;;;;;;0;;;;1695;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;21BI208;;FLD;2100;A_2000;BURNER N° 8;Yes;ИСТИНА;ЛОЖЬ;;261;ИСТИНА;Float;4-20mA;0;100;%;;;;;104;ЛОЖЬ;11516;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;06.05;3;10;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;10109;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2311_A;;;;;1=MO REQUEST;;ЛОЖЬ;ЛОЖЬ;;2311;;;;;;;0;;;;906;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21XA202_ON;;FSC;2100;A_2000;FIRE ALARM IN CR;No;ЛОЖЬ;ЛОЖЬ;;317;;;;;;;0;;;;1941;ЛОЖЬ;0;None;;;;;;1=LAMP ON;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;Output;ESD_001_1;ESD_001_6;16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BI201_MOC;;COM;2100;A_2000;MO CONFIRMED;No;ЛОЖЬ;ЛОЖЬ;;254;;;;;;;0;;;;3773;ИСТИНА;11031;None;;;;;;1=CONFIRMED;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;471_5;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;471;;;;;;;0;;;;4989;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;799_2;;;2200;P-2002S;;;ЛОЖЬ;ЛОЖЬ;;799;;;;;;;0;;;;6132;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C799_3_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;799;;;;;;;0;;;;6137;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;205_8;;;2000;H-2006;;;ЛОЖЬ;ЛОЖЬ;;205;;;;;;;0;;;;4857;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C285_2_B;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;285;;;;;;;0;;;;3440;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
AI;21BI210;;FLD;2100;A_2000;BURNER N° 10;Yes;ИСТИНА;ЛОЖЬ;;263;ИСТИНА;Float;4-20mA;0;100;%;;;;;112;ЛОЖЬ;11517;;None;None;None;None;;;;-25;-25;;;;-XXXXX.X;3.64;22;;06.05;3;12;1;Bottom scale;;;;ЛОЖЬ;;ЛОЖЬ;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;10111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;2481_A;;;;;0=ALARM INITIATOR;;ЛОЖЬ;ЛОЖЬ;;2481;;;;;;;0;;;;5359;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C507_1_E;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;507;;;;;;;0;;;;3792;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;463_594_4;;;2000;;21BALL602_I;;ЛОЖЬ;ЛОЖЬ;;594;;;;;;;0;;;;4888;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;709_1;;;2200;P-2005;;;ЛОЖЬ;ЛОЖЬ;;709;;;;;;;0;;;;5971;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21TAHH203A_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;298;;;;;;;0;;;;816;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C289_1_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;289;;;;;;;0;;;;2847;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;271_1;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;271;;;;;;;0;;;;2619;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;20LI100_MOR;;COM;2000;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;452;;;;;;;0;;;;4210;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C704_3_G;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;704;;;;;;;0;;;;6368;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;22TAHH061P2_CA;;COM;2100;A_2000;G.BOX LSS THRUST BEAR-DE;No;ЛОЖЬ;ЛОЖЬ;;798;;;;;;;0;;;;5892;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21BI229_MOR;;COM;2100;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;418;;;;;;;0;;;;4211;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20XY297B;;FLD;2000;H-2006;MP STEAM FROM HEADER TO H-2006;Yes;ИСТИНА;ЛОЖЬ;;912;;;;;;;0;;;;51;ИСТИНА;10937;None;;;;;;0=TRIP;;;;;;;Undefined;;;;06.08;13;4;1;Appl;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C53_4;;;;;Compiler marker (352, 150);;ЛОЖЬ;ЛОЖЬ;;53;;;;;;;0;;;;4720;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;576_1;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;576;;;;;;;;100 ms;50;;1056;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;729_1;;;2200;P-2005;;;ЛОЖЬ;ЛОЖЬ;;729;;;;;;;0;;;;5946;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;20HA388B;;COM;2000;A_2000;H2001 EM SD CCR;No;ЛОЖЬ;ЛОЖЬ;;526;;;;;;;0;;;;2114;ИСТИНА;10870;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21TAHH603B_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;498;;;;;;;0;;;;3281;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C500_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;500;;;;;;;0;;;;3320;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL612;;COM;2100;A_2000;BURNER 12 FLAME OUT;No;ЛОЖЬ;ЛОЖЬ;;473;;;;;;;0;;;;3010;ИСТИНА;11170;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;318_1;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;318;;;;;;;0;;;;895;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;910_3;;;2000;H-2006;;;ЛОЖЬ;ЛОЖЬ;;910;;;;;;;;100 ms;30;;956;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Pulse retriggerable with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;664_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;664;;;;;;;0;;;;201;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;784_146_2;;;2200;;22TT061A_MO;;ЛОЖЬ;ЛОЖЬ;;146;;;;;;;0;;;;6056;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;656_2;;;2000;;;;ЛОЖЬ;ЛОЖЬ;;656;;;;;;;0;;;;838;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;706_766_1;;;2200;P-2005;22TAHH041CC2_I;;ЛОЖЬ;ЛОЖЬ;;766;;;;;;;0;;;;5970;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;784_824_1;;;2200;P-2002S;22TAHH061AA2_I;;ЛОЖЬ;ЛОЖЬ;;824;;;;;;;0;;;;6046;ЛОЖЬ;0;;;;;;;0=TRIP INITIATOR;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C716_3_E;;;2200;2200;Function block marker;;ЛОЖЬ;ЛОЖЬ;;716;;;;;;;0;;;;2832;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;1350_3;;;;P-2052;;;ЛОЖЬ;ЛОЖЬ;;1350;;;;;;;0;;;;2353;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;244_174_1;;;2200;;20LT079_MO;;ЛОЖЬ;ЛОЖЬ;;174;;;;;;;0;;;;874;ЛОЖЬ;0;;;;;;;1=MO CONFIRMED;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;469_1;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;469;;;;;;;;100 ms;20;;1304;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;472_2;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;472;;;;;;;0;;;;5433;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22TI061F_MOR;;COM;2200;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;789;;;;;;;0;;;;4212;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C454_1_F;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;454;;;;;;;0;;;;4170;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
R;2410_B;;;;;OOS TIME;;ЛОЖЬ;ЛОЖЬ;;2410;;Long;;;;;0;;;;1644;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C269_1_G;;;2000;2000;Function block marker;;ЛОЖЬ;ЛОЖЬ;;269;;;;;;;0;;;;4021;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;518_1026_1;;;;;FG TO PILOT BURNERS VENT;;ЛОЖЬ;ЛОЖЬ;;1026;;;;;;;0;;;;779;ЛОЖЬ;0;;;;;;;1=OPEN;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;332_4;;;2000;H-2001;;;ЛОЖЬ;ЛОЖЬ;;332;;;;;;;;100 ms;30;;388;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed ON with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;22VSHH059X2;;BNS;2200;A_2000;"G.BOX LSS  VIBR-1ST ""Z""";Yes;ИСТИНА;ЛОЖЬ;;816;;;;;;;;;;;162;ИСТИНА;11108;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;06.04;3;11;1;Low;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;1414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL618;;COM;2100;A_2000;BURNER 18 FLAME OUT;No;ЛОЖЬ;ЛОЖЬ;;479;;;;;;;0;;;;2546;ИСТИНА;11188;None;;;;;;0=TRIP;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;837;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;C277_1_A;;;2000;2000;Compiler marker;;ЛОЖЬ;ЛОЖЬ;;277;;;;;;;0;;;;3681;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
M;742_6;;;2200;P-2002;;;ЛОЖЬ;ЛОЖЬ;;742;;;;;;;0;;;;5537;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
T;778_2;;;2200;P-2002;;;ЛОЖЬ;ЛОЖЬ;;778;;;;;;;;100 ms;10;;124;ЛОЖЬ;0;;;;;;;;;;;;;;Undefined;;;Delayed OFF with constant timer value;;;;;;;;;ЛОЖЬ;ИСТИНА;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DI;21BI611_MOR;;COM;2100;A_2000;MO REQUEST;No;ЛОЖЬ;ИСТИНА;;624;;;;;;;0;;;;4213;ЛОЖЬ;0;None;;;;;;1=REQUEST;;;;;;;Undefined;491;3428;;;;;;Freeze;;;;ЛОЖЬ;;;;ЛОЖЬ;;;;;;;;;;;;;;Input;EPKS_CCB;ESD_001_6;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
DO;21BALL614_CA;;COM;2100;A_2000;CAUSE ALARM;No;ЛОЖЬ;ЛОЖЬ;;475;;;;;;;0;;;;4927;ЛОЖЬ;0;None;;;;;;0=ALARM;;;;;;;Undefined;491;3428;;;;;;;;;;ЛОЖЬ;;;;;;;;;;;;;;;;;;Output;EPKS_CCB;ESD_001_6;826;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
